id,statement,binary_label,binary_label_name,split,matched_pair_id,broad_topic,word_count
4970,"We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets.",1,genuine,train,train_pair_0401,public_finance,17
12236,"Hillary Clinton is ""proposing to print instant work permits for millions of illegal immigrants to come in and take everybody's jobs, including low-income African-Americans.",0,misleading,train,train_pair_0257,labour_and_income,24
7733,"""unlike Texas, Missouri has a perfect AAA credit rating.",1,genuine,train,train_pair_0317,public_finance,9
4812,"Rep. Jim Renacci was ""trying to leave town for the holidays without extending your payroll tax cut.",0,misleading,train,train_pair_0690,taxation,17
3831,We've got more revenue than we ever have.,0,misleading,train,train_pair_0507,taxation,8
14536,Most of our taxes are spent on the so-called 'War on Terror.',0,misleading,train,train_pair_0576,taxation,12
5988,"Democrats racked up a $1 billion state deficit, while Republicans under Bill O'Brien balanced the budget.",0,misleading,train,train_pair_0396,public_finance,16
2557,"Republican candidates in key Wisconsin Assembly races ""side with those who want to privatize Social Security -- and risk our retirements on Wall Street.",0,misleading,train,train_pair_0059,social_welfare,24
5057,You can't pass a budget in the Senate of the United States without 60 votes.,0,misleading,train,train_pair_0371,public_finance,15
17497,"The $1,200 coronavirus relief checks this year are ""just an advance on your next tax return. … Next year, you're automatically going to owe $1,200 come tax season.",0,misleading,train,train_pair_0791,taxation,28
4034,There are no tax increases in this debt limit bill. Period.,1,genuine,train,train_pair_0541,taxation,11
7523,"Nearly 70 percent of all federal spending will go towards Social Security, Medicare, and Medicaid"" in fiscal year 2014.",0,misleading,train,train_pair_0416,public_finance,19
1507,Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.,1,genuine,train,train_pair_0060,social_welfare,35
11089,"he faced ""a record budget deficit"" in Virginia in 2014.",0,misleading,train,train_pair_0329,public_finance,10
4638,We have the second highest corporate tax rate among our trading partners.,1,genuine,train,train_pair_0565,taxation,12
8050,The national debt is on track to double during Obama's presidency.,1,genuine,train,train_pair_0318,public_finance,11
5474,"About 230,000 people that were on unemployment when I took office are not on unemployment now.",1,genuine,train,train_pair_0185,labour_and_income,16
17034,We have an America where … hard-working families have flat wages.,0,misleading,train,train_pair_0135,labour_and_income,11
852,We are making the largest investment in education in our nation's history.,1,genuine,train,train_pair_0328,public_finance,12
4073,"We're only spending 2 percent of our GDP on our infrastructure, while China and India are spending 10 percent of their GDP reinvesting back into their country.",1,genuine,train,train_pair_0468,public_finance,27
20076,"You can't actually use ARPA (American Rescue Plan Act) funds"" to pay down state unemployment insurance fund deficits.",0,misleading,train,train_pair_0412,public_finance,18
16192,"Five years ago, when I took office, our state was mired in debt - a $2.4 billion debt left over by Republicans.",0,misleading,train,train_pair_0434,public_finance,22
21910,"Bank of America ""announced a new mortgage home loan program for first-time homebuyers. But only blacks and Hispanics will be eligible.",0,misleading,train,train_pair_0024,banking_and_credit,21
8534,"Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion"" in tax relief.",1,genuine,train,train_pair_0687,taxation,18
2424,"Never once did they (House Republicans) actually cut spending or reduce the state budget. Even when they cut taxes in 2005, they increased spending. They never paid for their tax cuts.",1,genuine,train,train_pair_0799,taxation,31
4676,"The balanced-budget amendment once came within one vote of passing Congress but was defeated because of the no vote from a top Senate Republican, and Rick Santorum says he ""stood up and called for him to resign his chairmanship.",1,genuine,train,train_pair_0496,public_finance,39
16836,I am very proud that I am the only candidate in the Democratic primary to have voted against all of Trump's defense budgets.,0,misleading,train,train_pair_0439,public_finance,23
4593,"The loan guarantee program that helped Solyndra ""was a program that was supported by President Bush.",1,genuine,train,train_pair_0387,public_finance,16
4102,"Tax increases could ""come into play"" as a result of the debt ceiling deal.",1,genuine,train,train_pair_0610,taxation,14
3945,"Under our (2011-'13) budget, the average (Wisconsin) property taxpayer will save $700.",0,misleading,train,train_pair_0564,taxation,12
16491,Ivanka Trump's shoe line is made in China but is exempt from tariffs.,0,misleading,train,train_pair_0003,trade,13
510,"Barack Obama ""cut taxes for working families.",1,genuine,train,train_pair_0502,taxation,7
4196,Mayor Fung wants to punish our children's education by removing 12 million dollars from current funding to pay for his private charter school. Your taxes would increase by between 6 and 8 percent per year.,0,misleading,train,train_pair_0806,taxation,35
4192,"Takes credit for ""substantially reducing the size of the state workforce.",1,genuine,train,train_pair_0132,labour_and_income,11
4428,"When we got the income tax in 1913, the top rate was 7 percent. By 1980, the top rate was 70 percent.",1,genuine,train,train_pair_0734,taxation,22
19210,"Joe Biden ""really did wipe away"" student loan debt.",0,misleading,train,train_pair_0307,public_finance,9
2089,The unemployment rate for folks who've never gone to college is almost double what it is for those who have.,1,genuine,train,train_pair_0222,labour_and_income,20
5872,I've never supported a payroll tax.,0,misleading,train,train_pair_0502,taxation,6
3760,he's signed a pledge not to raise taxes four times.,1,genuine,train,train_pair_0539,taxation,10
747,"Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget.",1,genuine,train,train_pair_0419,public_finance,20
6449,Texas lawmakers last year expanded public education's share of state spending.,1,genuine,train,train_pair_0341,public_finance,11
9501,Job creation has gotten worse each year that Scott Walker has been governor.,0,misleading,train,train_pair_0153,labour_and_income,13
4124,"allowing the payroll tax holiday to expire would end up ""costing another estimated 900,000 jobs in 2012.",1,genuine,train,train_pair_0683,taxation,17
14095,"The House tax bill has ""a lot more permanent relief for middle-income and even lower-income families"" than the Senate bill does.",1,genuine,train,train_pair_0728,taxation,21
7565,"Guess what, governor? There's no fried butter in Newark. Just 13 percent unemployment.",1,genuine,train,train_pair_0157,labour_and_income,13
2328,"with the ongoing economic downturn, child abuse is on the rise.",1,genuine,train,train_pair_0075,macroeconomy,11
14328,I'm the only candidate on this stage who has actually cut taxes.,0,misleading,train,train_pair_0575,taxation,12
3243,taxes paid by the poorest residents of Texas are above the national average.,1,genuine,train,train_pair_0607,taxation,13
1376,"The stimulus bill ""didn't create one new job.",0,misleading,train,train_pair_0288,public_finance,8
11329,"You are three times more likely to be able to get a mortgage if you're a white applicant than if you're black or Hispanic, even if you have the same credentials.",0,misleading,train,train_pair_0026,banking_and_credit,31
8028,"With a bill bringing $100 million in property tax relief, ""the typical Wisconsin homeowner will save approximately $680 over four years.",0,misleading,train,train_pair_0726,taxation,21
8061,Our national debt is as low as it has been since World War II.,0,misleading,train,train_pair_0364,public_finance,14
6329,"The national debt of $16 trillion, is ""enough to buy both the Cleveland Indians and Cincinnati Reds 1,918 times.",1,genuine,train,train_pair_0417,public_finance,19
12415,a change in law he carried stopped a $100 million tax increase in the Dallas school district.,1,genuine,train,train_pair_0689,taxation,17
1429,"Reconciliation was used ""for tax cuts for the rich twice under Bush.",1,genuine,train,train_pair_0558,taxation,12
1419,We worked together to enact ... the largest tax cut in Florida history.,0,misleading,train,train_pair_0584,taxation,13
9882,"The Texas leg of the Keystone pipeline ""has already created 4,800 jobs in just the year it's been up and running.",0,misleading,train,train_pair_0236,labour_and_income,21
832,"To give the proposed economic stimulus plan some perspective, ""if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldn't have spent $1 trillion.",1,genuine,train,train_pair_0486,public_finance,33
22494,"A ""default on our debt"" would be unprecedented in American history.",1,genuine,train,train_pair_0327,public_finance,11
8971,"Wisconsin was the ""first state to ban public and private sector employment discrimination based on sexual orientation.",1,genuine,train,train_pair_0200,labour_and_income,17
5212,A hundred percent of all the jobs lost during the recession have been reclaimed in Texas … while the nation is at about 36 percent.,1,genuine,train,train_pair_0256,labour_and_income,25
4866,"One year today since #GOP took control of the House"" and ""no new jobs.",0,misleading,train,train_pair_0161,labour_and_income,14
64,"Half of all personal bankruptcies in America ""are caused by medical bills.",1,genuine,train,train_pair_0010,business_and_markets,12
1865,"Japan's ""interest on its own debt"" is ""25 percent of its national budget",0,misleading,train,train_pair_0343,public_finance,13
6591,We got back every dime used to rescue the banks.,1,genuine,train,train_pair_0018,banking_and_credit,10
4492,"The departments of Commerce, Education and Energy and the EPA saw their spending increase by between 130 percent and 219 percent between 2008 and 2010.",0,misleading,train,train_pair_0452,public_finance,25
4682,military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,1,genuine,train,train_pair_0414,public_finance,18
6604,"""when Congressman (Steve) Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.",0,misleading,train,train_pair_0263,labour_and_income,25
4824,"Our income, our GDP per capita, is almost 50 percent higher than (it is for) the average European.",1,genuine,train,train_pair_0204,labour_and_income,18
6174,"A report just came out that if we continue with President Obama's policies, we're looking at over 9 percent unemployment next year in the fourth quarter.",0,misleading,train,train_pair_0461,public_finance,26
3875,"From 1947 to 1979, family incomes for rich, middle-income and poor Americans grew about the same rate. But since 1979, incomes for rich families have grown much faster.",1,genuine,train,train_pair_0269,labour_and_income,28
2668,"A recent report from the president's deficit commission was ""completely empty"" on controlling health care costs.",0,misleading,train,train_pair_0380,public_finance,16
14797,"Sen. Bill Nelson ""voted for higher taxes"" 349 times.",0,misleading,train,train_pair_0532,taxation,9
9347,"The United States has ""the highest corporate tax rate in the free world.",1,genuine,train,train_pair_0600,taxation,13
8338,"During the past four years, ""average wages have barely budged.",1,genuine,train,train_pair_0123,labour_and_income,10
1565,"When the United States ""first created the federal income tax, frankly, nobody below a million dollars a year paid anything.",0,misleading,train,train_pair_0709,taxation,20
4596,"""51 percent of federal tax filers paid zero federal income tax.",1,genuine,train,train_pair_0564,taxation,11
22951,"Emergency stimulus loans ""are finally available to U.S. citizens up to $5,000 even with poor credit.",0,misleading,train,train_pair_0393,public_finance,16
12553,"After how hard you work and how much you pay in taxes, New York City ends up getting the money. I'm Chris Jacobs. I think it's time we have someone in Albany that's making sure our region gets our fair share",0,misleading,train,train_pair_0814,taxation,41
5180,"[E]mployment in Gwinnett is up more than 3 percent over last year, and unemployment is the lowest of the five core metro counties.",1,genuine,train,train_pair_0245,labour_and_income,23
21761,"The Atlantic published a story titled ""Quiet Courage of Biden's Negative Growth Economy",0,misleading,train,train_pair_0078,macroeconomy,13
11296,"Barack Obama will somehow manage to add more than $8 trillion to the national debt, which is more debt than the 43 presidents who held office before him compiled together.",1,genuine,train,train_pair_0481,public_finance,30
8005,"Providence has more of its pension fund invested in hedge funds and is less transparent"" about it than the state.",1,genuine,train,train_pair_0427,public_finance,20
23165,"For every dollar in federal taxes my constituents pay, we get a mere 93 cents back.",1,genuine,train,train_pair_0656,taxation,16
3119,"The House of Delegates budget bill ""cuts $50 million from education.",1,genuine,train,train_pair_0313,public_finance,11
1759,The House has never failed to pass a budget in the modern era.,1,genuine,train,train_pair_0343,public_finance,13
21284,"If Wisconsin Gov. Tony Evers ""had passed his (gas) tax increases ... fuel prices would be at least a dime higher.",1,genuine,train,train_pair_0730,taxation,21
3965,Every president has raised the debt ceiling.,1,genuine,train,train_pair_0285,public_finance,7
3894,"We're losing almost 6,000 state jobs.",1,genuine,train,train_pair_0283,public_finance,6
4575,Georgia has had ʺmore bank failures than any other state.ʺ,1,genuine,train,train_pair_0009,business_and_markets,10
80,Today New Mexico (has) the sixth-fastest growing economy.,1,genuine,train,train_pair_0064,macroeconomy,8
9348,"The United States has ""the most number of deductions available to corporations"" for the corporate income tax.",0,misleading,train,train_pair_0674,taxation,17
5532,"Mitt Romney has ""proposed cutting his own taxes while raising them on 18 million working families.",1,genuine,train,train_pair_0640,taxation,16
4849,"She's voted for 60 tax increases, hurting the middle class and small businesses.",0,misleading,train,train_pair_0593,taxation,13
2103,"Over 80 percent of our trade deficit today is with countries that are not trade agreement partners, that are not level playing fields for the United States.",1,genuine,train,train_pair_0464,public_finance,27
1088,"The Obama administration ""was successful in rushing a massive spending bill through Congress in just two days — after which it sat on the president's desk for three days, while he was away on vacation.",0,misleading,train,train_pair_0491,public_finance,35
22716,"Tammy Baldwin wants to take away"" Medicare and Social Security.",0,misleading,train,train_pair_0127,labour_and_income,10
21537,"In Zimbabwe, people have started selling their toes for thousands of dollars due to (the) high cost of living.",0,misleading,train,train_pair_0096,macroeconomy,19
7161,"Forty aides who serve President Barack Obama ""owe $333,485 in back taxes.",1,genuine,train,train_pair_0570,taxation,12
17684,"States like New York, Illinois and California have been vocal in their demands for funding to bail out their pension systems, which were failing long before the COVID-19 outbreak, and other programs that aren't related to this crisis.",0,misleading,train,train_pair_0497,public_finance,38
5464,"legislative cuts mean Texas is ""spending on average $500 less per student.",1,genuine,train,train_pair_0350,public_finance,12
2763,There are polls showing right now that the American people for the most part think it's a bad idea to provide tax cuts to the wealthy.,1,genuine,train,train_pair_0775,taxation,26
9245,"Sen. Jeff Merkley ""voted six times for more debt.",0,misleading,train,train_pair_0304,public_finance,9
10198,I can tell you with certainty (cap and trade) would have a devastating impact on our economy.,0,misleading,train,train_pair_0091,macroeconomy,17
3048,"In the month of January, Canada created more new jobs than we did.",1,genuine,train,train_pair_0151,labour_and_income,13
8817,"David Beckham's proposed soccer stadium at Miami's Port ""threatens the 207,000 jobs and $27 billion economic impact tied to the cargo and cruise industries.",0,misleading,train,train_pair_0249,labour_and_income,24
2650,"My debt to GDP was the lowest or one of the lowest of modern presidents. My taxes to GDP was the lowest and my spending to GDP"" was too.",1,genuine,train,train_pair_0793,taxation,29
17124,"Bernie Sanders wants free health care for all and was asked how he would pay for it. His answer was raise taxes to 52% on anybody making over $29,000 per year.",0,misleading,train,train_pair_0800,taxation,31
1498,"Joe, I keep hearing you every morning talking about the biggest tax increase in history, but you don't mention it's also the biggest tax cut in history.''",0,misleading,train,train_pair_0778,taxation,27
7371,"New Jersey's governor cut $1.6 billion from public education while handing out $2.1 billion in corporate tax breaks, more than the entire previous decade.",1,genuine,train,train_pair_0766,taxation,24
5029,"If you take into account all the people who are struggling for work, or have just stopped looking, the real unemployment rate is over 15 percent.",1,genuine,train,train_pair_0259,labour_and_income,26
3818,"The state's tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009.",0,misleading,train,train_pair_0699,taxation,19
1151,"U.S. taxpayers paid $71,500 per job created by the stimulus bill.",1,genuine,train,train_pair_0535,taxation,11
7976,"Wisconsin sold fresh water to California, helping that state's dairy industry, and ""lost a bunch of jobs (and) a bunch of farmland.",0,misleading,train,train_pair_0239,labour_and_income,22
16140,"President Trump's tariffs are ""taking $1.4 billion out of working people's pockets every month.",1,genuine,train,train_pair_0079,macroeconomy,14
260,(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California.,1,genuine,train,train_pair_0622,taxation,15
8549,"Dan Patrick ""called for increasing the gas tax and the state sales tax.",1,genuine,train,train_pair_0598,taxation,13
14261,First NFL team declares bankruptcy over kneeling thugs.,0,misleading,train,train_pair_0009,business_and_markets,8
574,Obama will charge a 28 percent tax on all home sales.,0,misleading,train,train_pair_0537,taxation,11
3457,"Texas routinely gets ""a lot more federal spending"" than it pays in taxes.",1,genuine,train,train_pair_0608,taxation,13
12068,"Unemployment numbers ""are artificial numbers. These are numbers that are massaged to make the existing economy look good, to make this administration look good when, in fact, it's a total disaster.",0,misleading,train,train_pair_0274,labour_and_income,31
11241,"Ohio's credit rating is ""as high as you can get, AA+.",0,misleading,train,train_pair_0330,public_finance,11
965,"Even high estimates for an early draft of the health care plan are ""less than the $1.8 trillion cost of the Bush tax cuts.",1,genuine,train,train_pair_0760,taxation,24
7132,"Our debt now is about $140,000 per household.",1,genuine,train,train_pair_0510,taxation,8
142,"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.",1,genuine,train,train_pair_0778,taxation,27
10917,How many concerts would Taylor Swift have to perform to pay off one day of interest on our national debt? She would have to perform every day for three years.,1,genuine,train,train_pair_0480,public_finance,30
17716,The House Democrats snuck a provision into their $3 trillion bailout bill today that would keep the house in recess until July 21.,0,misleading,train,train_pair_0440,public_finance,23
6206,"The unemployment rate is declining faster in Tampa ""than almost anywhere else.",1,genuine,train,train_pair_0142,labour_and_income,12
4728,Rhode Island already gets more revenue per capita from gambling than any other state in the country.,1,genuine,train,train_pair_0399,public_finance,17
3286,"Eleven years ago, the city of Detroit lifted the residency requirement for police officers and today, 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit, this is the way to go.",1,genuine,train,train_pair_0816,taxation,46
16824,"Real wages ""went up last year 1.1%.",1,genuine,train,train_pair_0113,labour_and_income,7
1847,"West has raised $2 million from those that would leave our beaches in ruins, end Social Security and Medicare, and give corporations free reign.",0,misleading,train,train_pair_0014,business_and_markets,24
6314,"The ""48, 49 percent"" that supports President Barack Obama are ""people who pay no income tax.",0,misleading,train,train_pair_0654,taxation,16
7032,"Two-thirds of Wisconsinites receiving unemployment checks ""are not required to search for work due to current work search exemptions.",1,genuine,train,train_pair_0219,labour_and_income,19
4455,"The stimulus created ""zero jobs.",0,misleading,train,train_pair_0282,public_finance,5
10225,"the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings.",0,misleading,train,train_pair_0695,taxation,17
2344,"Texas has ""a higher unemployment rate than neighboring states.",1,genuine,train,train_pair_0115,labour_and_income,9
2022,"Mortgage fraud is ""up 400 percent in the last five years.",1,genuine,train,train_pair_0019,banking_and_credit,11
8917,"Right now, America has $1.1 trillion of student debt. That's more than credit card debt.",1,genuine,train,train_pair_0375,public_finance,15
2446,Georgia lawmakers balanced the budget without raising taxes on residents.,1,genuine,train,train_pair_0523,taxation,10
3895,"Dubious taxpayer-funded stimulus projects in Rhode Island include … $250,000 to provide digital television to the state's inmate population.",0,misleading,train,train_pair_0700,taxation,19
6473,"Chris Christie created ""this new category where you could get laid off and just be totally denied unemployment benefits forever.",1,genuine,train,train_pair_0235,labour_and_income,20
3262,"A proposed revenue smart cap ""gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.",0,misleading,train,train_pair_0792,taxation,29
7603,"The income of the top 1 percent nearly quadrupled from 1979 to 2007, but the typical family's incomes barely budged.",1,genuine,train,train_pair_0230,labour_and_income,20
2899,"TriMet is ""spending 4.2 million in fed funds to save $168K per year.",1,genuine,train,train_pair_0344,public_finance,13
10848,We have the highest tax rate anywhere in the world.,0,misleading,train,train_pair_0529,taxation,10
8874,Rick Perry doesn't think there should be a federal minimum wage.,1,genuine,train,train_pair_0320,public_finance,11
6597,"the Central Health district's tax rate is the ""lowest among the largest counties in Texas, and it will continue to be the lowest"" if voters approve a proposed tax increase.",1,genuine,train,train_pair_0801,taxation,30
8122,Only 25 percent of what people buy is subject to Rhode Island's sales tax.,0,misleading,train,train_pair_0610,taxation,14
22628,"President Joe Biden ""cheated on his taxes and got away with it.",0,misleading,train,train_pair_0580,taxation,12
751,"John McCain ""is proposing tax cuts that would give the average Fortune 500 CEO an additional $700,000 in tax cuts.",1,genuine,train,train_pair_0708,taxation,20
8546,"Mary Burke's ""2007-'09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.",0,misleading,train,train_pair_0775,taxation,25
4581,"George Allen's flat tax ""plan would actually shrink revenues further than the Perry (flat tax) plan.",0,misleading,train,train_pair_0651,taxation,16
4458,My son had to resign his job because of federal regulations that Washington has put on us.,1,genuine,train,train_pair_0199,labour_and_income,17
17068,"Sanders' ""Medicare for All"" plan ""would cost more than the entire federal budget that we spend now.",0,misleading,train,train_pair_0401,public_finance,17
19698,The global cost of corruption is as much as 5% of the world's GDP.,0,misleading,train,train_pair_0081,macroeconomy,14
21239,"With the money Elon Musk spent to buy Twitter shares, he could have given every American family $100,000 and still had enough left over to cancel all student debt.",0,misleading,train,train_pair_0479,public_finance,29
5643,"Claims credit for food tax reductions that ""previous Democrat regimes refused to make.",0,misleading,train,train_pair_0594,taxation,13
11138,"Marco Rubio ""knows full well I voted for his amendment to increase military spending to $697 billion.",1,genuine,train,train_pair_0411,public_finance,17
8762,"Jules Bailey ""was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million.",0,misleading,train,train_pair_0787,taxation,28
4053,"As a percentage of our gross domestic product, the defense budget remains just 3.6 percent. This figure is low by all historical standards.",1,genuine,train,train_pair_0439,public_finance,23
3155,"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost,"" since the stimulus bill was signed.",1,genuine,train,train_pair_0457,public_finance,26
6649,"Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.",0,misleading,train,train_pair_0077,macroeconomy,13
16955,"a ""fact check"" shows that Nancy Pelosi moved ""billions of Social Security funds to cover impeachment costs.",0,misleading,train,train_pair_0050,social_welfare,17
5904,"Funding the federal health care law without a tax hike will ""require the state to cut nearly a quarter of its annual budget.",0,misleading,train,train_pair_0749,taxation,23
4905,"The top 10 most well-paid CEOs in America received a combined $770 million in 2010, while the average American worker's wage rose just 2 percent.",1,genuine,train,train_pair_0255,labour_and_income,25
5847,"We're spending $12,000 bucks a kid a year in the school system.",1,genuine,train,train_pair_0568,taxation,12
1637,"For the new state budget, ""Floridians have sent us $3 billion less of their funding.",0,misleading,train,train_pair_0626,taxation,15
3513,"the Internal Revenue Service estimated it must hire ""16,500 agents at a cost of $10 billion to the taxpayer"" to enforce the federal health care overhaul.",0,misleading,train,train_pair_0779,taxation,26
1390,"As bank president, Alex Sink eliminated thousands of Florida jobs while taking over $8 million in salary and bonuses.",1,genuine,train,train_pair_0052,labour_and_income,19
8290,"The General Assembly ""has no explicit constitutional authority to impose income, sales, estate and the myriad of other taxes upon us.",1,genuine,train,train_pair_0723,taxation,21
7718,"an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000.",1,genuine,train,train_pair_0722,taxation,20
7631,"The sequester has ""already lost 1.6 million jobs.",0,misleading,train,train_pair_0294,public_finance,8
3411,Foreign aid makes up about 1 percent of our entire budget.,1,genuine,train,train_pair_0314,public_finance,11
7212,We Really Do Have the Highest Corporate Tax Rate in the World.,1,genuine,train,train_pair_0572,taxation,12
11496,"After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks, (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans.",1,genuine,train,train_pair_0027,banking_and_credit,38
6744,Fourteen million Americans' mortgages are greater than the value of their homes.,1,genuine,train,train_pair_0076,macroeconomy,12
15019,"For only the second time since 2000, there are more job openings than Americans who are unemployed.",1,genuine,train,train_pair_0202,labour_and_income,17
16387,"U.S. tariffs on China are ""not hurting anybody"" in the United States.",0,misleading,train,train_pair_0578,taxation,12
4359,"Today, you have six financial institutions, the largest six, that have assets that are the equivalent of 60 percent of the GDP of the United States of America.",1,genuine,train,train_pair_0104,macroeconomy,28
6662,Revenues are 15 percent of GDP — it's still in the range of the lowest it's ever been.,1,genuine,train,train_pair_0408,public_finance,18
2378,Sal Esquivel wants a 5 percent state sales tax on groceries.,0,misleading,train,train_pair_0562,taxation,11
3287,"the state's budget shortfall is ""not that much different"" than it was in 2003.",0,misleading,train,train_pair_0629,taxation,14
16443,"The Amazon rainforest fires are ""directly related to trade"" tensions between the United States and China.",0,misleading,train,train_pair_0005,trade,16
6047,"he never voted for a ""tax increase.",0,misleading,train,train_pair_0508,taxation,7
5527,"Ohio law gives tax breaks ""to rich people who own private jets.",1,genuine,train,train_pair_0592,taxation,12
11235,Right now we're the highest taxed country in the world.,0,misleading,train,train_pair_0531,taxation,10
9633,"Women and men both are making less when you adjust for inflation than when"" John Kitzhaber was first elected governor.",0,misleading,train,train_pair_0227,labour_and_income,20
3,We now have the greatest income inequality since the Great Depression.,1,genuine,train,train_pair_0127,labour_and_income,11
6810,"A far different picture from the prior eight years, which saw 115 increases in taxes and fees.",1,genuine,train,train_pair_0664,taxation,17
2926,Gov. Scott Walker hired convicted Assembly Speaker Scott Jensen to oversee a raid on the state employee retirement system to help balance the state budget.,0,misleading,train,train_pair_0449,public_finance,25
2842,"The tax-cut deal ""adds more than $800 billion to the deficit over two years -- more than the cost of TARP and more than the cost of the Recovery Act"" and about the same as health care reform.",1,genuine,train,train_pair_0810,taxation,38
2829,Unemployment and the housing and auto industry crises can be fixed by giving a million dollars to every worker over age 50 to retire.,0,misleading,train,train_pair_0441,public_finance,24
8633,Glenn Hegar promised to eliminate the property tax.,0,misleading,train,train_pair_0509,taxation,8
2644,Oregon's budget has grown by 49 percent in just four years.,1,genuine,train,train_pair_0312,public_finance,11
3176,"For every $10,000 invested in business incubators, up to nearly 70 local jobs are generated.",1,genuine,train,train_pair_0173,labour_and_income,15
5900,"We are not producing jobs. We created 80,000 jobs last month. We don't talk about the jobs that we lost. The net of it all is that we lost jobs.",0,misleading,train,train_pair_0797,taxation,30
8613,Wisconsin wages are declining at double the rate of other states.,0,misleading,train,train_pair_0132,labour_and_income,11
6204,"under the Romney-Ryan budget ... ""the American Opportunity Tax Credit for college tuition would be eliminated.",1,genuine,train,train_pair_0661,taxation,16
2614,"If all of the [Bush-era] tax cuts expire on schedule, the budget will be close to being balanced in four years.",0,misleading,train,train_pair_0720,taxation,21
21842,The Inflation Reduction Act expanded free health insurance to Americans under 65.,0,misleading,train,train_pair_0076,macroeconomy,12
4791,"The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job.",0,misleading,train,train_pair_0237,labour_and_income,22
3565,"Wisconsin Gov. Scott Walker ""literally invented a $3.6 billion deficit.",0,misleading,train,train_pair_0321,public_finance,10
883,"Obama's budget plan would ""take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent.",1,genuine,train,train_pair_0436,public_finance,23
411,"The United States is ""seeing greater income inequality now than any time since the 1920s.",1,genuine,train,train_pair_0169,labour_and_income,15
12575,"Back in the Great Recession, when millions of jobs across America hung in the balance, Donald Trump said rescuing the auto industry didn't really matter very much. He said, and I quote again, 'Let it go.'",0,misleading,train,train_pair_0276,labour_and_income,36
7925,"Congressional lawmakers earn their salaries ""FOR LIFE,"" which for House Minority Leader Nancy Pelosi would add up to ""$803,700 Dollars a year for LIFE including FREE medical.",0,misleading,train,train_pair_0465,public_finance,27
7263,"Nearly 40,000 new jobs have been created in the last year due to the new wells . . . right here in Ohio.",0,misleading,train,train_pair_0245,labour_and_income,23
3511,"China now owns $1.1 trillion of our debt, our trade deficit last year with them was a quarter of a trillion dollars.",1,genuine,train,train_pair_0432,public_finance,22
4058,"When Nancy Nusbaum was Brown County executive, spending went up nearly 50 percent.",1,genuine,train,train_pair_0586,taxation,13
8157,We are experiencing the worst economic recovery America has ever had.,0,misleading,train,train_pair_0074,macroeconomy,11
5997,"""millions of dollars in tax breaks"" were paid for ""by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs' help.",0,misleading,train,train_pair_0798,taxation,29
5875,"Mitt Romney ""has a corporation in Bermuda (but) failed to disclose that on seven different financial disclosures.",1,genuine,train,train_pair_0685,taxation,17
18684,"Foxconn hasn't hit job targets on its massive Wisconsin factory because ""No. 1, you had a pandemic.",0,misleading,train,train_pair_0202,labour_and_income,17
9442,"In 2001 and '02 . . . we had the pension system funded at (the) 100% level in that year, and we did for two years at that point.",0,misleading,train,train_pair_0478,public_finance,29
3090,"The federal government ""can cut all of the non-military discretionary spending and not balance the budget.",1,genuine,train,train_pair_0382,public_finance,16
1131,"Forty percent of gross domestic product ""is state, local, or federal money.",1,genuine,train,train_pair_0330,public_finance,12
4138,"Gov. Rick Scott is ""spending a quarter of a million of our tax dollars to robocall people.",0,misleading,train,train_pair_0687,taxation,17
8740,"In 2013 we had the largest, the best, private sector job growth we've had in this state since the 1990s.",1,genuine,train,train_pair_0232,labour_and_income,20
14016,"80 percent of the (individual mandate) tax falls on those who make $50,000 a year or less.",1,genuine,train,train_pair_0675,taxation,17
20091,"Joe Biden and Democrats ""have done absolutely nothing to help families struggling to keep up with inflation.",0,misleading,train,train_pair_0094,macroeconomy,17
