matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file
africa_check_007,Africa Check,genuine,"""The unemployment rate we now have is at its highest ever.""",genuine,correct,True,['employment'],11,True,1,1.0,0,2022-01-27T00:00:00,https://africacheck.org/fact-checks/reports/highest-ever-unemployment-rate-fact-checking-two-claims-ancs-110th-birthday,19021,17089,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart explicitly reveals that the post came from satire.",False,False,False,False,0,216,factors_audit_chunk_05_completed.csv
africa_check_007,Africa Check,misleading,South African prisoners to earn salary? Facebook post copied from satire,misleading,false,False,['employment'],11,True,1,1.0,0,2019-05-02T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/south-african-prisoners-earn-salary-facebook-post-copied,16480,14491,yes,yes,yes,no,no,The phrase 'Facebook post copied from satire' reveals the debunking context instead of presenting the salary claim cleanly.,False,False,False,False,0,216,factors_audit_chunk_05_completed.csv
africa_check_008,Africa Check,genuine,"No, Russia-Ukraine war hasn't led to UK recession, fuel deals with Nigeria",genuine,correct,True,['macroeconomy'],12,True,1,1.0,0,2022-03-31T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-russia-ukraine-war-hasnt-led-uk-recession-fuel-deals,19074,17143,yes,yes,yes,no,no,Correction headline beginning 'No' and stating what did not cause the recession; the verdict is exposed in the text.,False,False,False,False,0,217,factors_audit_chunk_05_completed.csv
africa_check_008,Africa Check,misleading,Nigeria's current status as Africa's largest economy was achieved under president Buhari.,misleading,incorrect,False,['macroeconomy'],12,True,1,1.0,0,2021-05-06T00:00:00,https://africacheck.org/fact-checks/reports/twitter-opts-ghana-office-nigerias-top-political-parties-cast-blame-did-they,18474,16530,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart contains correction framing.",False,False,False,False,0,217,factors_audit_chunk_05_completed.csv
africa_check_009,Africa Check,genuine,"""Annual diaspora remittances represent more than 3% of the GDP.""",genuine,correct,True,['macroeconomy'],10,True,1,1.0,0,2022-08-08T00:00:00,https://africacheck.org/fact-checks/reports/kenyadecides2022-fact-checking-raila-odingas-manifesto-ahead-presidential,19358,17431,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart supplies the fact-check answer.",False,False,False,False,0,218,factors_audit_chunk_05_completed.csv
africa_check_009,Africa Check,misleading,Are 5.7 million people employed in Zimbabwe's informal economy? No,misleading,false,False,['macroeconomy'],10,True,1,1.0,0,2014-05-12T00:00:00,https://africacheck.org/fact-checks/reports/are-57-million-people-employed-zimbabwes-informal-economy-no,15519,13519,yes,no,yes,no,no,"Question followed by 'No'; as written, it states the correction rather than the false employment estimate.",False,False,False,False,0,218,factors_audit_chunk_05_completed.csv
africa_check_010,Africa Check,genuine,"""Manufacturing contribution to GDP has fallen from 9.3% to 7.6% in five years .""",genuine,correct,True,['macroeconomy'],14,True,1,1.0,0,2022-08-08T00:00:00,https://africacheck.org/fact-checks/reports/kenyadecides2022-fact-checking-william-rutos-manifesto-ahead-presidential,19392,17465,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart has verdict-led, ambiguous wording.",False,False,False,False,0,219,factors_audit_chunk_05_completed.csv
africa_check_010,Africa Check,misleading,"Yes, Ethiopia 'the fastest growing economy globally' - but it's all in the details",misleading,fake,False,['macroeconomy'],14,True,1,1.0,0,2019-12-17T00:00:00,https://africacheck.org/fact-checks/reports/yes-ethiopia-fastest-growing-economy-globally-its-all-details,16896,14917,yes,no,yes,no,no,"Starts 'Yes' and then qualifies the claim, while carrying a fake label; the proposition and verdict do not align cleanly.",False,False,False,False,0,219,factors_audit_chunk_05_completed.csv
africa_check_011,Africa Check,genuine,The temporary employment relief scheme provided wage subsidies to 5.7 million workers.,genuine,correct,True,['employment'],12,True,1,1.0,0,2023-09-22T00:00:00,https://africacheck.org/fact-checks/reports/part-2-more-claims-ancs-2019ancmanifestoreview-rally-fact-checked,20368,18461,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is written as an affirmative fact-check conclusion.",False,False,False,False,0,220,factors_audit_chunk_05_completed.csv
africa_check_011,Africa Check,misleading,"Yes, Nigerian government agrees to pay academic salaries outside integrated payroll system",misleading,false,False,['employment'],12,True,1,1.0,0,2020-12-03T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/yes-nigerian-government-agrees-pay-academic-salaries-outside,17921,15966,yes,no,yes,no,no,"Begins 'Yes' and states the agreement occurred, which conflicts with the false label and exposes fact-check framing.",False,False,False,False,0,220,factors_audit_chunk_05_completed.csv
factcheckzw_001,FactCheckZW,genuine,"Yes, 80% of jobs are in the informal economy",genuine,true,True,['macroeconomy'],9,True,1,1.0,0,2023-03-31T10:58:01,https://factcheckzw.org/yes-80-of-jobs-are-in-the-informal-economy/,30666,29791,yes,yes,yes,no,no,Verdict-led wording beginning 'Yes'; it presents the fact-check answer rather than a neutral original claim.,False,False,False,False,0,227,factors_audit_chunk_05_completed.csv
factcheckzw_001,FactCheckZW,misleading,Checking two rally claims on economy by President Mnangagwa,misleading,false,False,['macroeconomy'],9,True,1,1.0,0,2023-07-04T08:34:38,https://factcheckzw.org/checking-two-rally-claims-on-economy-by-president-mnangagwa/,30650,29775,yes,no,no,no,no,Article heading about 'checking two rally claims' with no specific economic proposition to classify.,False,False,False,False,0,227,factors_audit_chunk_05_completed.csv
politifact_018,PolitiFact,genuine,""" top issue for college students is the economy.""",genuine,true,True,['macroeconomy'],9,True,1,1.0,0,2024-02-02T00:00:00,https://www.politifact.com/factchecks/2024/feb/02/scott-walker/scott-walker-said-college-voters-number-one-issue/,58817,61093,no,yes,yes,yes,no,"A public-opinion claim about students' top issue, rather than a factual claim about economic conditions or financial policy.",False,False,False,False,0,232,factors_audit_chunk_05_completed.csv
politifact_018,PolitiFact,misleading,"Video shows Black Friday shoppers ""in Biden's thriving economy.""",misleading,false,False,['macroeconomy'],9,True,1,1.0,0,2023-11-30T00:00:00,https://www.politifact.com/factchecks/2023/nov/30/instagram-posts/black-friday-a-bust-under-biden-no-video-of-lone-s/,77849,80561,no,yes,yes,yes,no,Primarily a video/context claim about Black Friday shoppers; the phrase 'thriving economy' is framing rather than the substantive subject.,False,False,False,False,0,232,factors_audit_chunk_05_completed.csv
politifact_020,PolitiFact,genuine,"""The tax carve out Johnson spearheaded overwhelmingly benefited the wealthiest, over small businesses.""",genuine,true,True,['tax'],13,True,1,1.0,0,2022-06-07T00:00:00,https://www.politifact.com/factchecks/2022/jun/07/state-democratic-party-wisconsin/yes-tax-break-ron-johnson-pushed-2017-has-benefite/,59714,62039,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a tweet-attribution claim.",False,False,False,False,0,234,factors_audit_chunk_05_completed.csv
politifact_020,PolitiFact,misleading,Says Nancy Pelosi tweeted that she was disgusted with Donald Trump over taxes,misleading,false,False,['tax'],13,True,1,1.0,0,2020-04-20T00:00:00,https://www.politifact.com/factchecks/2020/apr/20/facebook-posts/says-nancy-pelosi-tweeted-she-was-disgusted-donald/,61418,63820,no,yes,yes,yes,no,The main proposition is whether Nancy Pelosi tweeted something; taxes are only the topic of the alleged tweet.,False,False,False,False,0,234,factors_audit_chunk_05_completed.csv
politifact_028,PolitiFact,genuine,"Says ""zero"" African Americans have presented to the House Budget Committee in 2019.",genuine,true,True,['budget'],13,True,1,1.0,0,2019-03-26T00:00:00,https://www.politifact.com/factchecks/2019/mar/26/tommie-pierson-jr/missouri-legislator-highlights-lack-african-americ/,62186,64633,no,yes,yes,yes,no,"The House Budget Committee is an institutional name; the claim concerns racial representation, not a budget or financial issue.",False,False,False,False,0,242,factors_audit_chunk_05_completed.csv
politifact_028,PolitiFact,misleading,"Says Rand Paul ""has put out budgets to cut the military in half.""",misleading,false,False,['budget'],13,True,1,1.0,0,2014-10-26T00:00:00,https://www.politifact.com/factchecks/2014/oct/26/adam-kinzinger/claim-rand-pauls-budget-would-cut-military-half/,65868,68365,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,242,factors_audit_chunk_05_completed.csv
politifact_029,PolitiFact,genuine,"""Household income among Hispanic Americans has just set a new record high.""",genuine,true,True,['income'],12,True,1,1.0,0,2018-11-01T00:00:00,https://www.politifact.com/factchecks/2018/nov/01/donald-trump/hispanic-household-income-record-high-donald-trump/,62424,64889,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart uses income only as a demographic descriptor.",False,False,False,False,0,243,factors_audit_chunk_05_completed.csv
politifact_029,PolitiFact,misleading,"Democrats ""manufactured votes from low income voters to steal the battleground states.""",misleading,pants-fire,False,['income'],12,True,1,1.0,0,2021-10-19T00:00:00,https://www.politifact.com/factchecks/2021/oct/19/gateway-pundit/gateway-pundit-conflates-voter-outreach-voter-frau/,60202,62554,no,yes,yes,yes,no,Primarily an election-fraud claim; 'low income voters' is a demographic description rather than a financial or economic proposition.,False,False,False,False,0,243,factors_audit_chunk_05_completed.csv
politifact_032,PolitiFact,genuine,These guys are now pretty much living up to the @BruceRauner standard. And falling dismally short of the @MittRomney standard. Even Romney released his full tax returns.,genuine,true,True,['tax'],27,True,1,1.0,0,2017-12-04T00:00:00,https://www.politifact.com/factchecks/2017/dec/04/daniel-biss/biss-accurate-sarcastic-tax-hit-opponents-pritzker/,63164,65644,yes,yes,no,yes,no,"Context-dependent social-media wording ('These guys') does not identify the people being compared, so the claim is not standalone.",False,False,False,False,0,246,factors_audit_chunk_05_completed.csv
politifact_032,PolitiFact,misleading,"Says rejecting federal aid to expand Medicaid in Texas will ""send $9 billion in federal taxes paid by Texans to other states to insure their working poor.""",misleading,false,False,['tax'],27,True,1,1.0,0,2013-04-12T00:00:00,https://www.politifact.com/factchecks/2013/apr/12/lon-burnam/lon-burnam-says-rejecting-expansion-would-send-9-b/,67461,69959,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not understandable without external context.",False,False,False,False,0,246,factors_audit_chunk_05_completed.csv
politifact_044,PolitiFact,genuine,"""Here in Wisconsin, we've put in previous budgets more money into mental health services than any governor has in the last 25 years.""",genuine,true,True,['budget'],23,True,1,1.0,0,2015-12-23T00:00:00,https://www.politifact.com/factchecks/2015/dec/23/scott-walker/scott-walker-says-he-put-more-funds-mental-health-/,64917,67408,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart uses a budget measure only as the vehicle for an abortion-policy claim.",False,False,False,False,0,258,factors_audit_chunk_06_completed.csv
politifact_044,PolitiFact,misleading,"Says Ohio budget item later signed into law by Gov. John Kasich requires women seeking an abortion to undergo a ""mandatory vaginal probe.""",misleading,pants-fire,False,['budget'],23,True,1,1.0,0,2013-07-09T00:00:00,https://www.politifact.com/factchecks/2013/jul/09/rachel-maddow/rachel-maddow-says-ohio-budget-includes-requiremen/,71143,73644,no,yes,yes,yes,no,The substantive proposition concerns a mandatory abortion procedure; the Ohio budget is only the legislative vehicle and not the subject of the claim.,False,False,False,False,0,258,factors_audit_chunk_06_completed.csv
politifact_054,PolitiFact,genuine,"Jason Carter backed three of Nathan Deal's budgets but accuses the governor of ""underfunding education.""",genuine,true,True,['budget'],15,True,1,1.0,0,2014-08-20T00:00:00,https://www.politifact.com/factchecks/2014/aug/20/john-padgett/gop-chair-correct-carter-voted-3-4-deal-budgets/,66075,68572,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a quotation/attitude claim.",False,False,False,False,0,268,factors_audit_chunk_06_completed.csv
politifact_054,PolitiFact,misleading,"Says NC Senate leader ""expressed disdain"" for the NC House budget vote on Sept. 11.",misleading,false,False,['budget'],15,True,1,1.0,0,2020-01-17T00:00:00,https://www.politifact.com/factchecks/2020/jan/17/deb-butler/nc-democrat-wrong-about-gop-leader-taking-jab-othe/,61652,64061,no,yes,yes,yes,no,The proposition is whether a political leader expressed disdain for a vote; the budget is contextual rather than the substantive financial claim.,False,False,False,False,0,268,factors_audit_chunk_06_completed.csv
politifact_055,PolitiFact,genuine,"Says the U.S. Supreme Court found that ""Social Security is not guaranteed.""",genuine,true,True,['pension'],12,True,1,1.0,0,2014-02-28T00:00:00,https://www.politifact.com/factchecks/2014/feb/28/david-jolly/david-jolly-says-social-security-not-guaranteed-ac/,66616,69113,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is an alleged insult rather than a claim about Social Security policy.",False,False,False,False,0,269,factors_audit_chunk_06_completed.csv
politifact_055,PolitiFact,misleading,"Says Nancy Pelosi called Social Security recipients ""leeches"" and ""burdens on society.""",misleading,pants-fire,False,['pension'],12,True,1,1.0,0,2020-04-17T00:00:00,https://www.politifact.com/factchecks/2020/apr/17/facebook-posts/nancy-pelosi-didnt-call-social-security-recipients/,61411,63813,no,yes,yes,yes,no,"The claim concerns whether Nancy Pelosi insulted Social Security recipients; it does not make a substantive claim about benefits, pensions, or public finance.",False,False,False,False,0,269,factors_audit_chunk_06_completed.csv
politifact_061,PolitiFact,genuine,"Says that in 2011, Oregon had ""the second fastest growing economy in the nation.""",genuine,true,True,['macroeconomy'],14,True,1,1.0,0,2012-12-05T00:00:00,https://www.politifact.com/factchecks/2012/dec/05/john-kitzhaber/did-oregon-have-nations-second-fastest-growing-eco/,67794,70293,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is incomplete without its missing subject.",False,False,False,False,0,275,factors_audit_chunk_06_completed.csv
politifact_061,PolitiFact,misleading,"""I can tell you with certainty would have a devastating impact on our economy.""",misleading,false,False,['macroeconomy'],14,True,1,1.0,0,2015-04-23T00:00:00,https://www.politifact.com/factchecks/2015/apr/23/marco-rubio/rubio-cap-and-trade-would-hurt-economy-might-not-h/,65463,67958,yes,yes,no,yes,no,The statement says something 'would have a devastating impact' but does not identify what policy or event is being discussed.,False,False,False,False,0,275,factors_audit_chunk_06_completed.csv
politifact_063,PolitiFact,genuine,Says Obama promised to cut the deficit in half.,genuine,true,True,['deficit'],9,True,1,1.0,0,2012-10-04T00:00:00,https://www.politifact.com/factchecks/2012/oct/04/mitt-romney/romney-says-obama-promised-cut-deficit-half/,67973,70472,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is grammatically incomplete.",False,False,False,False,0,277,factors_audit_chunk_06_completed.csv
politifact_063,PolitiFact,misleading,"""The CBO says is $3 trillion of deficit spending.""",misleading,false,False,['deficit'],9,True,1,1.0,0,2021-12-14T00:00:00,https://www.politifact.com/factchecks/2021/dec/14/lindsey-graham/sen-grahams-false-claim-about-build-back-better-ad/,76314,78938,yes,yes,no,yes,no,"Malformed sentence ('The CBO says is...') with the subject of the estimate missing, so it is not a clean standalone proposition.",False,False,False,False,0,277,factors_audit_chunk_06_completed.csv
politifact_074,PolitiFact,genuine,"Says Joe Biden said Jon Corzine is ""the smartest guy that I know, in terms of the economy and on finance, I really mean this.""",genuine,true,True,['macroeconomy'],25,True,1,1.0,0,2011-12-22T00:00:00,https://www.politifact.com/factchecks/2011/dec/22/national-republican-congressional-committee/congressional-republican-group-claims-joe-biden-sa/,68999,71500,no,yes,yes,yes,no,The proposition is whether Joe Biden praised a person's expertise; economy and finance appear only inside the attributed quotation.,False,False,False,False,0,288,factors_audit_chunk_06_completed.csv
politifact_074,PolitiFact,misleading,"""Watch those GDP numbers. We started off at a very low number, and right now we hit a 3.2 . Nobody thought that was possible.""",misleading,false,False,['macroeconomy'],25,True,1,1.0,0,2018-07-02T00:00:00,https://www.politifact.com/factchecks/2018/jul/02/donald-trump/donald-trump-base-describing-gdp-growth-his-watch/,62770,65241,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is primarily a quotation-attribution claim.",False,False,False,False,0,288,factors_audit_chunk_06_completed.csv
politifact_076,PolitiFact,genuine,"The proposed transportation bill ""could be the largest tax increase in Georgia history.""",genuine,true,True,['tax'],13,True,1,1.0,0,2011-08-22T00:00:00,https://www.politifact.com/factchecks/2011/aug/22/david-pennington/transportation-sales-tax-could-be-historic-wrong-r/,69374,71875,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is about deleting social-media posts rather than taxation.",False,False,False,False,0,290,factors_audit_chunk_06_completed.csv
politifact_076,PolitiFact,misleading,"Says Jared Kushner ""deleted all of his tweets after the tax story broke.""",misleading,false,False,['tax'],13,True,1,1.0,0,2020-09-28T00:00:00,https://www.politifact.com/factchecks/2020/sep/28/facebook-posts/no-jared-kushner-did-not-delete-tweets-after-new-y/,75252,77835,no,yes,yes,yes,no,The substantive proposition is whether Jared Kushner deleted tweets; the tax story is only contextual.,False,False,False,False,0,290,factors_audit_chunk_06_completed.csv
politifact_087,PolitiFact,genuine,"Of six Rhode Island tax-credit programs worth about $35 million, ""three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.""",genuine,true,True,['tax'],31,True,1,1.0,0,2013-02-24T00:00:00,https://www.politifact.com/factchecks/2013/feb/24/gary-sasse/gary-sasse-says-90-percent-35-million-tax-credits-/,70981,73482,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a quotation-attribution claim rather than an economic proposition.",False,False,False,False,0,301,factors_audit_chunk_07_completed.csv
politifact_087,PolitiFact,misleading,"Quotes President Jimmy Carter as saying ""If you don't want your tax dollars to help the poor, then stop saying you want a country based on Christian values, because you don't.""",misleading,false,False,['tax'],31,True,1,1.0,0,2019-05-02T00:00:00,https://www.politifact.com/factchecks/2019/may/02/facebook-posts/quote-about-tax-dollars-poor-and-christianity-was-/,301,64528,no,yes,yes,yes,no,The substantive claim is whether Jimmy Carter made a quotation; tax dollars appear only inside the attributed quote.,False,False,False,False,0,301,factors_audit_chunk_07_completed.csv
politifact_098,PolitiFact,genuine,"What Republicans call the ""death tax"" is the estate tax ""on the ultra wealthy"" which, in 2016, was paid by only ""two out of every 1,000 people.""",genuine,true,True,['tax'],27,True,1,1.0,0,2017-10-27T00:00:00,https://www.politifact.com/factchecks/2017/oct/27/mark-pocan/death-tax-republicans-want-repeal-paid-only-2-1000/,73299,75811,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart concerns disclosure of tax records rather than a financial claim.",False,False,False,False,0,312,factors_audit_chunk_07_completed.csv
politifact_098,PolitiFact,misleading,"""Mitt Romney is the first major party candidate for president of the United States in modern times not to release at least 12 years of tax returns.""",misleading,false,False,['tax'],27,True,1,1.0,0,2012-08-14T00:00:00,https://www.politifact.com/factchecks/2012/aug/14/debbie-wasserman-schultz/major-candidates-modern-times-have-release-12-year/,68175,70675,no,yes,yes,yes,no,"The proposition is about how many years of tax returns a candidate released, not about taxation, income, or economic policy.",False,False,False,False,0,312,factors_audit_chunk_07_completed.csv
politifact_101,PolitiFact,genuine,"""There are more job openings than there are people on unemployment"" in Iowa.",genuine,true,True,['employment'],13,True,1,1.0,0,2021-05-12T00:00:00,https://www.politifact.com/factchecks/2021/may/12/lindsay-james/low-unemployment-iowa-after-pandemic/,75840,78441,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart matched 'wage' only as a verb.",False,False,False,False,0,315,factors_audit_chunk_07_completed.csv
politifact_101,PolitiFact,misleading,"President Joe Biden said he will ""send F-15s"" to ""wage war against Texas.""",misleading,false,False,['employment'],13,True,1,1.0,0,2024-01-18T00:00:00,https://www.politifact.com/factchecks/2024/jan/18/tiktok-posts/audio-clip-of-president-joe-biden-threatening-war/,58835,61111,no,yes,yes,yes,no,"'Wage war' is unrelated to wages, employment, finance, or economics.",False,False,False,False,0,315,factors_audit_chunk_07_completed.csv
politifact_181,PolitiFact,genuine,"Congressional Budget Office ""says 8 unemployment till 2014!""",genuine,true,True,"['budget', 'employment']",8,True,1,0.5,0,2011-08-31T00:00:00,https://www.politifact.com/factchecks/2011/aug/31/john-cornyn/john-cornyn-says-congressional-budget-office-says-/,69363,71864,yes,yes,no,yes,no,"Malformed wording ('8 unemployment') appears to omit a percentage sign or other necessary context, so the claim is not cleanly understandable.",False,False,False,False,0,318,factors_audit_chunk_07_completed.csv
politifact_181,PolitiFact,misleading,"Hartsfield-Jackson's new international terminal is opening ""within budget.""",misleading,pants-fire,False,['budget'],8,True,1,0.5,0,2012-05-23T00:00:00,https://www.politifact.com/factchecks/2012/may/23/john-kennedy/airport-spokesman-says-new-international-terminal/,70521,73022,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is malformed and not standalone.",False,False,False,False,0,318,factors_audit_chunk_07_completed.csv
snopes_005,Snopes,genuine,"Since the end of the Cold War in 1989, Democratic presidents created 50 million of the 51 million jobs added to the economy between then and July 2024.",genuine,true,True,['macroeconomy'],28,True,1,1.0,0,2024-09-10T13:00:02,https://www.snopes.com/fact-check/democrats-created-50m-jobs/,80757,83720,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a fabricated quotation rather than an economic claim.",False,False,False,False,0,322,factors_audit_chunk_07_completed.csv
snopes_005,Snopes,misleading,"Vice President Joe Biden said in a speech that ""lazy American women"" brought about the downfall of the economy because they ""sit around on their behinds, doing nothing.""",misleading,false,False,['macroeconomy'],28,True,1,1.0,0,2016-10-27T12:07:56,https://www.snopes.com/fact-check/biden-blames-lazy-american-women/,93033,96430,no,yes,yes,yes,no,The main proposition is whether Joe Biden made a derogatory quotation; the economy reference is only part of the alleged quote.,False,False,False,False,0,322,factors_audit_chunk_07_completed.csv
snopes_007,Snopes,genuine,"In a 2004 interview on CNN, Donald Trump said, ""The economy does better under the Democrats than the Republicans.""",genuine,true,True,['macroeconomy'],19,True,1,1.0,0,2023-12-29T20:08:10,https://www.snopes.com/fact-check/trump-economy-better-under-democrats/,81911,84937,no,yes,yes,yes,no,"The claim tests whether Donald Trump made a quotation in an interview, rather than the truth of an economic proposition.",False,False,False,False,0,324,factors_audit_chunk_07_completed.csv
snopes_007,Snopes,misleading,"Donald Trump signed an executive order naming climate change as a threat ""both to the economy and national security.""",misleading,false,False,['macroeconomy'],19,True,1,1.0,0,2017-02-01T17:54:25,https://www.snopes.com/fact-check/trump-order-climate-change/,92441,95830,no,yes,yes,yes,no,The claim concerns whether an executive order was signed and how it described climate change; it is not a substantive financial or economic claim.,False,False,False,False,0,324,factors_audit_chunk_07_completed.csv
snopes_009,Snopes,genuine,"The New York branch of the largest Chinese state-owned bank, the Industrial and Commercial Bank of China, has office space in Trump Tower.",genuine,true,True,['banking'],23,True,1,1.0,0,2023-03-20T18:59:58,https://www.snopes.com/fact-check/trump-tower-china-bank-icbc/,83065,86134,no,yes,yes,yes,no,"The claim is about a bank renting office space in Trump Tower, not banking activity, financial performance, or economic policy.",False,False,False,False,0,326,factors_audit_chunk_07_completed.csv
snopes_009,Snopes,misleading,"As shown in a popular TikTok video, a tornado passed dangerously close to a Phillies game at Citizens Bank Park, Philadelphia, in 2021.",misleading,false,False,['banking'],23,True,1,1.0,0,2021-07-08T14:00:22,https://www.snopes.com/fact-check/phillies-tornado-baseball-video/,85885,89059,no,yes,yes,yes,no,'Citizens Bank Park' is a stadium name; the tornado claim is unrelated to banking or finance.,False,False,False,False,0,326,factors_audit_chunk_07_completed.csv
snopes_011,Snopes,genuine,Tax records show that Georgia Senate candidate Herschel Walker declared Texas as his principal residence even after he began his run for office.,genuine,true,True,['tax'],23,True,1,1.0,0,2022-11-30T22:56:45,https://www.snopes.com/fact-check/walker-texas-resident/,83488,86574,no,yes,yes,yes,no,The tax records are used only to establish a candidate's residence; the proposition is political/biographical rather than financial.,False,False,False,False,0,328,factors_audit_chunk_07_completed.csv
snopes_011,Snopes,misleading,"President Obama has issued an executive order granting a $2,350 dollar tax rebate to every American who filed a tax return for 2014",misleading,false,False,['tax'],23,True,1,1.0,0,2015-11-11T08:15:20,https://www.snopes.com/fact-check/obama-orders-2350-dollar-tax-rebate-november/,94707,98136,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not primarily financial.",False,False,False,False,0,328,factors_audit_chunk_07_completed.csv
snopes_012,Snopes,genuine,"Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan's fundraising committee after the GOP tax plan passed in the U.S. House of Representatives.",genuine,true,True,['tax'],24,True,1,1.0,0,2018-01-23T18:03:19,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/,84470,87586,no,yes,yes,yes,no,"Campaign contributions and fundraising are campaign-finance metadata, which were excluded from the target financial/economic scope.",False,False,False,False,0,329,factors_audit_chunk_07_completed.csv
snopes_012,Snopes,misleading,Donald Trump won't release his tax returns because they reveal that he has donated millions of dollars to the North American Man/Boy Love Association.,misleading,false,False,['tax'],24,True,1,1.0,0,2016-08-09T17:12:10,https://www.snopes.com/fact-check/trump-did-not-donate-to-nambla/,93532,96940,no,yes,yes,yes,no,"A political smear about charitable donations allegedly revealed in tax returns, not a substantive financial or economic claim.",False,False,False,False,0,329,factors_audit_chunk_07_completed.csv
snopes_013,Snopes,genuine,"In September 2021, U.S. Rep. Alexandria Ocasio-Cortez attended the Met Gala wearing a dress with the words ""Tax the Rich"" printed across it.",genuine,true,True,['tax'],23,True,1,1.0,0,2021-09-14T10:17:00,https://www.snopes.com/fact-check/aoc-tax-rich-met-gala/,85643,88810,no,yes,yes,yes,no,"The claim concerns a slogan printed on a dress; it does not assert a tax policy, rate, burden, or economic outcome.",False,False,False,False,0,330,factors_audit_chunk_07_completed.csv
snopes_013,Snopes,misleading,"The U.S. government grants tax holidays to certain favored groups of immigrants and provides them with free housing, new cars, and clothing allowances.",misleading,false,False,['tax'],23,True,1,1.0,0,1998-12-01T06:09:34,https://www.snopes.com/fact-check/tax-holidays-for-immigrants/,99364,102834,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,330,factors_audit_chunk_07_completed.csv
snopes_015,Snopes,genuine,"A newspaper reported that a church had closed its food bank because the program ""attracts poor people.""",genuine,true,True,['banking'],17,True,1,1.0,0,2020-10-23T15:45:35,https://www.snopes.com/fact-check/church-food-bank-closed/,87707,90918,no,yes,yes,yes,no,"'Food bank' is a charitable food-distribution service; the claim is not about banking, finance, or economic policy.",False,False,False,False,0,332,factors_audit_chunk_07_completed.csv
snopes_015,Snopes,misleading,"Opening a text message that says ""Trump was arrested"" will result in your bank account being attacked.",misleading,false,False,['banking'],17,True,1,1.0,0,2024-11-15T00:52:59,https://www.snopes.com/fact-check/trump-arrested-scam-text/,80457,83395,yes,yes,yes,yes,no,"Individually acceptable as a financial-scam claim, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,332,factors_audit_chunk_07_completed.csv
snopes_016,Snopes,genuine,A raccoon duo broke into a California bank by crawling up into the building's air ducts and crashing through the ceiling tiles.,genuine,true,True,['banking'],22,True,1,1.0,0,2020-10-27T10:23:44,https://www.snopes.com/fact-check/raccoon-break-into-bank/,87717,90928,no,yes,yes,yes,no,Animal/incident anecdote set inside a bank building; it is unrelated to banking operations or financial misinformation.,False,False,False,False,0,333,factors_audit_chunk_07_completed.csv
