matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes
politifact_136,PolitiFact,genuine,"""Today's minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",genuine,true,true,['employment'],20,True,1,1.0,2,2019-02-13T00:00:00,https://www.politifact.com/factchecks/2019/feb/13/bobby-scott/bobby-scott-right-about-falling-value-minimum-wage/,62282,64737,,,,,,
politifact_136,PolitiFact,misleading,"HR 1 will allow members of Congress to draw a second salary ""worth an estimated $600,000 per year!""",misleading,false,false,['employment'],18,True,1,1.0,2,2021-02-25T00:00:00,https://www.politifact.com/factchecks/2021/feb/25/act-america/group-makes-bogus-attack-hr-1-over-congressional-s/,75658,78252,,,,,,
politifact_129,PolitiFact,genuine,"""You can fill out your tax return in Estonia online in five minutes.""",genuine,true,true,['tax'],13,True,1,1.0,1,2015-06-04T00:00:00,https://www.politifact.com/factchecks/2015/jun/04/jeb-bush/jeb-bush-says-estonians-can-file-their-taxes-five-/,71986,74490,,,,,,
politifact_129,PolitiFact,misleading,"Says Ted Strickland admits his record on jobs and taxes is ""mixed and spotty.""",misleading,false,false,['tax'],14,True,1,1.0,1,2016-05-13T00:00:00,https://www.politifact.com/factchecks/2016/may/13/fighting-ohio-pac/fighting-ohio-pac-ad-takes-ted-stricklands-mixed-a/,64541,67030,,,,,,
politifact_009,PolitiFact,genuine,"""There's no real evidence in the last 20 years that"" growth from tax cuts has made up lost revenue.",genuine,true,true,"['tax', 'company_finance']",19,True,2,1.0,5,2017-04-28T00:00:00,https://www.politifact.com/factchecks/2017/apr/28/rana-foroohar/trumps-tax-plan-prompts-question-can-tax-cuts-real/,63624,66110,,,,,,
politifact_009,PolitiFact,misleading,"George Allen's flat tax ""plan would actually shrink revenues further than the Perry plan.""",misleading,false,false,"['tax', 'company_finance']",14,True,2,1.0,5,2011-11-15T00:00:00,https://www.politifact.com/factchecks/2011/nov/15/tim-kaine/tim-kaine-says-george-allen-flat-tax-plan-shrinks-/,69091,71592,,,,,,
politifact_065,PolitiFact,genuine,"Says Mitt Romney ""wants to end tax credits for wind producers.""",genuine,true,true,['tax'],11,True,1,1.0,0,2012-08-14T00:00:00,https://www.politifact.com/factchecks/2012/aug/14/barack-obama/obama-says-romney-would-end-wind-power-tax-credits/,68177,70677,,,,,,
politifact_065,PolitiFact,misleading,"Congressional Black Caucus introduces bill to ""tax people for being white.""",misleading,pants-fire,false,['tax'],11,True,1,1.0,0,2018-04-11T00:00:00,https://www.politifact.com/factchecks/2018/apr/11/international-news-trends/no-black-congressional-leaders-didnt-propose-tax-w/,62941,65417,,,,,,
politifact_015,PolitiFact,genuine,"""Middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans.""",genuine,true,true,"['income', 'macroeconomy']",19,True,2,0.6666666666666666,5,2018-11-15T00:00:00,https://www.politifact.com/factchecks/2018/nov/15/west-virginia-republican-party/did-median-incomes-hit-record-level-2017/,73853,76373,,,,,,
politifact_015,PolitiFact,misleading,"Says Chris Christie's plan ""to kick-start our economy"" is to propose an ""income tax cut that disproportionately benefits the wealthy, and...he's still proposing it.""",misleading,pants-fire,false,"['tax', 'income', 'macroeconomy']",24,True,2,0.6666666666666666,5,2013-01-24T00:00:00,https://www.politifact.com/factchecks/2013/jan/24/barbara-buono/barbara-buono-claims-chris-christie-still-proposin/,67676,70175,,,,,,
politifact_157,PolitiFact,genuine,"""It's been over 50 years since minimum and inflation parted ways, then over a decade since the federal minimum went up at all.""",genuine,true,true,['inflation'],23,True,1,1.0,3,2021-06-19T00:00:00,https://www.politifact.com/factchecks/2021/jun/19/mandela-barnes/yes-its-been-decades-minimum-wage-kept-inflation-a/,75920,78525,,,,,,
politifact_157,PolitiFact,misleading,"""The new Inflation Reduction Act has just been updated to give Americans making less than $50,000 per year up to $6,400 in subsidies every single month.""",misleading,false,false,['inflation'],26,True,1,1.0,3,2023-12-08T00:00:00,https://www.politifact.com/factchecks/2023/dec/08/facebook-posts/scam-alert-us-government-isnt-giving-out-6400-subs/,77862,80575,,,,,,
politifact_041,PolitiFact,genuine,"""Today California is kicking our butt, creating more jobs and more economic growth than Texas.""",genuine,true,true,['macroeconomy'],15,True,1,1.0,0,2016-08-17T00:00:00,https://www.politifact.com/factchecks/2016/aug/17/julian-castro/julian-castro-says-california-besting-texas-creati/,64236,66725,,,,,,
politifact_041,PolitiFact,misleading,"Says ""our economy in New Jersey gets $38 billion from the businesses at the Shore.""",misleading,false,false,['macroeconomy'],15,True,1,1.0,0,2012-12-30T00:00:00,https://www.politifact.com/factchecks/2012/dec/30/chris-christie/chris-christie-claims-shore-businesses-provide-38-/,67745,70244,,,,,,
grass_fact_check_013,Grass Fact Check,genuine,"""You have issues utilising your income. You have failed to implement nine out of 16 programmes.""",genuine,true,true,['income'],16,True,1,1.0,4,2023-12-12T00:00:00,https://factcheck.ge/en/story/42442--you-have-issues-utilising-your-income-you-have-failed-to-implement-nine-out-of-16-programmes,44487,44664,,,,,,
grass_fact_check_013,Grass Fact Check,misleading,"""Georgia surpasses six European Union member countries and all of the EU candidate countries in terms of gross national income.""",misleading,false,false,['income'],20,True,1,1.0,4,2024-07-30T00:00:00,https://factcheck.ge/en/story/43097--georgia-surpasses-six-european-union-member-countries-and-all-of-the-eu-candidate-countries-in-terms-of-gross-national-income,44436,44613,,,,,,
africa_check_003,Africa Check,genuine,"No, South Africa's First National Bank didn't charge reversal fees for accidental deposits",genuine,correct,true,['banking'],13,True,1,1.0,0,2019-08-08T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-south-africas-first-national-bank-didnt-charge-reversal,16737,14752,,,,,,
africa_check_003,Africa Check,misleading,'Impossible' for Nigerian president's aide to have US$4 trillion in secret bank account,misleading,false,false,['banking'],13,True,1,1.0,0,2019-11-26T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/impossible-nigerian-presidents-aide-have-us4-trillion-secret,16966,14988,,,,,,
snopes_017,Snopes,genuine,"In 2018, American taxpayers paid over $90 billion more under the Trump administration's tax law than they did the previous year.",genuine,true,true,['tax'],21,True,1,1.0,0,2019-06-11T17:12:53,https://www.snopes.com/fact-check/american-taxpayers90-billion/,89347,92643,,,,,,
snopes_017,Snopes,misleading,"House Minority Leader Nancy Pelosi tweeted that she was disgusted with ""President"" Trump after the passage of a tax reform bill.",misleading,false,false,['tax'],21,True,1,1.0,0,2017-12-29T11:17:56,https://www.snopes.com/fact-check/nancy-pelosi-disgusted-trump-tweet/,91225,94596,,,,,,
snopes_080,Snopes,genuine,"If Democrats gain a majority in the House of Representatives, Maxine Waters could become chair of a committee that has the power to subpoena President Trump's bank records.",genuine,true,true,['banking'],28,False,0,0.0,0,2018-07-02T14:06:34,https://www.snopes.com/fact-check/maxine-waters-subpoena-trump/,90479,93830,,,,,,
snopes_080,Snopes,misleading,"The phrase ""a shot of whiskey"" originated in the Old West, as a single bullet was worth roughly the same as the drink and often substituted for currency.",misleading,false,false,['currency'],28,False,0,0.0,0,2017-10-14T15:39:34,https://www.snopes.com/fact-check/shot-whiskey-origin/,91464,94838,,,,,,
africa_check_022,Africa Check,genuine,"""The duty waiver was made in April… and we actually asked importers to import maize from as early as 1 month ago""",genuine,correct,true,['trade'],22,True,1,1.0,6,2017-05-21T00:00:00,https://africacheck.org/fact-checks/reports/fact-checking-kenyas-deputy-president-maize-imports-debt-electricity-police,15958,13961,,,,,,
africa_check_022,Africa Check,misleading,"No, Nigeria's food regulator has not banned instant noodles imports over fears they may cause cancer",misleading,fake,false,['trade'],16,True,1,1.0,6,2023-05-30T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerias-food-regulator-has-not-banned-instant-noodles,20023,18104,,,,,,
snopes_037,Snopes,genuine,"Republicans voted to raise the debt ceiling three times when Donald Trump was president, with no preconditions.",genuine,true,true,['debt'],17,True,1,1.0,1,2023-05-03T19:19:25,https://www.snopes.com/fact-check/gop-debt-ceiling-trump-presidency/,82869,85932,,,,,,
snopes_037,Snopes,misleading,"U.S. Democratic 2020 presidential candidate Joe Biden claimed he accumulated $280,000 in debt while attending college.",misleading,false,false,['debt'],16,True,1,1.0,1,2019-08-27T17:03:14,https://www.snopes.com/fact-check/joe-biden-college-debt/,89119,92408,,,,,,
snopes_008,Snopes,genuine,"The 1960 writers' and actors' strike resulted in healthcare, pensions, and residuals on broadcast film.",genuine,true,true,['pension'],15,True,1,1.0,0,2023-07-24T18:46:42,https://www.snopes.com/fact-check/hollywood-writers-actors-strike-1960-pensions/,82529,85574,,,,,,
snopes_008,Snopes,misleading,U.S. senator Kirsten Gillibrand called for taxpayers to fund Social Security benefits for undocumented immigrants.,misleading,false,false,['pension'],15,True,1,1.0,0,2019-05-29T15:15:41,https://www.snopes.com/fact-check/gillibrand-social-security/,89385,92681,,,,,,
snopes_013,Snopes,genuine,"In September 2021, U.S. Rep. Alexandria Ocasio-Cortez attended the Met Gala wearing a dress with the words ""Tax the Rich"" printed across it.",genuine,true,true,['tax'],23,True,1,1.0,0,2021-09-14T10:17:00,https://www.snopes.com/fact-check/aoc-tax-rich-met-gala/,85643,88810,,,,,,
snopes_013,Snopes,misleading,"The U.S. government grants tax holidays to certain favored groups of immigrants and provides them with free housing, new cars, and clothing allowances.",misleading,false,false,['tax'],23,True,1,1.0,0,1998-12-01T06:09:34,https://www.snopes.com/fact-check/tax-holidays-for-immigrants/,99364,102834,,,,,,
grass_fact_check_011,Grass Fact Check,genuine,"The larisation programme, which supposedly was to solve the loan problem, has effectively failed",genuine,true,true,['loan'],14,True,1,1.0,4,2019-02-12T00:00:00,https://factcheck.ge/en/story/37973-the-larisation-programme-which-supposedly-was-to-solve-the-loan-problem-has-effectively-failed,43709,43881,,,,,,
grass_fact_check_011,Grass Fact Check,misleading,"""As if pensioners did not have enough with loans for medication, now Kaladze added more for transport passes.""",misleading,lie,false,['loan'],18,True,1,1.0,4,2022-02-14T00:00:00,https://factcheck.ge/en/story/40432--as-if-pensioners-did-not-have-enough-with-loans-for-medication-now-kaladze-added-more-for-transport-passes,44261,44436,,,,,,
snopes_052,Snopes,genuine,President Donald Trump has proposed eliminating funding for a program helping low-income families with their heating bills.,genuine,true,true,['income'],17,True,1,1.0,2,2017-11-02T15:38:38,https://www.snopes.com/fact-check/does-president-trump-plan-to-end-a-program-funding-heating-for-the-elderly-and-disabled/,84450,87565,,,,,,
snopes_052,Snopes,misleading,Coca-Cola has announced that it will be donating four days' worth of income to Israel,misleading,false,false,['income'],15,True,1,1.0,2,2002-05-08T12:00:00,https://www.snopes.com/fact-check/coke-adds-strife/,98456,101924,,,,,,
dubawa_006,Dubawa,genuine,"The presidential candidate of the All Progressives Congress , Bola Tinubu, stated that the solid minerals sector contributed less than one per cent to Nigeria's GDP",genuine,true,true,['macroeconomy'],26,True,1,1.0,4,2022-11-25T16:24:00,https://dubawa.org/tinubus-claim-that-solid-minerals-contribute-less-than-one-per-cent-to-nigerias-gdp-is-true/,29784,28894,,,,,,
dubawa_006,Dubawa,misleading,"The Vice Presidential candidate of the All Progressives Congress, Kashim Shettima, claims that Lagos State is the third largest economy in Africa.",misleading,false,false,['macroeconomy'],22,True,1,1.0,4,2022-08-30T11:09:08,https://dubawa.org/is-lagos-the-third-largest-economy-in-africa-as-shettima-claims/,29821,28932,,,,,,
grass_fact_check_012,Grass Fact Check,genuine,"If the Government of Georgia decides to index pensions, possible annual growth of pensions will be GEL 8-11 only",genuine,true,true,['pension'],19,True,1,1.0,4,2019-01-18T00:00:00,https://factcheck.ge/en/story/37924-if-the-government-of-georgia-decides-to-index-pensions-possible-annual-growth-of-pensions-will-be-gel-8-11-only,43857,44029,,,,,,
grass_fact_check_012,Grass Fact Check,misleading,"""The pension is much lower as compared to when the Georgian Dream came to power.""",misleading,false,false,['pension'],15,True,1,1.0,4,2021-06-07T00:00:00,https://factcheck.ge/en/story/39584--the-pension-is-much-lower-as-compared-to-when-the-georgian-dream-came-to-power,44132,44304,,,,,,
snopes_070,Snopes,genuine,"A committee has proposed that the city of San Francisco give $5 million each to qualifying Black people as part of a reparations plan to cover ""economic and opportunity losses"" the community has endured throughout history, both due to the city's policies and the wider effects of societal discrimination.",genuine,true,true,['company_finance'],49,True,1,1.0,9,2023-01-17T22:24:10,https://www.snopes.com/fact-check/san-francisco-5-million-black-reparations/,83292,86371,,,,,,
snopes_070,Snopes,misleading,"An image showed an authentic X post by Elon Musk on Dec. 7, 2024, that read: ""It's disgusting how everyone is turning this guy into some kind of folk hero. Insurance companies, like any company, have a duty to shareholders to maximize profits, no matter how ruthlessly. The radical left espousing otherwise needs to grow the hell up.""",misleading,Fake,false,['company_finance'],58,True,1,1.0,9,2024-12-10T22:04:57,https://www.snopes.com/fact-check/elon-musk-unitedhealthcare-ceo-shooting/,80365,83297,,,,,,
snopes_002,Snopes,genuine,Amazon paid zero dollars in federal income tax in 2017.,genuine,true,true,"['tax', 'income']",10,True,2,1.0,2,2018-09-26T09:13:50,https://www.snopes.com/fact-check/amazon-federal-taxes-2017/,90137,93482,,,,,,
snopes_002,Snopes,misleading,Payment of U.S. federal income taxes is voluntary.,misleading,false,false,"['tax', 'income']",8,True,2,1.0,2,2010-04-14T18:58:58,https://www.snopes.com/fact-check/is-income-tax-voluntary/,96607,100067,,,,,,
politifact_162,PolitiFact,genuine,"Says ""nearly 29,000 Oregonians — almost 5 percent of all homeowners — are 90 days or more delinquent on their mortgage.""",genuine,true,true,['interest_mortgage'],21,True,1,1.0,5,2013-08-09T00:00:00,https://www.politifact.com/factchecks/2013/aug/09/ellen-rosenblum/are-5-percent-homeowners-really-90-days-or-behind-/,71172,73673,,,,,,
politifact_162,PolitiFact,misleading,Donald Trump paid off the mortgage of a man who helped him fix a flat tire.,misleading,false,false,['interest_mortgage'],16,True,1,1.0,5,2024-03-29T00:00:00,https://www.politifact.com/factchecks/2024/mar/29/facebook-posts/no-donald-trump-did-not-pay-off-the-mortgage-of-a/,2638,80782,,,,,,
politifact_044,PolitiFact,genuine,"""Here in Wisconsin, we've put in previous budgets more money into mental health services than any governor has in the last 25 years.""",genuine,true,true,['budget'],23,True,1,1.0,0,2015-12-23T00:00:00,https://www.politifact.com/factchecks/2015/dec/23/scott-walker/scott-walker-says-he-put-more-funds-mental-health-/,64917,67408,,,,,,
politifact_044,PolitiFact,misleading,"Says Ohio budget item later signed into law by Gov. John Kasich requires women seeking an abortion to undergo a ""mandatory vaginal probe.""",misleading,pants-fire,false,['budget'],23,True,1,1.0,0,2013-07-09T00:00:00,https://www.politifact.com/factchecks/2013/jul/09/rachel-maddow/rachel-maddow-says-ohio-budget-includes-requiremen/,71143,73644,,,,,,
snopes_018,Snopes,genuine,"Paula White, a member of President Trump's evangelical advisory committee, asked her followers to donate their January salaries to her ministry.",genuine,true,true,['employment'],21,True,1,1.0,0,2019-02-01T17:09:49,https://www.snopes.com/fact-check/paula-white-january-salary/,89688,93006,,,,,,
snopes_018,Snopes,misleading,Members of the U.S. Congress were initially paid on a per diem basis to preclude them from raising their own salaries.,misleading,false,false,['employment'],21,True,1,1.0,0,2019-08-20T14:39:19,https://www.snopes.com/fact-check/congress-per-diem-pay/,89135,92425,,,,,,
politifact_191,PolitiFact,genuine,"Says Barack Obama ""said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.""",genuine,true,true,['deficit'],32,True,1,0.5,10,2012-10-21T00:00:00,https://www.politifact.com/factchecks/2012/oct/21/leonard-lance/barack-obama-broke-promise-cut-annual-deficit-half/,70839,73340,,,,,,
politifact_191,PolitiFact,misleading,""" says he's going to reduce the long-term debt and deficit by $4 trillion, doesn't say how he's going to do it.""",misleading,pants-fire,false,"['debt', 'deficit']",22,True,1,0.5,10,2012-10-04T00:00:00,https://www.politifact.com/factchecks/2012/oct/04/chris-christie/chris-christie-claims-barack-obama-has-not-outline/,67970,70469,,,,,,
snopes_060,Snopes,genuine,U.S. President Donald Trump tapped World Wrestling Entertainment CEO Vince McMahon as an adviser on reopening the U.S. economy.,genuine,true,true,['macroeconomy'],19,True,1,1.0,3,2020-04-16T16:54:17,https://www.snopes.com/fact-check/coronavirus-vince-mcmahon/,88408,91656,,,,,,
snopes_060,Snopes,misleading,U.S. Rep. Ilhan Omar called for the dismantling of the entire U.S. economy and political system.,misleading,false,false,['macroeconomy'],16,True,1,1.0,3,2020-07-08T12:43:46,https://www.snopes.com/fact-check/ilhan-omar-quote/,88088,91320,,,,,,
politifact_106,PolitiFact,genuine,"Says HB2 has hurt North Carolina's economy by ""one-tenth of 1 percent of our annual GDP.""",genuine,true,true,['macroeconomy'],16,True,1,1.0,1,2017-03-07T00:00:00,https://www.politifact.com/factchecks/2017/mar/07/dan-forest/hb2-has-cost-north-carolina-hundreds-millions-doll/,63741,66227,,,,,,
politifact_106,PolitiFact,misleading,"Says Barack Obama said, ""If we keep talking about the economy, we're going to lose.""",misleading,pants-fire,false,['macroeconomy'],15,True,1,1.0,1,2011-11-22T00:00:00,https://www.politifact.com/factchecks/2011/nov/22/mitt-romney/mitt-romney-says-obama-said-if-we-keep-talking-abo/,69082,71583,,,,,,
politifact_054,PolitiFact,genuine,"Jason Carter backed three of Nathan Deal's budgets but accuses the governor of ""underfunding education.""",genuine,true,true,['budget'],15,True,1,1.0,0,2014-08-20T00:00:00,https://www.politifact.com/factchecks/2014/aug/20/john-padgett/gop-chair-correct-carter-voted-3-4-deal-budgets/,66075,68572,,,,,,
politifact_054,PolitiFact,misleading,"Says NC Senate leader ""expressed disdain"" for the NC House budget vote on Sept. 11.",misleading,false,false,['budget'],15,True,1,1.0,0,2020-01-17T00:00:00,https://www.politifact.com/factchecks/2020/jan/17/deb-butler/nc-democrat-wrong-about-gop-leader-taking-jab-othe/,61652,64061,,,,,,
politifact_002,PolitiFact,genuine,"""When a basketball player or football or baseball player from another team plays in Wisconsin, that one game's salary, they pay Wisconsin income tax on it. ... So, if for some reason we do not have the Brewers in Wisconsin all of those player salaries that generate dollars for the State of Wisconsin go away.""",genuine,true,true,"['tax', 'employment', 'income']",55,True,3,1.0,25,2023-05-12T00:00:00,https://www.politifact.com/factchecks/2023/may/12/robin-vos/yes-wisconsins-tax-coffers-would-take-a-hit-if-bre/,77427,80106,,,,,,
politifact_002,PolitiFact,misleading,"Says Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ""nearly half your paycheck.""",misleading,false,false,"['tax', 'employment', 'income']",30,True,3,1.0,25,2020-08-26T00:00:00,https://www.politifact.com/factchecks/2020/aug/26/facebook-posts/another-widespread-facebook-post-spreads-false-cla/,61098,63481,,,,,,
politifact_050,PolitiFact,genuine,The governor's budget proposal reduces the state austerity cut to education to under $500 million for 2016.,genuine,true,true,['budget'],17,True,1,1.0,0,2015-02-06T00:00:00,https://www.politifact.com/factchecks/2015/feb/06/alan-essig/essig-accurate-education-austerity-cuts-under-500-/,65643,68139,,,,,,
politifact_050,PolitiFact,misleading,"Milwaukee County has ""a parks capital budget that's bigger than it's been in the last 10 years.""",misleading,false,false,['budget'],17,True,1,1.0,0,2013-10-23T00:00:00,https://www.politifact.com/factchecks/2013/oct/23/chris-abele/chris-abele-says-his-budget-improvements-county-pa/,66971,69468,,,,,,
politifact_081,PolitiFact,genuine,Says the state budget includes spending on commercials for Fortune 500 companies.,genuine,true,true,['budget'],12,True,1,1.0,0,2011-06-17T00:00:00,https://www.politifact.com/factchecks/2011/jun/17/david-simpson/state-rep-david-simpson-says-state-budget-includes/,69882,72383,,,,,,
politifact_081,PolitiFact,misleading,"Says U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.",misleading,false,false,['budget'],12,True,1,1.0,0,2011-09-07T00:00:00,https://www.politifact.com/factchecks/2011/sep/07/joe-biden/vice-president-joe-biden-says-rep-paul-ryans-budge/,70028,72529,,,,,,
snopes_006,Snopes,genuine,"Guidelines published by the IRS explain how taxpayers can claim items they have stolen, or earnings from illegal activities.",genuine,true,true,['company_finance'],19,True,1,1.0,0,2024-04-24T13:00:04,https://www.snopes.com/fact-check/irs-taxes-illegal-income/,81439,84448,,,,,,
snopes_006,Snopes,misleading,"Before the 1973 HMO act was signed into law by Richard Nixon, it was illegal to profit from healthcare.",misleading,false,false,['company_finance'],19,True,1,1.0,0,2018-12-04T03:00:53,https://www.snopes.com/fact-check/healthcare-profit-1973-hmo-act/,89884,93216,,,,,,
politifact_035,PolitiFact,genuine,"""Florida is now the only state in the nation to tax commercial leases.""",genuine,true,true,['tax'],13,True,1,1.0,0,2017-03-08T00:00:00,https://www.politifact.com/factchecks/2017/mar/08/rick-scott/florida-only-place-state-nation-tax-commercial-lea/,63746,66232,,,,,,
politifact_035,PolitiFact,misleading,"Says Joe Biden and Kamala Harris ""want massive tax hikes on working families.""",misleading,false,false,['tax'],13,True,1,1.0,0,2020-08-25T00:00:00,https://www.politifact.com/factchecks/2020/aug/25/nikki-haley/do-joe-biden-and-kamala-harris-want-massive-tax-hi/,75145,77724,,,,,,
snopes_064,Snopes,genuine,Activists with the climate group Extinction Rebellion have broken windows of banks in London as part of protest against financial institutions that support the fossil fuel industry.,genuine,true,true,['banking'],27,True,1,1.0,5,2021-04-25T11:58:30,https://www.snopes.com/fact-check/xr-breaking-windows/,86314,89497,,,,,,
snopes_064,Snopes,misleading,"Someone once wrote a check on the side of a cow, and the bovine check was accepted and cashed by the bank.",misleading,false,false,['banking'],22,True,1,1.0,5,1998-12-31T00:00:00,https://www.snopes.com/fact-check/check-on-side-of-cow/,99341,102811,,,,,,
politifact_092,PolitiFact,genuine,"Says Ron Johnson ""opposes entirely a federal minimum wage,"" except perhaps for ""guest workers.""",genuine,true,true,['employment'],14,True,1,1.0,0,2015-08-27T00:00:00,https://www.politifact.com/factchecks/2015/aug/27/russ-feingold/us-sen-ron-johnson-wants-no-general-federal-minimu/,72093,74597,,,,,,
politifact_092,PolitiFact,misleading,"As a Member of Congress, Chris Murphy ""was raking in $1 million in salary.""",misleading,false,false,['employment'],14,True,1,1.0,0,2012-10-19T00:00:00,https://www.politifact.com/factchecks/2012/oct/19/linda-mcmahon/linda-mcmahon-says-opponent-chris-murphy-was-rakin/,67909,70408,,,,,,
politifact_053,PolitiFact,genuine,"In the last 10 years, Georgia's middle class income has dropped $6,500.",genuine,true,true,['income'],12,True,1,1.0,0,2014-09-29T00:00:00,https://www.politifact.com/factchecks/2014/sep/29/jason-carter/carter-claim-about-median-household-income-target/,65957,68454,,,,,,
politifact_053,PolitiFact,misleading,"Says Sen. Jon Tester ""took an income raise in the omnibus bill.""",misleading,pants-fire,false,['income'],12,True,1,1.0,0,2018-04-20T00:00:00,https://www.politifact.com/factchecks/2018/apr/20/matthew-rosendale/did-congress-vote-give-itself-pay-raise-year/,62924,65400,,,,,,
snopes_065,Snopes,genuine,A bank issued a credit card to a tree,genuine,true,true,['banking'],9,True,1,1.0,5,2000-12-03T12:00:00,https://www.snopes.com/fact-check/money-tree/,98878,102347,,,,,,
snopes_065,Snopes,misleading,"After a bank failure, the FDIC has 99 years to pay back insured deposits",misleading,false,false,['banking'],14,True,1,1.0,5,2008-09-24T12:00:00,https://www.snopes.com/fact-check/fdic-you/,97004,100466,,,,,,
snopes_042,Snopes,genuine,Chase Bank deleted a tweet advising consumers to shore up low account balances by not eating out or buying coffee.,genuine,true,true,['banking'],20,True,1,1.0,1,2019-04-29T11:59:00,https://www.snopes.com/fact-check/chase-bank-deleted-tweet/,89461,92765,,,,,,
snopes_042,Snopes,misleading,"An old episode of ""The Simpsons"" featured a plot line about a run on a bank called the Silicon Valley Bank.",misleading,false,false,['banking'],21,True,1,1.0,1,2023-03-12T22:14:42,https://www.snopes.com/fact-check/simpsons-predict-silicon-valley-bank-crash/,83072,86141,,,,,,
politifact_014,PolitiFact,genuine,"Says ""half the Americans don't pay any income taxes.""",genuine,true,true,"['tax', 'income']",9,True,2,1.0,12,2012-02-29T00:00:00,https://www.politifact.com/factchecks/2012/feb/29/scott-garrett/congressman-scott-garrett-claims-half-all-american/,68793,71294,,,,,,
politifact_014,PolitiFact,misleading,"Says that with President Obama's re-election, state and federal income tax rates for some taxpayers will rise ""to roughly 65 percent.""",misleading,false,false,"['tax', 'income']",21,True,2,1.0,12,2012-11-15T00:00:00,https://www.politifact.com/factchecks/2012/nov/15/mike-white/obamas-re-election-federal-and-state-rates-wiscons/,70881,73382,,,,,,
politifact_089,PolitiFact,genuine,"Says Sen. Rand Paul's 2011 budget ""included a big cut in the CDC.""",genuine,true,true,['budget'],13,True,1,1.0,0,2014-10-27T00:00:00,https://www.politifact.com/factchecks/2014/oct/27/doug-muder/blog-sen-paul-wanted-big-cut-cdc-2011/,71766,74268,,,,,,
politifact_089,PolitiFact,misleading,Says Democrats cut $35 million from the state budget for Information Technology improvements.,misleading,false,false,['budget'],13,True,1,1.0,0,2011-08-04T00:00:00,https://www.politifact.com/factchecks/2011/aug/04/chris-christie/gov-chris-christie-claims-democrats-cut-35-million/,69439,71940,,,,,,
snopes_074,Snopes,genuine,"First Republic Bank was closed and sold to JPMorgan Chase on May 1, 2023, making it the second-largest U.S. bank failure in history based on its total assets.",genuine,true,true,['banking'],28,True,1,1.0,12,2023-05-01T16:59:03,https://www.snopes.com/fact-check/first-republic-bank-failure/,82888,85954,,,,,,
snopes_074,Snopes,misleading,Remains of a Viking ship were discovered on the banks of the Mississippi River near Memphis,misleading,false,false,['banking'],16,True,1,1.0,12,2014-08-17T12:00:00,https://www.snopes.com/fact-check/ship-of-fools/,95658,99104,,,,,,
politifact_167,PolitiFact,genuine,"Says ""as a share of the US economy, the government's support for research and development has fallen by nearly two-thirds since the 1960s.""",genuine,true,true,['macroeconomy'],23,True,1,1.0,6,2011-09-26T00:00:00,https://www.politifact.com/factchecks/2011/sep/26/rush-holt/us-rep-rush-holt-says-government-support-research-/,70066,72567,,,,,,
politifact_167,PolitiFact,misleading,Black Friday originated in 1904 when enslaved people were sold at a discount to boost the economy.,misleading,false,false,['macroeconomy'],17,True,1,1.0,6,2021-12-01T00:00:00,https://www.politifact.com/factchecks/2021/dec/01/facebook-posts/black-friday-did-not-originate-sale-enslaved-peopl/,76288,78911,,,,,,
factcheckni_002,FactCheckNI,genuine,There are more food banks across the UK than McDonald's restaurants,genuine,accurate,true,['banking'],11,True,1,1.0,2,2022-10-24T16:23:51,https://factcheckni.org/articles/does-the-uk-have-more-food-banks-than-mcdonalds-%ef%bf%bc%ef%bf%bc/,30575,29699,,,,,,
factcheckni_002,FactCheckNI,misleading,Food bank in Enniskillen now feeding 1 in 5 people in the town.,misleading,inaccurate,false,['banking'],13,True,1,1.0,2,2019-08-29T07:46:24,https://factcheckni.org/topics/health/is-a-food-bank-feeding-1-in-5-in-enniskillen/,30416,29539,,,,,,
politifact_135,PolitiFact,genuine,"""The most recent State Budget increased funding for the Department of Tourism by 98 percent.""",genuine,true,true,['budget'],15,True,1,1.0,1,2024-09-16T00:00:00,https://www.politifact.com/factchecks/2024/sep/16/robert-cowles/gop-senator-is-correct-wisconsins-tourism-budget-i/,78389,81159,,,,,,
politifact_135,PolitiFact,misleading,Says Rick Kriseman is $35 million over budget on St. Petersburg's new police station.,misleading,false,false,['budget'],14,True,1,1.0,1,2017-08-25T00:00:00,https://www.politifact.com/factchecks/2017/aug/25/rick-baker/former-mayor-rick-baker-wrongly-says-new-police-he/,73221,75733,,,,,,
