claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,article title,publish date,climate,entities,original_split,claim_normalised,categories_list,tags_list,category_text,tag_text,metadata_text,word_count,factcheck_domain,finance_metadata_match,label_normalised,metadata_normalised,is_question,specific_finance_metadata,generic_business_metadata,finance_text_support,campaign_finance_only,finance_selection_reason,binary_label_name
farg-00307,"Says ""there's nothing to learn"" from his tax returns.",false,https://www.factcheck.org/2016/05/trumps-tax-returns/,,the-factcheck-wire,Donald Trump,Lori Robertson,"['Presidential Election 2016', 'tax returns']",Trump’s Tax Returns,"May 12, 2016","[' Interview with the Associated Press – Wednesday, May 11, 2016 ']",['None'],train,says there s nothing to learn from his tax returns,['the-factcheck-wire'],"['Presidential Election 2016', 'tax returns']",the-factcheck-wire,Presidential Election 2016 | tax returns,the-factcheck-wire | presidential election 2016 | tax returns,9,www.factcheck.org,True,false,the-factcheck-wire | presidential election 2016 | tax returns,False,True,False,True,False,specific_finance_metadata,misleading
para-00017,"The Business Council, the Minerals Council, the Australian Industry Group, the Australian Chamber of Commerce and Industry, have all called for the [carbon] tax to be repealed.",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/15/greg-hunt/hunt-counts-support-business-groups/index.html,,"['Carbon Tax', 'Climate change', 'Economy', 'Environment']",Greg Hunt,"Michael Koziol, Peter Fray",,Hunt counts support from business groups,"Tuesday, October 15, 2013 at 1:02 p.m.",,['None'],train,the business council the minerals council the australian industry group the australian chamber of commerce and industry have all called for the carbon tax to be repealed,"['Carbon Tax', 'Climate change', 'Economy', 'Environment']",[],Carbon Tax | Climate change | Economy | Environment,,carbon tax | climate change | economy | environment | ,27,pandora.nla.gov.au,True,half-true,carbon tax | climate change | economy | environment | ,False,True,False,True,False,specific_finance_metadata,
para-00119,Labour productivity is rising faster under our workplace relations laws than it did under WorkChoices.,mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/09/chris-bowen/labour-productivity-rising-faster-under-alp-workch/index.html,,"['Economy', 'Productivity']",Chris Bowen,"David Humphries, Peter Fray",,Labour productivity rising faster under ALP than WorkChoices,"Tuesday, July 9, 2013 at 11:42 a.m.",,['None'],train,labour productivity is rising faster under our workplace relations laws than it did under workchoices,"['Economy', 'Productivity']",[],Economy | Productivity,,economy | productivity | ,15,pandora.nla.gov.au,True,mostly true,economy | productivity | ,False,True,False,False,False,specific_finance_metadata,genuine
para-00038,There’s no doubt that the election was a referendum on the carbon tax.,mostly false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/12/julie-bishop/referendum-carbon-tax-myths-mandates/index.html,,"['Carbon Tax', 'Election']",Julie Bishop,"Peter Fray, Michael Koziol",,A referendum on the carbon tax? The myth of mandates,"Thursday, September 12, 2013 at 12:17 p.m.",,['None'],train,there s no doubt that the election was a referendum on the carbon tax,"['Carbon Tax', 'Election']",[],Carbon Tax | Election,,carbon tax | election | ,13,pandora.nla.gov.au,True,mostly false,carbon tax | election | ,False,True,False,True,False,specific_finance_metadata,misleading
para-00006,"The Coalition needs to increase the debt limit because Labor ""trashed the house before they were evicted"".",mostly false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/nov/15/tony-abbott/Whats-been-trashed-economy-Labor-both/index.html,,"['Debt', 'Economy']",Tony Abbott,"Jonathan Pearlman, Peter Fray",,"What's been trashed? The economy, Labor or both?","Friday, November 15, 2013 at 6:03 a.m.",,"['Coalition_(Australia)', 'Australian_Labor_Party']",train,the coalition needs to increase the debt limit because labor trashed the house before they were evicted,"['Debt', 'Economy']",[],Debt | Economy,,debt | economy | ,17,pandora.nla.gov.au,True,mostly false,debt | economy | ,False,True,False,True,False,specific_finance_metadata,misleading
para-00135,Our economic relationship with China alone now accounts for nearly 10 per cent of the total size of our economy.,true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/kevin-rudd/kevin-rudd-says-china-trade-now-represents-10-cent/index.html,,['Economy'],Kevin Rudd,"Chris Pash, Alix Piatek, Su-Lin Tan, Peter Fray",,Kevin Rudd says China trade now represents 10 per cent of Australian economy,"Wednesday, June 26, 2013 at 6:27 p.m.",,['China'],train,our economic relationship with china alone now accounts for nearly 10 per cent of the total size of our economy,['Economy'],[],Economy,,economy | ,20,pandora.nla.gov.au,True,true,economy | ,False,True,False,True,False,specific_finance_metadata,genuine
para-00089,"The Coalition, to return the federal budget to as a good a position as the government’s, at minimum, would have to make $70 billion worth of cuts.",false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/04/penny-wong/coalition-return-federal-budget-good-position-gove/index.html,,['Budget'],Penny Wong,"Peter Martin, Peter Fray",,"The coalition, to return the federal budget to as a good a position as the government’s, at minimum, would have to make $70 billion worth of cuts.","Sunday, August 4, 2013 at 7:59 p.m.",,['None'],train,the coalition to return the federal budget to as a good a position as the government s at minimum would have to make 70 billion worth of cuts,['Budget'],[],Budget,,budget | ,27,pandora.nla.gov.au,True,false,budget | ,False,True,False,True,False,specific_finance_metadata,misleading
abbc-00262,"On budget night 2017, the Federal Government announced a levy on Australia's big banks, which it estimates will raise $6.2 billion over four years.",in-between,http://www.abc.net.au/news/2017-06-07/fact-check-bank-levy-malcolm-turnbull/8589928,"Mr Turnbull's claim is exaggerated. After the Global Financial Crisis, many European countries introduced bank levies, but other parts of ""the developed world"" did not follow their example. Australia's levy is similar in its structure and rate to some European levies but different from most of them in its primary aim. Due to the impact of the GFC on the European banking system, a dominant theme of the European levies is creating greater stability in the banking sector by reducing debt and discouraging risky lending practices. Many governments specify that the revenue raised is to be used to pay back GFC bailout loans, and some put the revenue into dedicated funds to be used as a buffer should another crisis occur. In contrast, Australia's levy is designed primarily to raise revenue for budget repair, as well as helping create greater industry competition and balance sheet resilience."," ['turnbull-malcolm', 'liberals', 'banking', 'budget', 'globalisation---economy', 'australia']",,,"['turnbull-malcolm', 'liberals', 'banking', 'budget', 'globalisation---economy', 'australia']","Fact check: Is the new bank levy similar to levies common right around the developed world, Europe in particular?","Thu 24 Aug 2017, 9:15am",,['Australia'],train,on budget night 2017 the federal government announced a levy on australia s big banks which it estimates will raise 6 2 billion over four years,"['turnbull-malcolm', 'liberals', 'banking', 'budget', 'globalisation---economy', 'australia']","['turnbull-malcolm', 'liberals', 'banking', 'budget', 'globalisation---economy', 'australia']",turnbull-malcolm | liberals | banking | budget | globalisation---economy | australia,turnbull-malcolm | liberals | banking | budget | globalisation---economy | australia,turnbull-malcolm | liberals | banking | budget | globalisation---economy | australia | turnbull-malcolm | liberals | banking | budget | globalisation---economy | australia,24,www.abc.net.au,True,in-between,turnbull-malcolm | liberals | banking | budget | globalisation---economy | australia | turnbull-malcolm | liberals | banking | budget | globalisation---economy | australia,False,True,False,True,False,specific_finance_metadata,
para-00159,"Queenslanders save ""$475 per head on state taxes"" when compared to the average of other states and territories.",mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/05/tim-nicholls/queenslanders-save-475-capita-state-taxes-compared/index.html,,"['Budget', 'Tax']",Tim Nicholls,"Chris Pash, Su-Lin Tan, Peter Fray",,Queenslanders save $475 per capita on state taxes compared to the average taxes of the other states,"Wednesday, June 5, 2013 at 6:27 p.m.",,['None'],train,queenslanders save 475 per head on state taxes when compared to the average of other states and territories,"['Budget', 'Tax']",[],Budget | Tax,,budget | tax | ,18,pandora.nla.gov.au,True,mostly true,budget | tax | ,False,True,False,True,False,specific_finance_metadata,genuine
abbc-00068,"When the Coalition announced its small business policy on August 19, 2013 one of its key promises was to ""defer by two years the increase in compulsory employer-funded superannuation"". At his campaign launch speech on August 25, Tony Abbott said: ""We'll delay the superannuation guarantee levy increase because it's another cost that small business can't afford right now.""",in-the-red,http://www.abc.net.au/news/2014-07-27/delay-superannuation-promise-check/5505478,,"['superannuation', 'business-economics-and-finance', 'federal-government', 'liberals', 'australia']",,,"['superannuation', 'business-economics-and-finance', 'federal-government', 'liberals', 'australia']",Promise check: Delay superannuation increase by two years,"Sun 8 May 2016, 7:37am",,"['Tony_Abbott', 'Coalition_(Australia)']",train,when the coalition announced its small business policy on august 19 2013 one of its key promises was to defer by two years the increase in compulsory employer funded superannuation at his campaign launch speech on august 25 tony abbott said we ll delay the superannuation guarantee levy increase because it s another cost that small business can t afford right now,"['superannuation', 'business-economics-and-finance', 'federal-government', 'liberals', 'australia']","['superannuation', 'business-economics-and-finance', 'federal-government', 'liberals', 'australia']",superannuation | business-economics-and-finance | federal-government | liberals | australia,superannuation | business-economics-and-finance | federal-government | liberals | australia,superannuation | business-economics-and-finance | federal-government | liberals | australia | superannuation | business-economics-and-finance | federal-government | liberals | australia,58,www.abc.net.au,True,in-the-red,superannuation | business-economics-and-finance | federal-government | liberals | australia | superannuation | business-economics-and-finance | federal-government | liberals | australia,False,True,True,True,False,specific_finance_metadata,
farg-00135,“There is up to at least a $1.3 trillion tax break for corporations unpaid for.”,misleading,https://www.factcheck.org/2018/01/pelosi-inflates-tax-cuts/,,the-factcheck-wire,FactCheck.org,Eugene Kiely,['Corporate tax'],Pelosi Inflates Tax Cuts,"January 12, 2018",2018-01-12 21:46:22 UTC,['None'],train,there is up to at least a 1 3 trillion tax break for corporations unpaid for,['the-factcheck-wire'],['Corporate tax'],the-factcheck-wire,Corporate tax,the-factcheck-wire | corporate tax,15,www.factcheck.org,True,misleading,the-factcheck-wire | corporate tax,False,True,False,True,False,specific_finance_metadata,misleading
snes-03317,The U.S. government assigns Social Security numbers on the basis of race.,false,https://www.snopes.com/fact-check/black-carded/,,Business,,David Mikkelson,,Social Security Numbers Assigned by Race,11 April 1999,,['United_States'],train,the u s government assigns social security numbers on the basis of race,['Business'],[],Business,,business | ,12,www.snopes.com,True,false,business | ,False,False,True,True,False,generic_business_plus_finance_text,misleading
abbc-00147,"The claim: Queensland Opposition Leader Annastacia Palaszczuk says the ""jobless rate is the highest for 11 years... There are almost 31,000 more Queenslanders without a job since March 2012"". She blames the LNP government.",in-the-green,http://www.abc.net.au/news/2015-01-29/fact-check3a-job-losses-in-queensland/6030880,"The claim: Queensland Opposition Leader Annastacia Palaszczuk says the ""jobless rate is the highest for 11 years... There are almost 31,000 more Queenslanders without a job since March 2012"". She blames the LNP government.","['government-and-politics', 'unemployment', 'alp', 'qld']",,,"['government-and-politics', 'unemployment', 'alp', 'qld']",Fact check: Labor claims unemployment in Qld highest in 11 years,"Thu 3 Mar 2016, 6:16am",,['None'],train,the claim queensland opposition leader annastacia palaszczuk says the jobless rate is the highest for 11 years there are almost 31 000 more queenslanders without a job since march 2012 she blames the lnp government,"['government-and-politics', 'unemployment', 'alp', 'qld']","['government-and-politics', 'unemployment', 'alp', 'qld']",government-and-politics | unemployment | alp | qld,government-and-politics | unemployment | alp | qld,government-and-politics | unemployment | alp | qld | government-and-politics | unemployment | alp | qld,34,www.abc.net.au,True,in-the-green,government-and-politics | unemployment | alp | qld | government-and-politics | unemployment | alp | qld,False,True,False,False,False,specific_finance_metadata,
abbc-00245,"Unemployment is shaping up as a key issue in the Queensland election campaign. The State Opposition is keen to portray Labor as a party of economic wreckers ""costing Queenslanders jobs and opportunity"".",in-between,http://www.abc.net.au/news/2017-11-22/fact-check-queensland-jobs-unemployment/9152266,"The LNP's claim is misleading. Although Queensland employment did indeed fall by about 30,000 in 2016 — the biggest fall for any calendar year since the current employment series started in 1978 — the LNP has ignored the surge in jobs over the past ten months, which has offset the 2016 loss more than three times over. The most recent figures also show Queensland now has the strongest annual employment growth in the nation, although as one expert pointed out, after a year of relative weakness in 2016, the state's job market has been coming off a lower base. While the unemployment rate in Queensland, at 5.9 per cent, has been slowly trending down, it remains above the national average, and only slightly below Tasmania, which has the highest unemployment. Like some other states, the unemployment rate has been higher than it otherwise might have been because of an increase in the number of people actively looking for work. And, as a second expert noted, five out of six states are grouped in a relatively narrow band of unemployment, meaning Queensland's unemployment ranking could quickly change. Furthermore, as two experts noted, state government policy is only one of several factors that influence the jobs market. Others include federal politics, international economic conditions, exchange rates and interest rates. Given these dynamics, to suggest that a state government is solely responsible for the performance of the labour market is a stretch.","['work', 'unemployment', 'liberal-national-party-queensland', 'qld']",,,"['work', 'unemployment', 'liberal-national-party-queensland', 'qld']",Fact check: Did Queensland see its largest fall in jobs on record last year?,"Thu 22 Feb 2018, 11:57pm",,"['Queensland', 'Australian_Labor_Party']",train,unemployment is shaping up as a key issue in the queensland election campaign the state opposition is keen to portray labor as a party of economic wreckers costing queenslanders jobs and opportunity,"['work', 'unemployment', 'liberal-national-party-queensland', 'qld']","['work', 'unemployment', 'liberal-national-party-queensland', 'qld']",work | unemployment | liberal-national-party-queensland | qld,work | unemployment | liberal-national-party-queensland | qld,work | unemployment | liberal-national-party-queensland | qld | work | unemployment | liberal-national-party-queensland | qld,32,www.abc.net.au,True,in-between,work | unemployment | liberal-national-party-queensland | qld | work | unemployment | liberal-national-party-queensland | qld,False,True,False,True,False,specific_finance_metadata,
para-00016,"On average, households will be around $550 better off in 2014-15 than they would have been with the carbon tax in place.",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/17/tony-abbott/abbott-households-better-off-without-carbon-tax/index.html,,"['Carbon Tax', 'Cost of living']",Tony Abbott,"Michael Koziol, Flynn Murphy, Peter Fray",,Abbott says households will be $550 better off in 2014/15 without the carbon tax,"Thursday, October 17, 2013 at 3:16 p.m.",,['None'],train,on average households will be around 550 better off in 2014 15 than they would have been with the carbon tax in place,"['Carbon Tax', 'Cost of living']",[],Carbon Tax | Cost of living,,carbon tax | cost of living | ,22,pandora.nla.gov.au,True,half-true,carbon tax | cost of living | ,False,True,False,True,False,specific_finance_metadata,
para-00069,"Under Labor you will effectively be taxed twice on your savings, once when you earn the money and again when it sits in the bank.",mostly false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/luke-hartsuyker/double-or-nothing-coalition-says-labor-will-effect/index.html,,['Tax'],Luke Hartsuyker,"Peter Martin, Peter Fray",,Double or nothing: Coalition says Labor will effectively tax you twice on savings,"Tuesday, August 13, 2013 at 10:26 a.m.",,['None'],train,under labor you will effectively be taxed twice on your savings once when you earn the money and again when it sits in the bank,['Tax'],[],Tax,,tax | ,25,pandora.nla.gov.au,True,mostly false,tax | ,False,True,False,True,False,specific_finance_metadata,misleading
tron-02688,Make big bucks in a PayPal Scheme,fiction!,https://www.truthorfiction.com/paypalchain/,,money-financial,,,,Make big bucks in a PayPal Scheme,"Mar 17, 2015",,['None'],train,make big bucks in a paypal scheme,['money-financial'],[],money-financial,,money-financial | ,7,www.truthorfiction.com,True,fiction!,money-financial | ,False,True,False,False,False,specific_finance_metadata,misleading
abbc-00306,The claim: Andrew Forrest says Australia is the world's biggest iron ore producer and has more control of iron ore than the Organisation of Petroleum Exporting Countries (OPEC) ever had of oil.,in-between,http://www.abc.net.au/news/2015-06-03/fact-check-australia-share-iron-ore/6483632,The claim: Andrew Forrest says Australia is the world's biggest iron ore producer and has more control of iron ore than the Organisation of Petroleum Exporting Countries (OPEC) ever had of oil.,"['iron-ore', 'business-economics-and-finance', 'australia']",,,"['iron-ore', 'business-economics-and-finance', 'australia']",Fact check: Andrew Forrest exaggerating big miner influence over iron ore,"Thu 4 Jun 2015, 1:14am",,"['OPEC', 'Australia']",train,the claim andrew forrest says australia is the world s biggest iron ore producer and has more control of iron ore than the organisation of petroleum exporting countries opec ever had of oil,"['iron-ore', 'business-economics-and-finance', 'australia']","['iron-ore', 'business-economics-and-finance', 'australia']",iron-ore | business-economics-and-finance | australia,iron-ore | business-economics-and-finance | australia,iron-ore | business-economics-and-finance | australia | iron-ore | business-economics-and-finance | australia,32,www.abc.net.au,True,in-between,iron-ore | business-economics-and-finance | australia | iron-ore | business-economics-and-finance | australia,False,True,True,False,False,specific_finance_metadata,
abbc-00186,The claim: Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund.,in-the-green,http://www.abc.net.au/news/2014-03-13/joe-hockey-correct-on-australia-debt-and-spending/5310736,The claim: Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund.,"['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']",,,"['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']","Joe Hockey correct on Australia's debt, spending","Tue 8 Apr 2014, 9:22am",,"['International_Monetary_Fund', 'Joe_Hockey']",train,the claim joe hockey says australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the international monetary fund,"['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']","['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']",hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia | hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,27,www.abc.net.au,True,in-the-green,hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia | hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,False,True,True,True,False,specific_finance_metadata,
snes-02835,Texting the word 'HUNGER' to 35350 will cause Sam's Club to donate the monetary equivalent of 12 meals to a local food bank.,outdated,https://www.snopes.com/fact-check/food-blank/,,Business,,Kim LaCapria,,Text ‘Hunger’ to 35350 to Donate to Local Food Banks?,10 March 2015,,['None'],train,texting the word hunger to 35350 will cause sam s club to donate the monetary equivalent of 12 meals to a local food bank,['Business'],[],Business,,business | ,23,www.snopes.com,True,outdated,business | ,False,False,True,True,False,generic_business_plus_finance_text,
abbc-00219,Australia's new Prime Minister and Treasurer have both been keen to trumpet good news about the economy in the wake of recent political turmoil.,in-between,http://www.abc.net.au/news/2018-09-24/fact-check-are-profits-growing-five-times-faster-than-wages/10287356,"There is more to the story than Dr Chalmers's claim suggests. A commonly quoted measure of wages included in the National Accounts — average compensation per employee — increased 1.6 per cent over the year to the June quarter in seasonally adjusted terms (a widely-used adjustment to iron out standard seasonal influences). Using the bureau's trend measure (which applies a rolling average to smooth out statistical volatility), average compensation per employee increased 1.7 per cent over the year. A commonly used measure of profits included in the national accounts — gross operating surplus of private non-financial corporations — grew 9.7 per cent in seasonally adjusted terms (or by 8.8 per cent in trend terms). The National Accounts figures showed gross operating surplus of private non-financial corporations grew more than five times faster than average compensation per employee over the year to the June quarter. However, the claim requires context. First, as experts contacted by Fact Check pointed out, profits tends to be more volatile than wages. This is partly a function of the fact that profit — a measure of what is left from revenue after costs — is critically influenced by fluctuations in input prices, commodity prices, exchange rates and consumer demand, all of which can fluctuate significantly. In the face of such volatility, comparing a single quarter of data has the potential to paint a misleading picture. Second, the measure of profits in the national accounts provides a snapshot of the total pool of profits across the economy. This pool grows over time as the economy and output expand. As a consequence, Dr Chalmers is comparing an economy-wide pool of profits, with a per capita measure of wages. As one expert noted, this is not a ""like-for-like"" comparison. A ""like-for-like"" comparison involves examining the total pool of profits against the total pool of wages. According to the bureau, the total pool of wages — referred to as total compensation of employees — grew by a seasonally adjusted 4.8 per cent over the year to the June quarter, partly reflecting rising employment. On this measure, profits grew at roughly twice the rate of wages.","['business-economics-and-finance', 'work', 'alp', 'australia']",,,"['business-economics-and-finance', 'work', 'alp', 'australia']",Fact check: Are company profits growing five times faster than Australians' wages?,"Mon 24 Sep 2018, 12:23am",,['None'],train,australia s new prime minister and treasurer have both been keen to trumpet good news about the economy in the wake of recent political turmoil,"['business-economics-and-finance', 'work', 'alp', 'australia']","['business-economics-and-finance', 'work', 'alp', 'australia']",business-economics-and-finance | work | alp | australia,business-economics-and-finance | work | alp | australia,business-economics-and-finance | work | alp | australia | business-economics-and-finance | work | alp | australia,24,www.abc.net.au,True,in-between,business-economics-and-finance | work | alp | australia | business-economics-and-finance | work | alp | australia,False,True,True,True,False,specific_finance_metadata,
para-00025,"On present trends, Indonesia will be the number four economy in the world by mid-century.",mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/01/tony-abbott/indonesia-climbs-economic-ladder/index.html,,"['Economy', 'Foreign Affairs']",Tony Abbott,"Michael Koziol, Peter Fray",,Northern neighbour climbs the economic ladder,"Tuesday, October 1, 2013 at 7:13 p.m.",,['Indonesia'],validation,on present trends indonesia will be the number four economy in the world by mid century,"['Economy', 'Foreign Affairs']",[],Economy | Foreign Affairs,,economy | foreign affairs | ,15,pandora.nla.gov.au,True,mostly true,economy | foreign affairs | ,False,True,False,True,False,specific_finance_metadata,genuine
