claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,article title,publish date,climate,entities,original_split,claim_normalised,categories_list,tags_list,category_text,tag_text,metadata_text,word_count,factcheck_domain,finance_metadata_match
snes-06051,"A loon appears on Canada's one-dollar coin because the original dies, featuring a different design, were lost in transit.",true,https://www.snopes.com/fact-check/a-loon-way-home/,,Business,,David Mikkelson,,Loonie Design Lost in Transit?,2 December 2002,,['Canada'],train,a loon appears on canada s one dollar coin because the original dies featuring a different design were lost in transit,['Business'],[],Business,,business | ,19,www.snopes.com,True
para-00069,"Under Labor you will effectively be taxed twice on your savings, once when you earn the money and again when it sits in the bank.",mostly false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/luke-hartsuyker/double-or-nothing-coalition-says-labor-will-effect/index.html,,['Tax'],Luke Hartsuyker,"Peter Martin, Peter Fray",,Double or nothing: Coalition says Labor will effectively tax you twice on savings,"Tuesday, August 13, 2013 at 10:26 a.m.",,['None'],train,under labor you will effectively be taxed twice on your savings once when you earn the money and again when it sits in the bank,['Tax'],[],Tax,,tax | ,25,pandora.nla.gov.au,True
farg-00424,"Speaker of the House, Paul Ryan, broke campaign finance laws.",no evidence,https://www.factcheck.org/2018/05/paul-ryan-didnt-violate-campaign-finance-laws/,,fake-news,FactCheck.org,Saranac Hale Spencer,"['Congressional Leadership Fund', 'campaign finance laws']",No Evidence Ryan Violated Campaign Finance Laws,"May 17, 2018",2018-05-17 14:46:00 UTC,['None'],train,speaker of the house paul ryan broke campaign finance laws,['fake-news'],"['Congressional Leadership Fund', 'campaign finance laws']",fake-news,Congressional Leadership Fund | campaign finance laws,fake-news | congressional leadership fund | campaign finance laws,10,www.factcheck.org,True
tron-02688,Make big bucks in a PayPal Scheme,fiction!,https://www.truthorfiction.com/paypalchain/,,money-financial,,,,Make big bucks in a PayPal Scheme,"Mar 17, 2015",,['None'],train,make big bucks in a paypal scheme,['money-financial'],[],money-financial,,money-financial | ,7,www.truthorfiction.com,True
abbc-00306,The claim: Andrew Forrest says Australia is the world's biggest iron ore producer and has more control of iron ore than the Organisation of Petroleum Exporting Countries (OPEC) ever had of oil.,in-between,http://www.abc.net.au/news/2015-06-03/fact-check-australia-share-iron-ore/6483632,The claim: Andrew Forrest says Australia is the world's biggest iron ore producer and has more control of iron ore than the Organisation of Petroleum Exporting Countries (OPEC) ever had of oil.,"['iron-ore', 'business-economics-and-finance', 'australia']",,,"['iron-ore', 'business-economics-and-finance', 'australia']",Fact check: Andrew Forrest exaggerating big miner influence over iron ore,"Thu 4 Jun 2015, 1:14am",,"['OPEC', 'Australia']",train,the claim andrew forrest says australia is the world s biggest iron ore producer and has more control of iron ore than the organisation of petroleum exporting countries opec ever had of oil,"['iron-ore', 'business-economics-and-finance', 'australia']","['iron-ore', 'business-economics-and-finance', 'australia']",iron-ore | business-economics-and-finance | australia,iron-ore | business-economics-and-finance | australia,iron-ore | business-economics-and-finance | australia | iron-ore | business-economics-and-finance | australia,32,www.abc.net.au,True
abbc-00186,The claim: Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund.,in-the-green,http://www.abc.net.au/news/2014-03-13/joe-hockey-correct-on-australia-debt-and-spending/5310736,The claim: Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund.,"['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']",,,"['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']","Joe Hockey correct on Australia's debt, spending","Tue 8 Apr 2014, 9:22am",,"['International_Monetary_Fund', 'Joe_Hockey']",train,the claim joe hockey says australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the international monetary fund,"['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']","['hockey-joe', 'federal-government', 'liberals', 'economic-trends', 'business-economics-and-finance', 'australia']",hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia | hockey-joe | federal-government | liberals | economic-trends | business-economics-and-finance | australia,27,www.abc.net.au,True
snes-02010,Did Wendy’s Replace Workers With Machines?,mostly false,https://www.snopes.com/fact-check/wendys-kiosks-minimum-wage/,,Business,,Dan Evon,,Did Wendy’s Replace Workers With Machines?,25 July 2017,,['None'],train,did wendy s replace workers with machines,['Business'],[],Business,,business | ,6,www.snopes.com,True
tron-00550,Ford Moves Manufacturing from Mexico to Ohio after Trump Win,mostly fiction!,https://www.truthorfiction.com/ford-moves-manufacturing-mexico-ohio-trump-win/,,business,,,"['2016 election', 'donald trump']",Ford Moves Manufacturing from Mexico to Ohio after Trump Win,"Nov 17, 2016",,"['Ohio', 'Mexico']",train,ford moves manufacturing from mexico to ohio after trump win,['business'],"['2016 election', 'donald trump']",business,2016 election | donald trump,business | 2016 election | donald trump,10,www.truthorfiction.com,True
snes-02835,Texting the word 'HUNGER' to 35350 will cause Sam's Club to donate the monetary equivalent of 12 meals to a local food bank.,outdated,https://www.snopes.com/fact-check/food-blank/,,Business,,Kim LaCapria,,Text ‘Hunger’ to 35350 to Donate to Local Food Banks?,10 March 2015,,['None'],train,texting the word hunger to 35350 will cause sam s club to donate the monetary equivalent of 12 meals to a local food bank,['Business'],[],Business,,business | ,23,www.snopes.com,True
abbc-00219,Australia's new Prime Minister and Treasurer have both been keen to trumpet good news about the economy in the wake of recent political turmoil.,in-between,http://www.abc.net.au/news/2018-09-24/fact-check-are-profits-growing-five-times-faster-than-wages/10287356,"There is more to the story than Dr Chalmers's claim suggests. A commonly quoted measure of wages included in the National Accounts — average compensation per employee — increased 1.6 per cent over the year to the June quarter in seasonally adjusted terms (a widely-used adjustment to iron out standard seasonal influences). Using the bureau's trend measure (which applies a rolling average to smooth out statistical volatility), average compensation per employee increased 1.7 per cent over the year. A commonly used measure of profits included in the national accounts — gross operating surplus of private non-financial corporations — grew 9.7 per cent in seasonally adjusted terms (or by 8.8 per cent in trend terms). The National Accounts figures showed gross operating surplus of private non-financial corporations grew more than five times faster than average compensation per employee over the year to the June quarter. However, the claim requires context. First, as experts contacted by Fact Check pointed out, profits tends to be more volatile than wages. This is partly a function of the fact that profit — a measure of what is left from revenue after costs — is critically influenced by fluctuations in input prices, commodity prices, exchange rates and consumer demand, all of which can fluctuate significantly. In the face of such volatility, comparing a single quarter of data has the potential to paint a misleading picture. Second, the measure of profits in the national accounts provides a snapshot of the total pool of profits across the economy. This pool grows over time as the economy and output expand. As a consequence, Dr Chalmers is comparing an economy-wide pool of profits, with a per capita measure of wages. As one expert noted, this is not a ""like-for-like"" comparison. A ""like-for-like"" comparison involves examining the total pool of profits against the total pool of wages. According to the bureau, the total pool of wages — referred to as total compensation of employees — grew by a seasonally adjusted 4.8 per cent over the year to the June quarter, partly reflecting rising employment. On this measure, profits grew at roughly twice the rate of wages.","['business-economics-and-finance', 'work', 'alp', 'australia']",,,"['business-economics-and-finance', 'work', 'alp', 'australia']",Fact check: Are company profits growing five times faster than Australians' wages?,"Mon 24 Sep 2018, 12:23am",,['None'],train,australia s new prime minister and treasurer have both been keen to trumpet good news about the economy in the wake of recent political turmoil,"['business-economics-and-finance', 'work', 'alp', 'australia']","['business-economics-and-finance', 'work', 'alp', 'australia']",business-economics-and-finance | work | alp | australia,business-economics-and-finance | work | alp | australia,business-economics-and-finance | work | alp | australia | business-economics-and-finance | work | alp | australia,24,www.abc.net.au,True
snes-01936,"Walmart placed a sign urging kids to ""own the school year like a hero"" right over a gun display.",unproven,https://www.snopes.com/fact-check/walmart-sign-over-gun-display/,,Business,,Bethania Palma,,Did Walmart Place a Sign Over a Gun Display Urging Students to ‘Own the School Year Like a Hero’?,9 August 2017,,['None'],validation,walmart placed a sign urging kids to own the school year like a hero right over a gun display,['Business'],[],Business,,business | ,19,www.snopes.com,True
para-00025,"On present trends, Indonesia will be the number four economy in the world by mid-century.",mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/01/tony-abbott/indonesia-climbs-economic-ladder/index.html,,"['Economy', 'Foreign Affairs']",Tony Abbott,"Michael Koziol, Peter Fray",,Northern neighbour climbs the economic ladder,"Tuesday, October 1, 2013 at 7:13 p.m.",,['Indonesia'],validation,on present trends indonesia will be the number four economy in the world by mid century,"['Economy', 'Foreign Affairs']",[],Economy | Foreign Affairs,,economy | foreign affairs | ,15,pandora.nla.gov.au,True
abbc-00391,The claim: Greens Higher Education spokeswoman Lee Rhiannon says the Government's plan to charge interest of up to 6 per cent on student debts constitutes a broken contract.,in-between,http://www.abc.net.au/news/2014-05-27/is-charging-interest-on-existing-uni-loans-a-broken-contract/5464602,The claim: Greens Higher Education spokeswoman Lee Rhiannon says the Government's plan to charge interest of up to 6 per cent on student debts constitutes a broken contract.,"['university-and-further-education', 'access-to-education', 'education', 'budget', 'greens', 'laws', 'government-and-politics', 'federal-government', 'law-crime-and-justice', 'australia', 'australian-national-university-0200', 'canberra-2600', 'university-of-new-england-2351', 'university-of-new-south-wales-2052', 'university-of-newcastle-2308', 'university-of-technology-sydney-2007', 'university-of-western-sydney-2560', 'university-of-wollongong-2522', 'charles-darwin-university-0909', 'central-queensland-university-4701', 'griffith-university-4111', 'university-of-southern-queensland-4350', 'university-of-queensland-4072', 'adelaide-university-5005', 'flinders-university-5042', 'university-of-south-australia-5000', 'university-of-tasmania-7005', 'monash-university-3800', 'university-of-melbourne-3010', 'murdoch-university-6150', 'university-of-western-australia-6009', 'bond-university-4229']",,,"['university-and-further-education', 'access-to-education', 'education', 'budget', 'greens', 'laws', 'government-and-politics', 'federal-government', 'law-crime-and-justice', 'australia', 'australian-national-university-0200', 'canberra-2600', 'university-of-new-england-2351', 'university-of-new-south-wales-2052', 'university-of-newcastle-2308', 'university-of-technology-sydney-2007', 'university-of-western-sydney-2560', 'university-of-wollongong-2522', 'charles-darwin-university-0909', 'central-queensland-university-4701', 'griffith-university-4111', 'university-of-southern-queensland-4350', 'university-of-queensland-4072', 'adelaide-university-5005', 'flinders-university-5042', 'university-of-south-australia-5000', 'university-of-tasmania-7005', 'monash-university-3800', 'university-of-melbourne-3010', 'murdoch-university-6150', 'university-of-western-australia-6009', 'bond-university-4229']",Is the Government's plan to charge interest on existing student loans a broken contract?,"Tue 27 May 2014, 4:39am",,['None'],validation,the claim greens higher education spokeswoman lee rhiannon says the government s plan to charge interest of up to 6 per cent on student debts constitutes a broken contract,"['university-and-further-education', 'access-to-education', 'education', 'budget', 'greens', 'laws', 'government-and-politics', 'federal-government', 'law-crime-and-justice', 'australia', 'australian-national-university-0200', 'canberra-2600', 'university-of-new-england-2351', 'university-of-new-south-wales-2052', 'university-of-newcastle-2308', 'university-of-technology-sydney-2007', 'university-of-western-sydney-2560', 'university-of-wollongong-2522', 'charles-darwin-university-0909', 'central-queensland-university-4701', 'griffith-university-4111', 'university-of-southern-queensland-4350', 'university-of-queensland-4072', 'adelaide-university-5005', 'flinders-university-5042', 'university-of-south-australia-5000', 'university-of-tasmania-7005', 'monash-university-3800', 'university-of-melbourne-3010', 'murdoch-university-6150', 'university-of-western-australia-6009', 'bond-university-4229']","['university-and-further-education', 'access-to-education', 'education', 'budget', 'greens', 'laws', 'government-and-politics', 'federal-government', 'law-crime-and-justice', 'australia', 'australian-national-university-0200', 'canberra-2600', 'university-of-new-england-2351', 'university-of-new-south-wales-2052', 'university-of-newcastle-2308', 'university-of-technology-sydney-2007', 'university-of-western-sydney-2560', 'university-of-wollongong-2522', 'charles-darwin-university-0909', 'central-queensland-university-4701', 'griffith-university-4111', 'university-of-southern-queensland-4350', 'university-of-queensland-4072', 'adelaide-university-5005', 'flinders-university-5042', 'university-of-south-australia-5000', 'university-of-tasmania-7005', 'monash-university-3800', 'university-of-melbourne-3010', 'murdoch-university-6150', 'university-of-western-australia-6009', 'bond-university-4229']",university-and-further-education | access-to-education | education | budget | greens | laws | government-and-politics | federal-government | law-crime-and-justice | australia | australian-national-university-0200 | canberra-2600 | university-of-new-england-2351 | university-of-new-south-wales-2052 | university-of-newcastle-2308 | university-of-technology-sydney-2007 | university-of-western-sydney-2560 | university-of-wollongong-2522 | charles-darwin-university-0909 | central-queensland-university-4701 | griffith-university-4111 | university-of-southern-queensland-4350 | university-of-queensland-4072 | adelaide-university-5005 | flinders-university-5042 | university-of-south-australia-5000 | university-of-tasmania-7005 | monash-university-3800 | university-of-melbourne-3010 | murdoch-university-6150 | university-of-western-australia-6009 | bond-university-4229,university-and-further-education | access-to-education | education | budget | greens | laws | government-and-politics | federal-government | law-crime-and-justice | australia | australian-national-university-0200 | canberra-2600 | university-of-new-england-2351 | university-of-new-south-wales-2052 | university-of-newcastle-2308 | university-of-technology-sydney-2007 | university-of-western-sydney-2560 | university-of-wollongong-2522 | charles-darwin-university-0909 | central-queensland-university-4701 | griffith-university-4111 | university-of-southern-queensland-4350 | university-of-queensland-4072 | adelaide-university-5005 | flinders-university-5042 | university-of-south-australia-5000 | university-of-tasmania-7005 | monash-university-3800 | university-of-melbourne-3010 | murdoch-university-6150 | university-of-western-australia-6009 | bond-university-4229,university-and-further-education | access-to-education | education | budget | greens | laws | government-and-politics | federal-government | law-crime-and-justice | australia | australian-national-university-0200 | canberra-2600 | university-of-new-england-2351 | university-of-new-south-wales-2052 | university-of-newcastle-2308 | university-of-technology-sydney-2007 | university-of-western-sydney-2560 | university-of-wollongong-2522 | charles-darwin-university-0909 | central-queensland-university-4701 | griffith-university-4111 | university-of-southern-queensland-4350 | university-of-queensland-4072 | adelaide-university-5005 | flinders-university-5042 | university-of-south-australia-5000 | university-of-tasmania-7005 | monash-university-3800 | university-of-melbourne-3010 | murdoch-university-6150 | university-of-western-australia-6009 | bond-university-4229 | university-and-further-education | access-to-education | education | budget | greens | laws | government-and-politics | federal-government | law-crime-and-justice | australia | australian-national-university-0200 | canberra-2600 | university-of-new-england-2351 | university-of-new-south-wales-2052 | university-of-newcastle-2308 | university-of-technology-sydney-2007 | university-of-western-sydney-2560 | university-of-wollongong-2522 | charles-darwin-university-0909 | central-queensland-university-4701 | griffith-university-4111 | university-of-southern-queensland-4350 | university-of-queensland-4072 | adelaide-university-5005 | flinders-university-5042 | university-of-south-australia-5000 | university-of-tasmania-7005 | monash-university-3800 | university-of-melbourne-3010 | murdoch-university-6150 | university-of-western-australia-6009 | bond-university-4229,28,www.abc.net.au,True
abbc-00267,"February 2009: Parliamentary joint committee inquiry into ""Financial products and services"", final report November 2009.",in-between,http://www.abc.net.au/news/2016-06-09/fact-check-asic-royal-commission-powers/7447682,"February 2009: Parliamentary joint committee inquiry into ""Financial products and services"", final report November 2009.","['banking', 'federal-elections', 'scott-morrison', 'liberals', 'australia']",,,"['banking', 'federal-elections', 'scott-morrison', 'liberals', 'australia']",Fact check: Can ASIC do the same job as a financial industry royal commission?,"Thu 9 Jun 2016, 2:40am",,['None'],validation,february 2009 parliamentary joint committee inquiry into financial products and services final report november 2009,"['banking', 'federal-elections', 'scott-morrison', 'liberals', 'australia']","['banking', 'federal-elections', 'scott-morrison', 'liberals', 'australia']",banking | federal-elections | scott-morrison | liberals | australia,banking | federal-elections | scott-morrison | liberals | australia,banking | federal-elections | scott-morrison | liberals | australia | banking | federal-elections | scott-morrison | liberals | australia,15,www.abc.net.au,True
tron-00021,"Congress is Getting a $20,000 Raise in 2018, Social Security Payments Going up $2 Per Month",fiction!,https://www.truthorfiction.com/congress-getting-20000-raise-2018-social-security-going-2-per-month/,,9-11-attack,,,"['congress', 'government spending', 'social security']","Congress is Getting a $20,000 Raise in 2018, Social Security Going up $2 Per Month"," Dec 19, 2017",,['None'],validation,congress is getting a 20 000 raise in 2018 social security payments going up 2 per month,['9-11-attack'],"['congress', 'government spending', 'social security']",9-11-attack,congress | government spending | social security,9-11-attack | congress | government spending | social security,16,www.truthorfiction.com,True
snes-00469,"In 2017 and 2018, teenage boys widely purchased and used a urethra-covering adhesive band called the Jiftip.",mixture,https://www.snopes.com/fact-check/jiftip-condom-penis/,,Business,,Dan MacGuill,,Are Teenagers Using Adhesives to Avoid Resorting to Condoms?,12 June 2018,,['None'],validation,in 2017 and 2018 teenage boys widely purchased and used a urethra covering adhesive band called the jiftip,['Business'],[],Business,,business | ,17,www.snopes.com,True
vees-00115,VERA FILES FACT CHECK: Website recycles report on senior citizen pensions,fake,http://verafiles.org/articles/vera-files-fact-check-website-recycles-fake-report-senior-ci,,,,,"fake news,social citizen pension",VERA FILES FACT CHECK: Website recycles FAKE report on senior citizen pensions,"July 26, 2018",,['None'],validation,vera files fact check website recycles report on senior citizen pensions,[],"['fake news', 'social citizen pension']",,fake news | social citizen pension, | fake news | social citizen pension,11,verafiles.org,True
abbc-00153,"The claim: Tony Abbott says over 100,000 new jobs have been created since the end of last year.",in-the-green,http://www.abc.net.au/news/2014-09-19/tony-abbott-new-jobs-fact-check/5730052,"The claim: Tony Abbott says over 100,000 new jobs have been created since the end of last year.","['federal-government', 'liberals', 'work', 'business-economics-and-finance', 'abbott-tony', 'australia']",,,"['federal-government', 'liberals', 'work', 'business-economics-and-finance', 'abbott-tony', 'australia']","Fact check: Have 100,000 new jobs been created this year?","Fri 19 Sep 2014, 2:27am",,['Tony_Abbott'],validation,the claim tony abbott says over 100 000 new jobs have been created since the end of last year,"['federal-government', 'liberals', 'work', 'business-economics-and-finance', 'abbott-tony', 'australia']","['federal-government', 'liberals', 'work', 'business-economics-and-finance', 'abbott-tony', 'australia']",federal-government | liberals | work | business-economics-and-finance | abbott-tony | australia,federal-government | liberals | work | business-economics-and-finance | abbott-tony | australia,federal-government | liberals | work | business-economics-and-finance | abbott-tony | australia | federal-government | liberals | work | business-economics-and-finance | abbott-tony | australia,18,www.abc.net.au,True
vees-00451,"In a Feb. 17 speech in Baguio City, before members of the Philippine Military Academy (PMA) Class ‘67, Duterte said:",none,http://verafiles.org/articles/vera-files-fact-check-duterte-orders-anti-money-laundering-d,"The president’s pronouncement has two errors, one apparent and one not so.",,,,"fact-check,Fact check,amlc,Wealth",VERA FILES FACT CHECK: Duterte orders anti-money laundering council to do his job,"February 25, 2017",,"['Baguio', 'Philippine_Military_Academy']",validation,in a feb 17 speech in baguio city before members of the philippine military academy pma class 67 duterte said,[],"['fact-check', 'Fact check', 'amlc', 'Wealth']",,fact-check | Fact check | amlc | Wealth, | fact-check | fact check | amlc | wealth,20,verafiles.org,True
tron-00582,"Walmart Closes 5 Stores Because of Plumbing Issues, Speculation Ensues",truth! & unproven!,https://www.truthorfiction.com/walmart-closes-5-stores-because-of-plumbing-issues-speculation-ensues/,,business,,,['Trending Rumors'],"Walmart Closes 5 Stores Because of Plumbing Issues, Speculation Ensues","Apr 20, 2015",,['None'],validation,walmart closes 5 stores because of plumbing issues speculation ensues,['business'],['Trending Rumors'],business,Trending Rumors,business | trending rumors,10,www.truthorfiction.com,True
snes-03453,Trump arranged a deal with Carrier that kept a thousand jobs in the United States.,mostly true,https://www.snopes.com/fact-check/donald-trump-brokers-deal-with-carrier-to-keep-jobs-in-america/,,Business,,Kim LaCapria,,Donald Trump Brokers Deal With Carrier to Keep Jobs in America,30 November 2016,,['United_States'],validation,trump arranged a deal with carrier that kept a thousand jobs in the united states,['Business'],[],Business,,business | ,15,www.snopes.com,True
tron-00567,Michael Jordan Lowers Price of Air Jordan Shoes to $19.99,fiction!,https://www.truthorfiction.com/michael-jordan-lowers-price-of-air-jordan-shoes-to-19-99-fiction/,,business,,,,Michael Jordan Lowers Price of Air Jordan Shoes to $19.99,"Jan 7, 2016",,['None'],validation,michael jordan lowers price of air jordan shoes to 19 99,['business'],[],business,,business | ,10,www.truthorfiction.com,True
tron-00545,History of the Car Radio,unproven!,https://www.truthorfiction.com/history-car-radio/,,business,,,"['commentary', 'legend']",History of the Car Radio,"Mar 23, 2017",,['None'],validation,history of the car radio,['business'],"['commentary', 'legend']",business,commentary | legend,business | commentary | legend,5,www.truthorfiction.com,True
tron-00522,House Democrats Draft Bill Making Eating at Chick-fil-A a Hate Crime,fiction!,https://www.truthorfiction.com/house-democrats-chick-fil-a-hate-crime/,,business,,,"['christianity', 'congress', 'liberal agenda', 'religion']",House Democrats Draft Bill Making Eating at Chick-fil-A a Hate Crime,"Jun 13, 2018",,['None'],validation,house democrats draft bill making eating at chick fil a a hate crime,['business'],"['christianity', 'congress', 'liberal agenda', 'religion']",business,christianity | congress | liberal agenda | religion,business | christianity | congress | liberal agenda | religion,11,www.truthorfiction.com,True
abbc-00024,"On June 8, Labor released its economic policy for the election, which it calls the ""10 Year Plan for Australia's Economy"".",in-the-red,http://www.abc.net.au/news/2016-06-24/fact-check-labors-economic-plan/7512106,"Mr Bowen is wrong. History shows that since the defeat of the Liberal-National opposition led by John Hewson in 1993, the trend has been for oppositions to provide ever decreasing levels of detail in their pre-election policies. In 2016, Labor continues that trend. Labor's document, the ""10 Year Plan for Australia's Economy"", has only around 15 pages of policy content. Even taking into account Labor's separately released policies on the areas touched on by the document, such as those on education, negative gearing and tax, Labor's plan is not in the same league as Mr Hewson's notoriously detailed Fightback! plan from the 1993 election, which spanned around 650 pages (not including the other opposition election policies). Labor has produced an attractively designed booklet about its economic intentions for government but however you look at it, its ""10 Year Plan on the Economy"" is not the most comprehensive economic plan by historical standards.","['budget', 'economic-trends', 'alp', 'chris-bowen', 'australia']",,,"['budget', 'economic-trends', 'alp', 'chris-bowen', 'australia']",Fact check: Is Labor's economic plan the most comprehensive in living memory?,"Thu 23 Jun 2016, 11:23pm",,"['Australia', 'Australian_Labor_Party']",validation,on june 8 labor released its economic policy for the election which it calls the 10 year plan for australia s economy,"['budget', 'economic-trends', 'alp', 'chris-bowen', 'australia']","['budget', 'economic-trends', 'alp', 'chris-bowen', 'australia']",budget | economic-trends | alp | chris-bowen | australia,budget | economic-trends | alp | chris-bowen | australia,budget | economic-trends | alp | chris-bowen | australia | budget | economic-trends | alp | chris-bowen | australia,21,www.abc.net.au,True
para-00070,There is no difference between Kevin Rudd and myself when it comes to school funding.,half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/tony-abbott/differences-emerge-between-labor-and-coalition-sch/index.html,,"['Budget', 'Education']",Tony Abbott,"Michael Koziol, Peter Fray",,The unity ticket that goes only so far: differences form down the track,"Tuesday, August 13, 2013 at 10:21 a.m.",,['Kevin_Rudd'],validation,there is no difference between kevin rudd and myself when it comes to school funding,"['Budget', 'Education']",[],Budget | Education,,budget | education | ,15,pandora.nla.gov.au,True
snes-02984,Girl's unusual medical condition leads to the discovery that the boy she's been intimate with has been having sex with (or eating) corpses.,false,https://www.snopes.com/fact-check/morgue-and-stanley/,,Risqué Business,,David Mikkelson,,Romantic Encounter with Necrophiliac/Cannibal,8 May 2001,,['None'],validation,girl s unusual medical condition leads to the discovery that the boy she s been intimate with has been having sex with or eating corpses,['Risqué Business'],[],Risqué Business,,risqué business | ,23,www.snopes.com,True
thet-00040,The Scottish Government’s £500m Growth Scheme – announced a year ago - is still to distribute a single penny.,true,https://theferret.scot/tory-scottish-government-growth-scheme/,,Fact check Finance ,Ruth Davidson,,,Tory claim that Scottish Government growth scheme has not paid out is True,"November 8, 2017",,['None'],validation,the scottish government s 500m growth scheme announced a year ago is still to distribute a single penny,['Fact check Finance'],[],Fact check Finance,,fact check finance | ,19,theferret.scot,True
para-00085,"The Government said that 3 per cent was emergency levels. So, if the Reserve Bank keeps cutting beyond that, understand this — it's because they're worried about the Australian economy.",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/joe-hockey/emergency-crisis-slowdown-Hockey-e-word/index.html,,['Economy'],Joe Hockey,"Peter Martin, Peter Fray",,"Emergency, crisis or slowdown? Hockey takes the e-word","Wednesday, August 7, 2013 at 11:11 a.m.",,['Australia'],validation,the government said that 3 per cent was emergency levels so if the reserve bank keeps cutting beyond that understand this it s because they re worried about the australian economy,['Economy'],[],Economy,,economy | ,30,pandora.nla.gov.au,True
tron-00523,Bush’s Baked Beans Issues Recall,outdated!,https://www.truthorfiction.com/bushes-baked-beans-issues-recall-outdated/,,business,,,"['consumer safety', 'recalls', 'social media', 'warnings']",Bushes Baked Beans Issues Recall,"Jun 12, 2018",,['None'],validation,bush s baked beans issues recall,['business'],"['consumer safety', 'recalls', 'social media', 'warnings']",business,consumer safety | recalls | social media | warnings,business | consumer safety | recalls | social media | warnings,5,www.truthorfiction.com,True
para-00113,"Red tape is responsible for an Australian mine now waiting three years for approval, compared with just 12 months five years ago.",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/11/tony-abbott/tony-abbott-says-red-tape-suffocating-mines-delayi/index.html,,"['Economy', 'Mining', 'Regulation']",Tony Abbott,"Chris Pash, Su-Lin Tan, David Humphries",,"Tony Abbott says red tape suffocating mines, delaying approvals","Thursday, July 11, 2013 at 4:47 p.m.",,['Australia'],validation,red tape is responsible for an australian mine now waiting three years for approval compared with just 12 months five years ago,"['Economy', 'Mining', 'Regulation']",[],Economy | Mining | Regulation,,economy | mining | regulation | ,22,pandora.nla.gov.au,True
abbc-00271,A panel of experts has agreed to advise ABC Fact Check for its work on economic issues.,in-between,http://www.abc.net.au/news/2016-05-18/fact-check-did-the-govt-triple-the-deficit/7407538,A panel of experts has agreed to advise ABC Fact Check for its work on economic issues.,"['budget', 'federal-elections', 'alp', 'australia']",,,"['budget', 'federal-elections', 'alp', 'australia']",Fact check: Did the Government triple the deficit and is debt $100b higher?,"Wed 18 May 2016, 9:08am",,['None'],validation,a panel of experts has agreed to advise abc fact check for its work on economic issues,"['budget', 'federal-elections', 'alp', 'australia']","['budget', 'federal-elections', 'alp', 'australia']",budget | federal-elections | alp | australia,budget | federal-elections | alp | australia,budget | federal-elections | alp | australia | budget | federal-elections | alp | australia,17,www.abc.net.au,True
snes-05772,"The Susan G. Komen breast cancer organization gives only 20% of their donations to cancer research and pays their CEO $684,000 per year.",mixture,https://www.snopes.com/fact-check/komen-ceo-salary/,,Business,,David Mikkelson,,Komen Research and CEO Salary,15 October 2014,,['Susan_G._Komen_for_the_Cure'],validation,the susan g komen breast cancer organization gives only 20 of their donations to cancer research and pays their ceo 684 000 per year,['Business'],[],Business,,business | ,23,www.snopes.com,True
para-00223,"As health minister Tony Abbott ""took $1 billion out of hospital funding for the states"".",false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/16/kevin-rudd/abbott-blamed-cut-never-happened/index.html,,"['Budget', 'Health']",Kevin Rudd,"Peter Martin, Flynn Murphy, Peter Fray",,The $1bn question: did Abbott do it?,"Friday, August 16, 2013 at 9:30 a.m.",,['Tony_Abbott'],validation,as health minister tony abbott took 1 billion out of hospital funding for the states,"['Budget', 'Health']",[],Budget | Health,,budget | health | ,15,pandora.nla.gov.au,True
snes-01700,Did a Buffalo Wild Wings Worker Turn Down the National Anthem Because It Is 'Divisive'?,true,https://www.snopes.com/fact-check/buffalo-wild-wings-anthem/,,Business,,Dan MacGuill,,Did a Buffalo Wild Wings Worker Turn Down the National Anthem Because It Is ‘Divisive’?,20 September 2017,,['None'],validation,did a buffalo wild wings worker turn down the national anthem because it is divisive,['Business'],[],Business,,business | ,15,www.snopes.com,True
