split,id,binary_label,binary_label_name,statement_original,statement_cleaned,leading_says_removed
full,3481,0,misleading,"Says ""many states"" are floundering under crushing deficit spending.","""many states"" are floundering under crushing deficit spending.",True
full,1743,0,misleading,"Says an estimate that Texas will face an $18 billion budget gap is ""a number that somebody just reached up in the air and grabbed.","an estimate that Texas will face an $18 billion budget gap is ""a number that somebody just reached up in the air and grabbed.",True
full,17483,0,misleading,Says there's an 800 number you can call to track the status of your stimulus check.,there's an 800 number you can call to track the status of your stimulus check.,True
full,7496,0,misleading,"Says Florida didn't offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.","Florida didn't offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.",True
full,7348,1,genuine,Says President Barack Obama's proposed budget includes two new tax increases that would collect about $14 billion.,President Barack Obama's proposed budget includes two new tax increases that would collect about $14 billion.,True
full,5529,1,genuine,"Says Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.","Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.",True
full,12133,1,genuine,"Says Donald Trump ""proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.","Donald Trump ""proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",True
full,4211,0,misleading,"Says U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.","U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.",True
full,7194,0,misleading,"Says Oregon's high minimum wage is the reason why ""by 2011, Oregon's restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the state's minimum wage began rising above the federal level in 1997.","Oregon's high minimum wage is the reason why ""by 2011, Oregon's restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the state's minimum wage began rising above the federal level in 1997.",True
full,6757,1,genuine,Says Texas has the 15th largest economy in the world.,Texas has the 15th largest economy in the world.,True
full,13881,1,genuine,"Says a proposed $1.05 billion Austin school district bond proposition ""will require no tax rate increase.","a proposed $1.05 billion Austin school district bond proposition ""will require no tax rate increase.",True
full,12662,0,misleading,"Says Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!","Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!",True
full,4506,1,genuine,Says the main Central Texas food bank is delivering 50 percent more food to the poor than three years ago.,the main Central Texas food bank is delivering 50 percent more food to the poor than three years ago.,True
full,12179,1,genuine,"Says that under the Obama administration, ""the debt has nearly doubled.","under the Obama administration, ""the debt has nearly doubled.",True
full,9811,0,misleading,"Says President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.","President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.",True
full,4764,1,genuine,Says Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.,Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.,True
full,5658,1,genuine,"Says he ""earned the highest possible credit ratings as state treasurer.","he ""earned the highest possible credit ratings as state treasurer.",True
full,6089,0,misleading,"Says U.S. Rep. Martin Heinrich ""spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas.","U.S. Rep. Martin Heinrich ""spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas.",True
full,4900,1,genuine,"Says she got unions to agree to ""about $10 million in reduction"" of salaries and health benefits while serving as Dane County executive in Wisconsin.","she got unions to agree to ""about $10 million in reduction"" of salaries and health benefits while serving as Dane County executive in Wisconsin.",True
full,4712,1,genuine,"Says ""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.","""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.",True
full,4825,1,genuine,Says taking millionaires off food stamps and unemployment would save $20 million.,taking millionaires off food stamps and unemployment would save $20 million.,True
full,4967,1,genuine,Says Ohio has 77 job training programs spread across 13 state agencies.,Ohio has 77 job training programs spread across 13 state agencies.,True
full,1567,0,misleading,"Says Republican state leaders are using ""Soviet-style"" budget management.","Republican state leaders are using ""Soviet-style"" budget management.",True
full,5948,0,misleading,"Says ""Obamacare"" is ""the largest middle-class tax increase in history.","""Obamacare"" is ""the largest middle-class tax increase in history.",True
full,5717,1,genuine,"Says ""Tommy Thompson's tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.","""Tommy Thompson's tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.",True
full,4022,0,misleading,Says New Jersey has fewer jobs since Gov. Chris Christie took office.,New Jersey has fewer jobs since Gov. Chris Christie took office.,True
full,4246,0,misleading,"Says Rick Perry and the Republican-controlled Texas Legislature ""managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session,"" reducing their abilities to fight recent wildfires.","Rick Perry and the Republican-controlled Texas Legislature ""managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session,"" reducing their abilities to fight recent wildfires.",True
full,20706,0,misleading,"Says Kellogg's tweeted, ""Oh, so you think it's cool when workers strike jobs? Now replace 'jobs' with 'women.' Still think it's 'cool'?","Kellogg's tweeted, ""Oh, so you think it's cool when workers strike jobs? Now replace 'jobs' with 'women.' Still think it's 'cool'?",True
full,17032,0,misleading,"Says the USMCA is the ""biggest trade deal ever made.","the USMCA is the ""biggest trade deal ever made.",True
full,4083,1,genuine,"Says GOP recall challenger Kim Simac ""was delinquent paying her property taxes eight of the last nine years.","GOP recall challenger Kim Simac ""was delinquent paying her property taxes eight of the last nine years.",True
full,7668,1,genuine,"Says ""in Oregon today, the average debt upon college graduation is more than $24,000.","""in Oregon today, the average debt upon college graduation is more than $24,000.",True
full,3955,0,misleading,"Says President Barack Obama's ""own economists say the stimulus cost $278K per job 'created.'","President Barack Obama's ""own economists say the stimulus cost $278K per job 'created.'",True
full,7664,1,genuine,"Says ""nearly 29,000 Oregonians — almost 5 percent of all homeowners — are 90 days or more delinquent on their mortgage.","""nearly 29,000 Oregonians — almost 5 percent of all homeowners — are 90 days or more delinquent on their mortgage.",True
full,2605,0,misleading,Says Russ Feingold voted to give Social Security benefits to illegal immigrants,Russ Feingold voted to give Social Security benefits to illegal immigrants,True
full,4771,1,genuine,Says Mitt Romney raised business taxes 20 percent in Massachusetts.,Mitt Romney raised business taxes 20 percent in Massachusetts.,True
full,12484,0,misleading,"Says Ron Johnson ""helped companies ship jobs overseas.","Ron Johnson ""helped companies ship jobs overseas.",True
full,10754,1,genuine,"Says Ronald Reagan ""reversed his world's 'largest tax cut' and raised taxes when revenues did not match the expectations.","Ronald Reagan ""reversed his world's 'largest tax cut' and raised taxes when revenues did not match the expectations.",True
full,6418,1,genuine,Says Obama promised to cut the deficit in half.,Obama promised to cut the deficit in half.,True
full,5455,0,misleading,"Says ""$57,000 is the mean [income] in our state"" for a family.","""$57,000 is the mean [income] in our state"" for a family.",True
full,8331,1,genuine,"Says Alex Sink supported ""more taxes on water and TV.","Alex Sink supported ""more taxes on water and TV.",True
full,6157,1,genuine,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,True
full,4761,0,misleading,"Says Freddie Mac, electric co-ops and credit unions are all ""government sponsored"" enterprises.","Freddie Mac, electric co-ops and credit unions are all ""government sponsored"" enterprises.",True
full,12333,0,misleading,"Says Patrick Murphy advocated for ""cuts to Social Security and Medicare.","Patrick Murphy advocated for ""cuts to Social Security and Medicare.",True
full,17511,0,misleading,"Says Nancy Pelosi called Social Security recipients ""leeches"" and ""burdens on society.","Nancy Pelosi called Social Security recipients ""leeches"" and ""burdens on society.",True
full,6818,1,genuine,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.","""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.",True
full,17622,0,misleading,"Says Gov. Tony Evers ""has never had a real job.","Gov. Tony Evers ""has never had a real job.",True
full,7482,1,genuine,Says the 2014-15 Texas budget increases spending by less than the rate of inflation and population growth.,the 2014-15 Texas budget increases spending by less than the rate of inflation and population growth.,True
full,9331,0,misleading,"Says Mark Pryor voted ""to give Social Security benefits to illegal immigrants.","Mark Pryor voted ""to give Social Security benefits to illegal immigrants.",True
full,3173,1,genuine,"Says the high-speed rail project provides ""short-term jobs.","the high-speed rail project provides ""short-term jobs.",True
full,3167,0,misleading,"Says Wendy's founder ""Dave Thomas left the state literally on his deathbed to avoid the estate tax.","Wendy's founder ""Dave Thomas left the state literally on his deathbed to avoid the estate tax.",True
full,3466,0,misleading,Says salaries and benefits for Wisconsin state employee comprised 8.5 percent of the 2009-2011 state budget.,salaries and benefits for Wisconsin state employee comprised 8.5 percent of the 2009-2011 state budget.,True
full,18207,0,misleading,"Says Democratic presidential nominee Joe Biden backs a fracking ban that would cost 100,000 Wisconsin jobs","Democratic presidential nominee Joe Biden backs a fracking ban that would cost 100,000 Wisconsin jobs",True
full,12042,0,misleading,"Says Rep. Tammy ""Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.","Rep. Tammy ""Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.",True
full,11648,1,genuine,"Says LeBron James ""stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.","LeBron James ""stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.",True
full,15853,0,misleading,"Says Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.","Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.",True
full,6623,1,genuine,"Says ""Mitt Romney's plan rolls back regulations"" on banks.","""Mitt Romney's plan rolls back regulations"" on banks.",True
full,7188,0,misleading,"Says rejecting federal aid to expand Medicaid in Texas will ""send $9 billion in federal taxes paid by Texans to other states to insure their working poor.","rejecting federal aid to expand Medicaid in Texas will ""send $9 billion in federal taxes paid by Texans to other states to insure their working poor.",True
full,5208,1,genuine,"Says he ""cut taxes by more than $600 million"" when he was governor.","he ""cut taxes by more than $600 million"" when he was governor.",True
full,16186,0,misleading,"Says that after ""the last income tax increase in the state of Illinois, we saw the largest exodus of middle-income families.","after ""the last income tax increase in the state of Illinois, we saw the largest exodus of middle-income families.",True
full,6033,0,misleading,Says Mitt Romney did not pay taxes for 10 years.,Mitt Romney did not pay taxes for 10 years.,True
full,12538,1,genuine,"Says Donald Trump's tax plan gives the wealthy and corporations ""more than the Bush tax cuts by at least a factor of two.","Donald Trump's tax plan gives the wealthy and corporations ""more than the Bush tax cuts by at least a factor of two.",True
full,3901,0,misleading,"Says U.S. Sen. Sherrod Brown is responsible for ""over $14 trillion in debt.","U.S. Sen. Sherrod Brown is responsible for ""over $14 trillion in debt.",True
full,3414,0,misleading,"Says ""Congressman Eric Cantor wants to eliminate Social Security.","""Congressman Eric Cantor wants to eliminate Social Security.",True
full,5959,0,misleading,"Says President Barack Obama ""doubled the national debt, which had taken more than two centuries to accumulate, in one year.","President Barack Obama ""doubled the national debt, which had taken more than two centuries to accumulate, in one year.",True
full,4846,0,misleading,"Says in Newark ""we're paying 80 percent of the school budget from local property taxes.","in Newark ""we're paying 80 percent of the school budget from local property taxes.",True
full,2764,1,genuine,Says the military accounts for about 10 percent of Florida's economy.,the military accounts for about 10 percent of Florida's economy.,True
full,5045,0,misleading,"Says that as Wisconsin governor he ""never raised taxes.","as Wisconsin governor he ""never raised taxes.",True
full,6096,0,misleading,"Says President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.","President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.",True
full,822,0,misleading,"Says a Congressional Budget Office report on spending by House Democrats in the economic stimulus concluded it ""is just not stimulus. It won't help the economy grow.","a Congressional Budget Office report on spending by House Democrats in the economic stimulus concluded it ""is just not stimulus. It won't help the economy grow.",True
full,9057,1,genuine,"Says Charlie Crist ""raised taxes on the middle class"" by $2.2 billion.","Charlie Crist ""raised taxes on the middle class"" by $2.2 billion.",True
full,3921,1,genuine,"Says for the first time in the history of the United States, the government cut taxes during wartime","for the first time in the history of the United States, the government cut taxes during wartime",True
full,14785,0,misleading,"Says a progressive income tax proposal from Democratic governor candidate J.B. Pritzker ""is wholly regressive.","a progressive income tax proposal from Democratic governor candidate J.B. Pritzker ""is wholly regressive.",True
full,5141,1,genuine,"Says ""half the Americans don't pay any income taxes.","""half the Americans don't pay any income taxes.",True
full,7535,1,genuine,Says spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,True
full,8391,0,misleading,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.","Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.",True
full,6493,0,misleading,"Says the U.S. Senate has passed ""a budget"" over the last three years ""called the Budget Control Act.","the U.S. Senate has passed ""a budget"" over the last three years ""called the Budget Control Act.",True
full,2533,1,genuine,"Says Lloyd Doggett voted for the health care, stimulus and cap-and-trade bills.","Lloyd Doggett voted for the health care, stimulus and cap-and-trade bills.",True
full,6811,1,genuine,"Says his transportation plan ""would make Virginia the first state in the nation to eliminate the state tax on gasoline.","his transportation plan ""would make Virginia the first state in the nation to eliminate the state tax on gasoline.",True
full,6065,1,genuine,"Says U.S. Senate rival Eric Hovde ""refused to pay his property taxes until he was taken to court.","U.S. Senate rival Eric Hovde ""refused to pay his property taxes until he was taken to court.",True
full,11937,1,genuine,"Says Donald Trump's proposed tax treatment of hedge fund managers ""makes the current loophole even worse.","Donald Trump's proposed tax treatment of hedge fund managers ""makes the current loophole even worse.",True
full,15360,0,misleading,"Says Maine Democrat Jared Golden ""supports using your Social Security to fund other government programs.","Maine Democrat Jared Golden ""supports using your Social Security to fund other government programs.",True
full,5400,1,genuine,"Says the Pentagon has never passed a financial audit. In fact, the Pentagon is exempt from a federal law that requires all federal agencies to complete annual audits.","the Pentagon has never passed a financial audit. In fact, the Pentagon is exempt from a federal law that requires all federal agencies to complete annual audits.",True
full,7937,0,misleading,"Says Damascus' disincorporation would produce ""NO significant tax savings.","Damascus' disincorporation would produce ""NO significant tax savings.",True
full,10712,1,genuine,Says Donald Trump supports the Wall Street bailout.,Donald Trump supports the Wall Street bailout.,True
full,18669,0,misleading,Says Joe Biden repeatedly told Americans he's going to raise their taxes.,Joe Biden repeatedly told Americans he's going to raise their taxes.,True
full,6434,0,misleading,"Says President Obama has ""doubled"" the deficit.","President Obama has ""doubled"" the deficit.",True
full,6117,0,misleading,"Says Bill Nelson ""voted to raise our taxes 150 times.","Bill Nelson ""voted to raise our taxes 150 times.",True
full,5681,0,misleading,"Says Gov. Scott Walker made ""draconian cuts"" to public safety budgets that put police officers at ""greater risk of harm.","Gov. Scott Walker made ""draconian cuts"" to public safety budgets that put police officers at ""greater risk of harm.",True
full,22012,1,genuine,"Says Ron Johnson ""wants to put Social Security and Medicare on the chopping block every single year.","Ron Johnson ""wants to put Social Security and Medicare on the chopping block every single year.",True
full,13253,1,genuine,"Says Florida has ""the second-lowest taxes, per capita, state taxes of any state in the country.","Florida has ""the second-lowest taxes, per capita, state taxes of any state in the country.",True
full,5322,0,misleading,"Says Barack Obama's health care law ""will be the biggest job-killer ever.","Barack Obama's health care law ""will be the biggest job-killer ever.",True
full,6070,0,misleading,"Says Ron Saunders ""made the choice to stand with Rick Scott"" on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.","Ron Saunders ""made the choice to stand with Rick Scott"" on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",True
full,3316,1,genuine,"Says none of the government programs targeted for elimination or severe cutback in House Republican spending plans ""appeared on the GAO's list of government programs at high risk of waste, fraud and abuse.","none of the government programs targeted for elimination or severe cutback in House Republican spending plans ""appeared on the GAO's list of government programs at high risk of waste, fraud and abuse.",True
full,5373,1,genuine,"Says ""at the state level we're spending more on tax expenditures than we are on public safety, health care and education combined.","""at the state level we're spending more on tax expenditures than we are on public safety, health care and education combined.",True
full,4467,0,misleading,"Says Wisconsin Gov. Scott Walker's ""actions are directly responsible for killing at least 15,000 jobs.","Wisconsin Gov. Scott Walker's ""actions are directly responsible for killing at least 15,000 jobs.",True
full,5714,0,misleading,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,True
full,9292,0,misleading,"Says Thom Tillis ""gives tax breaks to yacht and jet owners.","Thom Tillis ""gives tax breaks to yacht and jet owners.",True
full,6278,0,misleading,"Says President Barack Obama ""built this $16 trillion debt.","President Barack Obama ""built this $16 trillion debt.",True
full,19010,0,misleading,"Says Kelly Loeffler supports ""raising taxes on Georgia's middle class.","Kelly Loeffler supports ""raising taxes on Georgia's middle class.",True
full,6632,1,genuine,"Says U.S. corporate tax rate is ""highest in the world at 35 percent.","U.S. corporate tax rate is ""highest in the world at 35 percent.",True
full,1370,0,misleading,"Says state Sen. Steve Ogden was the ""driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against"" gun freedoms.","state Sen. Steve Ogden was the ""driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against"" gun freedoms.",True
full,4044,0,misleading,Says Democrats cut $35 million from the state budget for Information Technology improvements.,Democrats cut $35 million from the state budget for Information Technology improvements.,True
full,6861,0,misleading,"Says Chris Christie's plan ""to kick-start our economy"" is to propose an ""income tax cut that disproportionately benefits the wealthy, and...he's still proposing it.","Chris Christie's plan ""to kick-start our economy"" is to propose an ""income tax cut that disproportionately benefits the wealthy, and...he's still proposing it.",True
full,4833,0,misleading,"Says the Simpson-Bowles deficit reduction proposal went from President Barack Obama's desk to ""the garbage can.","the Simpson-Bowles deficit reduction proposal went from President Barack Obama's desk to ""the garbage can.",True
full,2990,1,genuine,"Says his state budget will ""provide an increase in state funding for the 2011-12 school year.","his state budget will ""provide an increase in state funding for the 2011-12 school year.",True
full,17475,0,misleading,"Says CEOs got advance notice of COVID, then resigned to dump stock.","CEOs got advance notice of COVID, then resigned to dump stock.",True
full,8674,0,misleading,"Says the Koch brothers want to ""protect tax cuts for companies that ship our jobs overseas.","the Koch brothers want to ""protect tax cuts for companies that ship our jobs overseas.",True
full,6902,1,genuine,"Says ending the direct payment farm subsidy program ""could save up to $28.4 billion over ten years that could be used to reduce the deficit.","ending the direct payment farm subsidy program ""could save up to $28.4 billion over ten years that could be used to reduce the deficit.",True
full,3578,1,genuine,"Says businesses ""already pay most of the taxes.","businesses ""already pay most of the taxes.",True
full,3980,1,genuine,"Says Ronald Reagan ""repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way.","Ronald Reagan ""repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way.",True
full,5224,0,misleading,"Says her accomplishments include ""a fiscally responsible budget agreement that controls state spending.","her accomplishments include ""a fiscally responsible budget agreement that controls state spending.",True
full,5861,1,genuine,"Says ""while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.","""while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.",True
full,16587,1,genuine,"Says about universal basic income, ""Thomas Paine was for it at our founding ... Martin Luther King, champion in the '60s, called it a guaranteed minimum income for all Americans… It passed the U.S. House of Representatives twice in 1971.","about universal basic income, ""Thomas Paine was for it at our founding ... Martin Luther King, champion in the '60s, called it a guaranteed minimum income for all Americans… It passed the U.S. House of Representatives twice in 1971.",True
full,7166,1,genuine,"Says ""I've authored the first bipartisan tax reform bill in a quarter-century.","""I've authored the first bipartisan tax reform bill in a quarter-century.",True
full,12236,0,misleading,"Says Hillary Clinton is ""proposing to print instant work permits for millions of illegal immigrants to come in and take everybody's jobs, including low-income African-Americans.","Hillary Clinton is ""proposing to print instant work permits for millions of illegal immigrants to come in and take everybody's jobs, including low-income African-Americans.",True
full,7733,1,genuine,"Says that ""unlike Texas, Missouri has a perfect AAA credit rating.","""unlike Texas, Missouri has a perfect AAA credit rating.",True
full,4812,0,misleading,"Says Rep. Jim Renacci was ""trying to leave town for the holidays without extending your payroll tax cut.","Rep. Jim Renacci was ""trying to leave town for the holidays without extending your payroll tax cut.",True
full,5988,0,misleading,"Says Democrats racked up a $1 billion state deficit, while Republicans under Bill O'Brien balanced the budget.","Democrats racked up a $1 billion state deficit, while Republicans under Bill O'Brien balanced the budget.",True
full,2557,0,misleading,"Says Republican candidates in key Wisconsin Assembly races ""side with those who want to privatize Social Security -- and risk our retirements on Wall Street.","Republican candidates in key Wisconsin Assembly races ""side with those who want to privatize Social Security -- and risk our retirements on Wall Street.",True
full,11089,0,misleading,"Says he faced ""a record budget deficit"" in Virginia in 2014.","he faced ""a record budget deficit"" in Virginia in 2014.",True
full,3760,1,genuine,Says he's signed a pledge not to raise taxes four times.,he's signed a pledge not to raise taxes four times.,True
full,6449,1,genuine,Says Texas lawmakers last year expanded public education's share of state spending.,Texas lawmakers last year expanded public education's share of state spending.,True
full,4124,1,genuine,"Says allowing the payroll tax holiday to expire would end up ""costing another estimated 900,000 jobs in 2012.","allowing the payroll tax holiday to expire would end up ""costing another estimated 900,000 jobs in 2012.",True
full,2328,1,genuine,"Says with the ongoing economic downturn, child abuse is on the rise.","with the ongoing economic downturn, child abuse is on the rise.",True
full,3243,1,genuine,Says taxes paid by the poorest residents of Texas are above the national average.,taxes paid by the poorest residents of Texas are above the national average.,True
full,12415,1,genuine,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,a change in law he carried stopped a $100 million tax increase in the Dallas school district.,True
full,4682,1,genuine,Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,True
full,6604,0,misleading,"Says that ""when Congressman (Steve) Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.","""when Congressman (Steve) Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.",True
full,14797,0,misleading,"Says Sen. Bill Nelson ""voted for higher taxes"" 349 times.","Sen. Bill Nelson ""voted for higher taxes"" 349 times.",True
full,4596,1,genuine,"Says ""51 percent of federal tax filers paid zero federal income tax.","""51 percent of federal tax filers paid zero federal income tax.",True
full,5464,1,genuine,"Says legislative cuts mean Texas is ""spending on average $500 less per student.","legislative cuts mean Texas is ""spending on average $500 less per student.",True
full,3457,1,genuine,"Says Texas routinely gets ""a lot more federal spending"" than it pays in taxes.","Texas routinely gets ""a lot more federal spending"" than it pays in taxes.",True
full,10225,0,misleading,"Says the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings.","the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings.",True
full,6473,1,genuine,"Says Chris Christie created ""this new category where you could get laid off and just be totally denied unemployment benefits forever.","Chris Christie created ""this new category where you could get laid off and just be totally denied unemployment benefits forever.",True
full,6597,1,genuine,"Says the Central Health district's tax rate is the ""lowest among the largest counties in Texas, and it will continue to be the lowest"" if voters approve a proposed tax increase.","the Central Health district's tax rate is the ""lowest among the largest counties in Texas, and it will continue to be the lowest"" if voters approve a proposed tax increase.",True
full,8546,0,misleading,"Says Mary Burke's ""2007-'09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.","Mary Burke's ""2007-'09 state budget had a tax hike of $1.8 billion -- costing every man, woman and child in the state an extra $310.",True
full,11138,1,genuine,"Says Marco Rubio ""knows full well I voted for his amendment to increase military spending to $697 billion.","Marco Rubio ""knows full well I voted for his amendment to increase military spending to $697 billion.",True
full,16955,0,misleading,"Says a ""fact check"" shows that Nancy Pelosi moved ""billions of Social Security funds to cover impeachment costs.","a ""fact check"" shows that Nancy Pelosi moved ""billions of Social Security funds to cover impeachment costs.",True
full,3513,0,misleading,"Says the Internal Revenue Service estimated it must hire ""16,500 agents at a cost of $10 billion to the taxpayer"" to enforce the federal health care overhaul.","the Internal Revenue Service estimated it must hire ""16,500 agents at a cost of $10 billion to the taxpayer"" to enforce the federal health care overhaul.",True
full,7718,1,genuine,"Says an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000.","an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000.",True
full,2378,0,misleading,Says Sal Esquivel wants a 5 percent state sales tax on groceries.,Sal Esquivel wants a 5 percent state sales tax on groceries.,True
full,3287,0,misleading,"Says the state's budget shortfall is ""not that much different"" than it was in 2003.","the state's budget shortfall is ""not that much different"" than it was in 2003.",True
full,6047,0,misleading,"Says he never voted for a ""tax increase.","he never voted for a ""tax increase.",True
full,5527,1,genuine,"Says Ohio law gives tax breaks ""to rich people who own private jets.","Ohio law gives tax breaks ""to rich people who own private jets.",True
full,6204,1,genuine,"Says under the Romney-Ryan budget ... ""the American Opportunity Tax Credit for college tuition would be eliminated.","under the Romney-Ryan budget ... ""the American Opportunity Tax Credit for college tuition would be eliminated.",True
full,3565,0,misleading,"Says Wisconsin Gov. Scott Walker ""literally invented a $3.6 billion deficit.","Wisconsin Gov. Scott Walker ""literally invented a $3.6 billion deficit.",True
full,5997,0,misleading,"Says ""millions of dollars in tax breaks"" were paid for ""by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs' help.","""millions of dollars in tax breaks"" were paid for ""by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs' help.",True
full,5875,1,genuine,"Says Mitt Romney ""has a corporation in Bermuda (but) failed to disclose that on seven different financial disclosures.","Mitt Romney ""has a corporation in Bermuda (but) failed to disclose that on seven different financial disclosures.",True
full,4138,0,misleading,"Says Gov. Rick Scott is ""spending a quarter of a million of our tax dollars to robocall people.","Gov. Rick Scott is ""spending a quarter of a million of our tax dollars to robocall people.",True
full,20091,0,misleading,"Says Joe Biden and Democrats ""have done absolutely nothing to help families struggling to keep up with inflation.","Joe Biden and Democrats ""have done absolutely nothing to help families struggling to keep up with inflation.",True
full,12458,0,misleading,"Says Tom Nelson ""backed higher taxes on Social Security, costing Wisconsin seniors $95 million.","Tom Nelson ""backed higher taxes on Social Security, costing Wisconsin seniors $95 million.",True
full,4754,0,misleading,"Says in 1944 ""we were in debt more than twice as much as we are now.","in 1944 ""we were in debt more than twice as much as we are now.",True
full,3042,1,genuine,"Says Ohio is one of just 17 states with an estate tax, and it has ""the lowest threshold in the nation.","Ohio is one of just 17 states with an estate tax, and it has ""the lowest threshold in the nation.",True
full,2626,1,genuine,Says that the new financial services law requires 358 regulatory filings.,the new financial services law requires 358 regulatory filings.,True
full,6425,0,misleading,"Says U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.","U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.",True
full,18253,0,misleading,"Says Joe Biden and Kamala Harris ""want massive tax hikes on working families.","Joe Biden and Kamala Harris ""want massive tax hikes on working families.",True
full,12473,1,genuine,"Says Tim Kaine ""actually tried to raise taxes by about $4 billion.","Tim Kaine ""actually tried to raise taxes by about $4 billion.",True
full,3662,0,misleading,"Says that PolitiFact Ohio confirms that Betty Sutton ""maxed out federal debt","PolitiFact Ohio confirms that Betty Sutton ""maxed out federal debt",True
full,7254,1,genuine,Says businesses pay roughly 60 percent of taxes in Texas.,businesses pay roughly 60 percent of taxes in Texas.,True
full,11718,0,misleading,"Says Ted Strickland admits his record on jobs and taxes is ""mixed and spotty.","Ted Strickland admits his record on jobs and taxes is ""mixed and spotty.",True
