matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check,dataset_round,previous_pair_id,organisation,audit_origin,pre_audited,article_id,binary_label_name,finance_term_count,verdict,claim_normalised,financial_matches_list,financial_match_set,origin_priority,pair_pre_audited_count,automatic_large_length_gap,claim_normalised_final
politifact_099,PolitiFact,genuine,"New York has ""among the highest tax burdens of any state in the nation""",genuine,true,True,['tax'],14,True,1,1.0,0,2018-04-12T00:00:00,https://www.politifact.com/factchecks/2018/apr/12/marcus-molinaro/do-ny-residents-have-among-highest-tax-burdens-mol/,73506,76020,yes,yes,yes,yes,yes,,False,False,False,False,0,313,factors_audit_chunk_07_completed.csv,new york has among the highest tax burdens of any state in the nation,False,round1,,,,,,,,,,,,,,,new york has among the highest tax burdens of any state in the nation
politifact_099,PolitiFact,misleading,"Says Joe Biden is proposing a tax increase that's ""the largest in American history.""",misleading,false,False,['tax'],14,True,1,1.0,0,2020-10-08T00:00:00,https://www.politifact.com/factchecks/2020/oct/08/preserve-america-pac/bidens-tax-proposal-isnt-largest-american-history/,60978,63360,yes,yes,yes,yes,yes,,False,False,False,False,0,313,factors_audit_chunk_07_completed.csv,says joe biden is proposing a tax increase that s the largest in american history,False,round1,,,,,,,,,,,,,,,says joe biden is proposing a tax increase that s the largest in american history
politifact_100,PolitiFact,genuine,"Says he's a ""small-town supervisor who has kept a balanced budget, who has increased surpluses, who has led us to the highest credit rating our town has ever had.""",genuine,true,True,['budget'],29,True,1,1.0,0,2018-08-29T00:00:00,https://www.politifact.com/factchecks/2018/aug/29/nathan-mcmurray/mcmurray-claims-about-grand-island-record-are-true/,73697,76211,yes,yes,yes,yes,yes,,False,False,False,False,0,314,factors_audit_chunk_07_completed.csv,says he s a small town supervisor who has kept a balanced budget who has increased surpluses who has led us to the highest credit rating our town has ever had,False,round1,,,,,,,,,,,,,,,says he s a small town supervisor who has kept a balanced budget who has increased surpluses who has led us to the highest credit rating our town has ever had
politifact_100,PolitiFact,misleading,"Says ""new estimates from the Congressional Budget Office conclude the final price-tag"" for the health care law ""will exceed $2 trillion — more than double what was initially reported.""",misleading,false,False,['budget'],29,True,1,1.0,0,2012-04-01T00:00:00,https://www.politifact.com/factchecks/2012/apr/01/frank-lobiondo/frank-lobiondo-says-health-care-reform-law-will-co/,68674,71175,yes,yes,yes,yes,yes,,False,False,False,False,0,314,factors_audit_chunk_07_completed.csv,says new estimates from the congressional budget office conclude the final price tag for the health care law will exceed 2 trillion more than double what was initially reported,False,round1,,,,,,,,,,,,,,,says new estimates from the congressional budget office conclude the final price tag for the health care law will exceed 2 trillion more than double what was initially reported
politifact_179,PolitiFact,genuine,"""Since passage of the Tax Cuts and Jobs Act, Walmart 'increased their starting wage to $11/hr & has given about $400 million in bonuses.",genuine,true,True,"['tax', 'employment']",24,True,1,0.5,0,2018-10-05T00:00:00,https://www.politifact.com/factchecks/2018/oct/05/ann-wagner/walmart-raised-wages-gave-bonuses-ann-wagner-claim/,62536,65003,yes,yes,yes,yes,yes,,False,False,False,False,0,316,factors_audit_chunk_07_completed.csv,since passage of the tax cuts and jobs act walmart increased their starting wage to 11 hr has given about 400 million in bonuses,False,round1,,,,,,,,,,,,,,,since passage of the tax cuts and jobs act walmart increased their starting wage to 11 hr has given about 400 million in bonuses
politifact_179,PolitiFact,misleading,"Says Ron Saunders ""made the choice to stand with Rick Scott"" on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",misleading,false,False,['tax'],24,True,1,0.5,0,2012-08-10T00:00:00,https://www.politifact.com/factchecks/2012/aug/10/tomorrows-vision-florida/group-linked-state-rep-dwight-bullard-says-state-r/,70675,73176,yes,yes,yes,yes,yes,,False,False,False,False,0,316,factors_audit_chunk_07_completed.csv,says ron saunders made the choice to stand with rick scott on expanding school vouchers restricting scholarships and giving tax breaks to the wealthy,False,round1,,,,,,,,,,,,,,,says ron saunders made the choice to stand with rick scott on expanding school vouchers restricting scholarships and giving tax breaks to the wealthy
politifact_180,PolitiFact,genuine,"""We are in the sixth year of recovery, and median income is below what it was at the start of the recovery.""",genuine,true,True,['income'],22,True,1,0.5,0,2015-04-16T00:00:00,https://www.politifact.com/factchecks/2015/apr/16/jeb-bush/jeb-bush-correct-median-income-has-fallen-us-end-r/,65488,67983,yes,yes,yes,yes,yes,,False,False,False,False,0,317,factors_audit_chunk_07_completed.csv,we are in the sixth year of recovery and median income is below what it was at the start of the recovery,False,round1,,,,,,,,,,,,,,,we are in the sixth year of recovery and median income is below what it was at the start of the recovery
politifact_180,PolitiFact,misleading,"""A cashier earning $20,000 per year pays the same income tax rate as a hedge fund manager earning $20 million per year.""",misleading,false,False,"['tax', 'income']",22,True,1,0.5,0,2012-02-01T00:00:00,https://www.politifact.com/factchecks/2012/feb/01/david-englin/del-englin-says-cashier-and-rich-hedge-fund-manage/,70311,72812,yes,yes,yes,yes,yes,,False,False,False,False,0,317,factors_audit_chunk_07_completed.csv,a cashier earning 20 000 per year pays the same income tax rate as a hedge fund manager earning 20 million per year,False,round1,,,,,,,,,,,,,,,a cashier earning 20 000 per year pays the same income tax rate as a hedge fund manager earning 20 million per year
politifact_182,PolitiFact,genuine,"""If you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesn't include benefits.""",genuine,true,True,['income'],27,True,1,0.5,0,2016-06-29T00:00:00,https://www.politifact.com/factchecks/2016/jun/29/thomas-perez/tom-perez-says-union-members-earn-median-200-week-/,72573,75080,yes,yes,yes,yes,yes,,False,False,False,False,0,319,factors_audit_chunk_07_completed.csv,if you are a member of union your median weekly income is roughly 200 more than if you are a nonunion member and that doesn t include benefits,False,round1,,,,,,,,,,,,,,,if you are a member of union your median weekly income is roughly 200 more than if you are a nonunion member and that doesn t include benefits
politifact_182,PolitiFact,misleading,"Says ""the governor is going around the state talking about we should fund an income tax cut"" that benefits higher income earners and not lower income earners",misleading,false,False,"['tax', 'income']",27,True,1,0.5,0,2012-09-24T00:00:00,https://www.politifact.com/factchecks/2012/sep/24/john-burzichelli/ohn-burzichelli-says-chris-christie-promoting-tax-/,70764,73265,yes,yes,yes,yes,yes,,False,False,False,False,0,319,factors_audit_chunk_07_completed.csv,says the governor is going around the state talking about we should fund an income tax cut that benefits higher income earners and not lower income earners,False,round1,,,,,,,,,,,,,,,says the governor is going around the state talking about we should fund an income tax cut that benefits higher income earners and not lower income earners
politifact_183,PolitiFact,genuine,"According to ""independent experts,"" Donald Trump's tax plan ""would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.""",genuine,true,True,"['tax', 'debt']",29,True,1,0.5,0,2016-09-27T00:00:00,https://www.politifact.com/factchecks/2016/sep/27/hillary-clinton/hillary-clinton-correctly-cites-outside-analyses-t/,72748,75256,yes,yes,yes,yes,yes,,False,False,False,False,0,320,factors_audit_chunk_07_completed.csv,according to independent experts donald trump s tax plan would blow up the debt by over 5 trillion and would in some instances disadvantage middle class families compared to the wealthy,False,round1,,,,,,,,,,,,,,,according to independent experts donald trump s tax plan would blow up the debt by over 5 trillion and would in some instances disadvantage middle class families compared to the wealthy
politifact_183,PolitiFact,misleading,"Video shows a family learning their debt was resolved by the ""American Debt Relief program"" for American citizens and legal residents who ""have over $20,000"" in credit card debt.",misleading,false,False,['debt'],29,True,1,0.5,0,2023-10-20T00:00:00,https://www.politifact.com/factchecks/2023/oct/20/facebook-posts/no-debt-relief-program-will-settle-debt-for-you-bu/,58937,61217,yes,yes,yes,yes,yes,,False,False,False,False,0,320,factors_audit_chunk_07_completed.csv,video shows a family learning their debt was resolved by the american debt relief program for american citizens and legal residents who have over 20 000 in credit card debt,False,round1,,,,,,,,,,,,,,,video shows a family learning their debt was resolved by the american debt relief program for american citizens and legal residents who have over 20 000 in credit card debt
politifact_192,PolitiFact,genuine,"Rep. Paul Ryan's budget proposal cuts ""nothing"" from Medicare, Social Security or defense in the next two to three years, and ""in three years, he does not cut one dime from the debt.""",genuine,true,True,"['budget', 'debt', 'pension']",33,True,1,0.3333333333333333,0,2011-05-04T00:00:00,https://www.politifact.com/factchecks/2011/may/04/david-stockman/former-reagan-budget-director-says-ryans-plan-save/,69806,72307,yes,yes,yes,yes,yes,,False,False,False,False,0,321,factors_audit_chunk_07_completed.csv,rep paul ryan s budget proposal cuts nothing from medicare social security or defense in the next two to three years and in three years he does not cut one dime from the debt,False,round1,,,,,,,,,,,,,,,rep paul ryan s budget proposal cuts nothing from medicare social security or defense in the next two to three years and in three years he does not cut one dime from the debt
politifact_192,PolitiFact,misleading,""" Doherty wants to raise the eligibility age for Social Security benefits for anyone born after 1960, with no regard for the challenges it would cause for people working in physically demanding occupations.""",misleading,false,False,['pension'],33,True,1,0.3333333333333333,0,2012-08-15T00:00:00,https://www.politifact.com/factchecks/2012/aug/15/david-cicilline/says-brendan-doherty-wants-raise-social-security-e/,68179,70679,yes,yes,yes,yes,yes,,False,False,False,False,0,321,factors_audit_chunk_07_completed.csv,doherty wants to raise the eligibility age for social security benefits for anyone born after 1960 with no regard for the challenges it would cause for people working in physically demanding occupations,False,round1,,,,,,,,,,,,,,,doherty wants to raise the eligibility age for social security benefits for anyone born after 1960 with no regard for the challenges it would cause for people working in physically demanding occupations
snopes_006,Snopes,genuine,"Guidelines published by the IRS explain how taxpayers can claim items they have stolen, or earnings from illegal activities.",genuine,true,True,['company_finance'],19,True,1,1.0,0,2024-04-24T13:00:04,https://www.snopes.com/fact-check/irs-taxes-illegal-income/,81439,84448,yes,yes,yes,yes,yes,,False,False,False,False,0,323,factors_audit_chunk_07_completed.csv,guidelines published by the irs explain how taxpayers can claim items they have stolen or earnings from illegal activities,False,round1,,,,,,,,,,,,,,,guidelines published by the irs explain how taxpayers can claim items they have stolen or earnings from illegal activities
snopes_006,Snopes,misleading,"Before the 1973 HMO act was signed into law by Richard Nixon, it was illegal to profit from healthcare.",misleading,false,False,['company_finance'],19,True,1,1.0,0,2018-12-04T03:00:53,https://www.snopes.com/fact-check/healthcare-profit-1973-hmo-act/,89884,93216,yes,yes,yes,yes,yes,,False,False,False,False,0,323,factors_audit_chunk_07_completed.csv,before the 1973 hmo act was signed into law by richard nixon it was illegal to profit from healthcare,False,round1,,,,,,,,,,,,,,,before the 1973 hmo act was signed into law by richard nixon it was illegal to profit from healthcare
snopes_008,Snopes,genuine,"The 1960 writers' and actors' strike resulted in healthcare, pensions, and residuals on broadcast film.",genuine,true,True,['pension'],15,True,1,1.0,0,2023-07-24T18:46:42,https://www.snopes.com/fact-check/hollywood-writers-actors-strike-1960-pensions/,82529,85574,yes,yes,yes,yes,yes,,False,False,False,False,0,325,factors_audit_chunk_07_completed.csv,the 1960 writers and actors strike resulted in healthcare pensions and residuals on broadcast film,False,round1,,,,,,,,,,,,,,,the 1960 writers and actors strike resulted in healthcare pensions and residuals on broadcast film
snopes_008,Snopes,misleading,U.S. senator Kirsten Gillibrand called for taxpayers to fund Social Security benefits for undocumented immigrants.,misleading,false,False,['pension'],15,True,1,1.0,0,2019-05-29T15:15:41,https://www.snopes.com/fact-check/gillibrand-social-security/,89385,92681,yes,yes,yes,yes,yes,,False,False,False,False,0,325,factors_audit_chunk_07_completed.csv,u s senator kirsten gillibrand called for taxpayers to fund social security benefits for undocumented immigrants,False,round1,,,,,,,,,,,,,,,u s senator kirsten gillibrand called for taxpayers to fund social security benefits for undocumented immigrants
snopes_010,Snopes,genuine,Republicans aligned with the U.S. House Freedom Caucus were advocating a 30% sales tax in early 2023.,genuine,true,True,['tax'],17,True,1,1.0,0,2023-01-21T00:46:58,https://www.snopes.com/fact-check/freedom-caucus-30-percent-sales-tax/,83270,86349,yes,yes,yes,yes,yes,,False,False,False,False,0,327,factors_audit_chunk_07_completed.csv,republicans aligned with the u s house freedom caucus were advocating a 30 sales tax in early 2023,False,round1,,,,,,,,,,,,,,,republicans aligned with the u s house freedom caucus were advocating a 30 sales tax in early 2023
snopes_010,Snopes,misleading,Non-citizens don't pay taxes but are eligible for federal educational assistance programs not available to U.S. citizens.,misleading,false,False,['tax'],17,True,1,1.0,0,2008-01-04T17:16:36,https://www.snopes.com/fact-check/pell-grants/,97192,100655,yes,yes,yes,yes,yes,,False,False,False,False,0,327,factors_audit_chunk_07_completed.csv,non citizens don t pay taxes but are eligible for federal educational assistance programs not available to u s citizens,False,round1,,,,,,,,,,,,,,,non citizens don t pay taxes but are eligible for federal educational assistance programs not available to u s citizens
snopes_014,Snopes,genuine,"During the 2020 election, U.S. President Joe Biden called for eliminating the ""stepped-up"" basis for capital gains tax.",genuine,true,True,['tax'],18,True,1,1.0,0,2021-02-03T14:40:58,https://www.snopes.com/fact-check/biden-stepped-up-capital-gains/,86950,90147,yes,yes,yes,yes,yes,,False,False,False,False,0,331,factors_audit_chunk_07_completed.csv,during the 2020 election u s president joe biden called for eliminating the stepped up basis for capital gains tax,False,round1,,,,,,,,,,,,,,,during the 2020 election u s president joe biden called for eliminating the stepped up basis for capital gains tax
snopes_014,Snopes,misleading,"During his 2020 presidential campaign, Democratic nominee Joe Biden proposed the largest tax increase in modern U.S. history.",misleading,false,False,['tax'],18,True,1,1.0,0,2020-10-15T17:02:13,https://www.snopes.com/fact-check/biden-biggest-tax-increase/,87751,90965,yes,yes,yes,yes,yes,,False,False,False,False,0,331,factors_audit_chunk_07_completed.csv,during his 2020 presidential campaign democratic nominee joe biden proposed the largest tax increase in modern u s history,False,round1,,,,,,,,,,,,,,,during his 2020 presidential campaign democratic nominee joe biden proposed the largest tax increase in modern u s history
snopes_018,Snopes,genuine,"Paula White, a member of President Trump's evangelical advisory committee, asked her followers to donate their January salaries to her ministry.",genuine,true,True,['employment'],21,True,1,1.0,0,2019-02-01T17:09:49,https://www.snopes.com/fact-check/paula-white-january-salary/,89688,93006,yes,yes,yes,yes,yes,,False,False,False,False,0,335,factors_audit_chunk_07_completed.csv,paula white a member of president trump s evangelical advisory committee asked her followers to donate their january salaries to her ministry,False,round1,,,,,,,,,,,,,,,paula white a member of president trump s evangelical advisory committee asked her followers to donate their january salaries to her ministry
snopes_018,Snopes,misleading,Members of the U.S. Congress were initially paid on a per diem basis to preclude them from raising their own salaries.,misleading,false,False,['employment'],21,True,1,1.0,0,2019-08-20T14:39:19,https://www.snopes.com/fact-check/congress-per-diem-pay/,89135,92425,yes,yes,yes,yes,yes,,False,False,False,False,0,335,factors_audit_chunk_07_completed.csv,members of the u s congress were initially paid on a per diem basis to preclude them from raising their own salaries,False,round1,,,,,,,,,,,,,,,members of the u s congress were initially paid on a per diem basis to preclude them from raising their own salaries
snopes_019,Snopes,genuine,The marginal tax rate for high-earning individuals or families in 1980 was 70%.,genuine,true,True,['tax'],13,True,1,1.0,0,2019-01-04T16:04:40,https://www.snopes.com/fact-check/high-income-earners-tax-rate/,89766,93092,yes,yes,yes,yes,yes,,False,False,False,False,0,336,factors_audit_chunk_07_completed.csv,the marginal tax rate for high earning individuals or families in 1980 was 70,False,round1,,,,,,,,,,,,,,,the marginal tax rate for high earning individuals or families in 1980 was 70
snopes_019,Snopes,misleading,Joe Biden's tax plan includes a 3% federal property tax on privately-owned homes.,misleading,false,False,['tax'],13,True,1,1.0,0,2020-10-27T13:16:43,https://www.snopes.com/fact-check/biden-property-tax-3/,87684,90895,yes,yes,yes,yes,yes,,False,False,False,False,0,336,factors_audit_chunk_07_completed.csv,joe biden s tax plan includes a 3 federal property tax on privately owned homes,False,round1,,,,,,,,,,,,,,,joe biden s tax plan includes a 3 federal property tax on privately owned homes
snopes_021,Snopes,genuine,Seattle has imposed an excise tax on the distributors of sweetened drinks.,genuine,true,True,['tax'],12,True,1,1.0,0,2018-01-06T12:17:22,https://www.snopes.com/fact-check/seattle-tax-sweetened-drinks/,91207,94578,yes,yes,yes,yes,yes,,False,False,False,False,0,338,factors_audit_chunk_07_completed.csv,seattle has imposed an excise tax on the distributors of sweetened drinks,False,round1,,,,,,,,,,,,,,,seattle has imposed an excise tax on the distributors of sweetened drinks
snopes_021,Snopes,misleading,"Eric Trump said his father planned to ""cancel"" taxes on wealthy people.",misleading,false,False,['tax'],12,True,1,1.0,0,2017-04-17T15:14:12,https://www.snopes.com/fact-check/eric-trump-cancel-taxes-wealthy/,92147,95532,yes,yes,yes,yes,yes,,False,False,False,False,0,338,factors_audit_chunk_07_completed.csv,eric trump said his father planned to cancel taxes on wealthy people,False,round1,,,,,,,,,,,,,,,eric trump said his father planned to cancel taxes on wealthy people
snopes_023,Snopes,genuine,The Republican-sponsored Tax Cuts and Jobs Act includes a deduction benefitting golf course owners.,genuine,true,True,['tax'],14,True,1,1.0,0,2017-11-17T10:41:38,https://www.snopes.com/fact-check/does-the-republican-tax-bill-include-a-loophole-benefitting-golf-course-owners/,91343,94716,yes,yes,yes,yes,yes,,False,False,False,False,0,340,factors_audit_chunk_07_completed.csv,the republican sponsored tax cuts and jobs act includes a deduction benefitting golf course owners,False,round1,,,,,,,,,,,,,,,the republican sponsored tax cuts and jobs act includes a deduction benefitting golf course owners
snopes_023,Snopes,misleading,The payment of federal tax refunds for 2014 will be delayed until October 2015,misleading,false,False,['tax'],14,True,1,1.0,0,2014-10-01T12:00:00,https://www.snopes.com/fact-check/tax-defund/,95586,99031,yes,yes,yes,yes,yes,,False,False,False,False,0,340,factors_audit_chunk_07_completed.csv,the payment of federal tax refunds for 2014 will be delayed until october 2015,False,round1,,,,,,,,,,,,,,,the payment of federal tax refunds for 2014 will be delayed until october 2015
snopes_024,Snopes,genuine,"Despite arguing that government benefits constitute an immoral redistribution of wealth, Ayn Rand received Social Security payouts later in life.",genuine,true,True,['pension'],20,True,1,1.0,0,2017-06-23T16:38:06,https://www.snopes.com/fact-check/ayn-rand-social-security/,91847,95224,yes,yes,yes,yes,yes,,False,False,False,False,0,341,factors_audit_chunk_07_completed.csv,despite arguing that government benefits constitute an immoral redistribution of wealth ayn rand received social security payouts later in life,False,round1,,,,,,,,,,,,,,,despite arguing that government benefits constitute an immoral redistribution of wealth ayn rand received social security payouts later in life
snopes_024,Snopes,misleading,"Senior Citizens on Social Security in the U.S. have to pay for Medicare while ""illegal immigrants"" get it for free.",misleading,false,False,['pension'],20,True,1,1.0,0,2019-06-19T08:34:09,https://www.snopes.com/fact-check/seniors-medicare-immigrants/,89361,92657,yes,yes,yes,yes,yes,,False,False,False,False,0,341,factors_audit_chunk_07_completed.csv,senior citizens on social security in the u s have to pay for medicare while illegal immigrants get it for free,False,round1,,,,,,,,,,,,,,,senior citizens on social security in the u s have to pay for medicare while illegal immigrants get it for free
snopes_029,Snopes,genuine,The IRS will be distributing 2008 economic stimulus payments according to the last two digits of taxpayers' Social Security numbers,genuine,true,True,['pension'],20,True,1,1.0,0,2008-03-18T12:00:00,https://www.snopes.com/fact-check/economic-stimulus-payments/,97139,100602,yes,yes,yes,yes,yes,,False,False,False,False,0,346,factors_audit_chunk_07_completed.csv,the irs will be distributing 2008 economic stimulus payments according to the last two digits of taxpayers social security numbers,False,round1,,,,,,,,,,,,,,,the irs will be distributing 2008 economic stimulus payments according to the last two digits of taxpayers social security numbers
snopes_029,Snopes,misleading,"Marian Robinson, First Lady Michelle Obama's mother, will receive a lifetime pension of $160,000 per year from the U.S. government.",misleading,false,False,['pension'],20,True,1,1.0,0,2016-10-18T08:19:08,https://www.snopes.com/fact-check/marian-robinson-pension/,93103,96502,yes,yes,yes,yes,yes,,False,False,False,False,0,346,factors_audit_chunk_07_completed.csv,marian robinson first lady michelle obama s mother will receive a lifetime pension of 160 000 per year from the u s government,False,round1,,,,,,,,,,,,,,,marian robinson first lady michelle obama s mother will receive a lifetime pension of 160 000 per year from the u s government
snopes_030,Snopes,genuine,PayPal has e-mailed notices stating that they will be providing user account information to the Internal Revenue Service,genuine,true,True,['company_finance'],18,True,1,1.0,0,2008-01-04T12:00:00,https://www.snopes.com/fact-check/paypal-irs-notice/,97191,100654,yes,yes,yes,yes,yes,,False,False,False,False,0,347,factors_audit_chunk_07_completed.csv,paypal has e mailed notices stating that they will be providing user account information to the internal revenue service,False,round1,,,,,,,,,,,,,,,paypal has e mailed notices stating that they will be providing user account information to the internal revenue service
snopes_030,Snopes,misleading,"Papa John's CEO John Schnatter said that he has no obligation to share ""excessive profits"" with his employees.",misleading,false,False,['company_finance'],18,True,1,1.0,0,2016-02-19T00:00:00,https://www.snopes.com/fact-check/papa-johns-ceo-quote/,94317,97737,yes,yes,yes,yes,yes,,False,False,False,False,0,347,factors_audit_chunk_07_completed.csv,papa john s ceo john schnatter said that he has no obligation to share excessive profits with his employees,False,round1,,,,,,,,,,,,,,,papa john s ceo john schnatter said that he has no obligation to share excessive profits with his employees
snopes_077,Snopes,genuine,The Tax Cuts and Jobs Act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters.,genuine,True,True,"['tax', 'company_finance']",26,True,1,0.5,0,2017-12-08T14:06:03,https://www.snopes.com/fact-check/tax-bill-deduction-losses-wildfires/,91288,94660,yes,yes,yes,yes,yes,,False,False,False,False,0,353,factors_audit_chunk_08_completed.csv,the tax cuts and jobs act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters,False,round1,,,,,,,,,,,,,,,the tax cuts and jobs act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters
snopes_077,Snopes,misleading,The president of Procter & Gamble announced on a popular talk show that he donates a portion of the company's profits to the Church of Satan,misleading,False,False,['company_finance'],26,True,1,0.5,0,1999-08-12T12:00:00,https://www.snopes.com/fact-check/trademark-of-the-devil/,99215,102684,yes,yes,yes,yes,yes,,False,False,False,False,0,353,factors_audit_chunk_08_completed.csv,the president of procter gamble announced on a popular talk show that he donates a portion of the company s profits to the church of satan,False,round1,,,,,,,,,,,,,,,the president of procter gamble announced on a popular talk show that he donates a portion of the company s profits to the church of satan
round2_snopes_019,Snopes,genuine,"A committee has proposed that the city of San Francisco give $5 million each to qualifying Black people as part of a reparations plan to cover ""economic and opportunity losses"" the community has endured throughout history, both due to the city's policies and the wider effects of societal discrimination.",genuine,true,True,['company_finance'],49,True,1,1.0,25,2023-01-17T22:24:10,https://www.snopes.com/fact-check/san-francisco-5-million-black-reparations/,83292,86371,yes,yes,yes,yes,yes,,False,True,False,False,2,3,factors_audit_chunk_01_completed.csv,,False,round2_replacement,snopes_070,Snopes,round1_individually_valid,yes,,,,,a committee has proposed that the city of san francisco give 5 million each to qualifying black people as part of a reparations plan to cover economic and opportunity losses the community has endured throughout history both due to the city s policies and the wider effects of societal discrimination,['company_finance'],{'company_finance'},0.0,1.0,True,a committee has proposed that the city of san francisco give 5 million each to qualifying black people as part of a reparations plan to cover economic and opportunity losses the community has endured throughout history both due to the city s policies and the wider effects of societal discrimination
round2_snopes_019,Snopes,misleading,U.S. House Speaker Nancy Pelosi passed a bill that would help her husband profit off the sale of federally owned U.S. Postal Service property.,misleading,false,False,['company_finance'],24,True,1,1.0,25,2020-08-29T08:00:32,https://www.snopes.com/fact-check/pelosi-usps-husband-meme/,87892,91110,yes,yes,yes,yes,yes,,False,,,False,3,3,,,False,round2_replacement,,Snopes,reserve_unreviewed,no,100992.0,misleading,1.0,false,u s house speaker nancy pelosi passed a bill that would help her husband profit off the sale of federally owned u s postal service property,['company_finance'],{'company_finance'},1.0,1.0,True,u s house speaker nancy pelosi passed a bill that would help her husband profit off the sale of federally owned u s postal service property
round2_grass_fact_check_002,Grass Fact Check,genuine,"""The volume of Georgia's debt has increased.""",genuine,true,True,['debt'],7,True,1,0.5,20,2015-03-20T00:00:00,https://factcheck.ge/en/story/16730-the-volume-of-georgia-s-debt-has-increased,43816,43988,yes,yes,yes,yes,yes,,False,,,False,3,4,,,False,round2_replacement,,Grass Fact Check,reserve_unreviewed,no,25297.0,genuine,1.0,true,the volume of georgia s debt has increased,['debt'],{'debt'},1.0,1.0,True,the volume of georgia s debt has increased
round2_grass_fact_check_002,Grass Fact Check,misleading,"""The result of the Georgian Dream's faulty economic policy: state foreign debt exceeded the allowed threshold and reached GEL 31.9 billion which constitutes 61.3% of the GDP.""",misleading,lie,False,"['debt', 'macroeconomy']",27,True,1,0.5,20,2021-04-05T00:00:00,https://factcheck.ge/en/story/39329--the-result-of-the-georgian-dream-s-faulty-economic-policy-state-foreign-debt-exceeded-the-allowed-threshold-and-reached-gel-31-9-billion-which-constitutes-61-3-of-the-gdp,43914,44086,yes,yes,yes,yes,yes,,False,False,True,False,2,4,factors_audit_chunk_01_completed.csv,,False,round2_replacement,grass_fact_check_003,Grass Fact Check,round1_individually_valid,yes,,,,,the result of the georgian dream s faulty economic policy state foreign debt exceeded the allowed threshold and reached gel 31 9 billion which constitutes 61 3 of the gdp,"['debt', 'macroeconomy']","{'macroeconomy', 'debt'}",0.0,1.0,True,the result of the georgian dream s faulty economic policy state foreign debt exceeded the allowed threshold and reached gel 31 9 billion which constitutes 61 3 of the gdp
round2_africa_check_013,Africa Check,genuine,We are dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that Yatani is putting together for development expenditure.,genuine,correct,True,['debt'],31,True,1,1.0,19,2020-07-08T00:00:00,https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,17567,15605,yes,yes,yes,yes,yes,,False,False,True,False,2,5,factors_audit_chunk_01_completed.csv,,False,round2_replacement,africa_check_026,Africa Check,round1_individually_valid,yes,,,,,we are dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that yatani is putting together for development expenditure,['debt'],{'debt'},0.0,1.0,True,we are dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that yatani is putting together for development expenditure
round2_africa_check_013,Africa Check,misleading,Nigeria's debt has increased by N4 trillion in the past six years.,misleading,incorrect,False,['debt'],12,True,1,1.0,19,2022-04-14T00:00:00,https://africacheck.org/fact-checks/reports/online-publication-ties-itself-knots-report-nigerias-debt-profile,19084,17153,yes,yes,yes,yes,yes,,False,,,False,3,5,,,False,round2_replacement,,Africa Check,reserve_unreviewed,no,5751.0,misleading,1.0,incorrect,nigeria s debt has increased by n4 trillion in the past six years,['debt'],{'debt'},1.0,1.0,True,nigeria s debt has increased by n4 trillion in the past six years
round2_snopes_020,Snopes,genuine,Con artists are circulating letters demanding the completion of fake IRS forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse,genuine,true,True,['banking'],37,False,0,0.0,10,2002-05-12T12:00:00,https://www.snopes.com/fact-check/form-of-theft/,98430,101898,yes,yes,yes,yes,yes,,False,False,False,True,2,7,factors_audit_chunk_01_completed.csv,,False,round2_replacement,snopes_086,Snopes,round1_individually_valid,yes,,,,,con artists are circulating letters demanding the completion of fake irs forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse,['banking'],{'banking'},0.0,1.0,False,con artists are circulating letters demanding the completion of fake irs forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse
