matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check
politifact_049,PolitiFact,misleading,"Says President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.""",misleading,false,False,['debt'],25,True,1,1.0,0,2012-08-16T00:00:00,https://www.politifact.com/factchecks/2012/aug/16/americans-prosperity/obama-national-debt-held-accountable-one-term/,68183,70683,yes,yes,yes,yes,yes,,False,False,False,False,0,263,factors_audit_chunk_06_completed.csv,says president obama said of the national debt if i don t have this done in three years then there s going to be a one term proposition,False
politifact_050,PolitiFact,genuine,The governor's budget proposal reduces the state austerity cut to education to under $500 million for 2016.,genuine,true,True,['budget'],17,True,1,1.0,0,2015-02-06T00:00:00,https://www.politifact.com/factchecks/2015/feb/06/alan-essig/essig-accurate-education-austerity-cuts-under-500-/,65643,68139,yes,yes,yes,yes,yes,,False,False,False,False,0,264,factors_audit_chunk_06_completed.csv,the governor s budget proposal reduces the state austerity cut to education to under 500 million for 2016,False
politifact_050,PolitiFact,misleading,"Milwaukee County has ""a parks capital budget that's bigger than it's been in the last 10 years.""",misleading,false,False,['budget'],17,True,1,1.0,0,2013-10-23T00:00:00,https://www.politifact.com/factchecks/2013/oct/23/chris-abele/chris-abele-says-his-budget-improvements-county-pa/,66971,69468,yes,yes,yes,yes,yes,,False,False,False,False,0,264,factors_audit_chunk_06_completed.csv,milwaukee county has a parks capital budget that s bigger than it s been in the last 10 years,False
politifact_051,PolitiFact,genuine,"The economy is ""creating jobs at the fastest pace since 1999.""",genuine,true,True,['macroeconomy'],11,True,1,1.0,0,2015-01-21T00:00:00,https://www.politifact.com/factchecks/2015/jan/21/barack-obama/barack-obama-says-us-economy-creating-jobs-fastest/,65685,68181,yes,yes,yes,yes,yes,,False,False,False,False,0,265,factors_audit_chunk_06_completed.csv,the economy is creating jobs at the fastest pace since 1999,False
politifact_051,PolitiFact,misleading,"""It's not the coronavirus that's killing people. It is the economy.""",misleading,false,False,['macroeconomy'],11,True,1,1.0,0,2020-05-14T00:00:00,https://www.politifact.com/factchecks/2020/may/14/blog-posting/false-tiktok-claim-high-unemployment-killing-more-/,74844,77409,yes,yes,yes,yes,yes,,False,False,False,False,0,265,factors_audit_chunk_06_completed.csv,it s not the coronavirus that s killing people it is the economy,False
politifact_052,PolitiFact,genuine,Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgia's advantage in landing the company's USA corporate headquarters.,genuine,true,True,['tax'],24,True,1,1.0,0,2015-01-14T00:00:00,https://www.politifact.com/factchecks/2015/jan/14/mark-drewniak/new-jerseys-taxes-cost-living-paid-georgia/,65698,68194,yes,yes,yes,yes,yes,,False,False,False,False,0,266,factors_audit_chunk_06_completed.csv,mercedes said high taxes and the cost of doing business in new jersey worked to georgia s advantage in landing the company s usa corporate headquarters,False
politifact_052,PolitiFact,misleading,"Says Gov. Scott Walker ""took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.""",misleading,false,False,['tax'],24,True,1,1.0,0,2012-05-31T00:00:00,https://www.politifact.com/factchecks/2012/may/31/we-are-wisconsin/recall-union-group-says-walker-cut-school-funding-/,68444,70945,yes,yes,yes,yes,yes,,False,False,False,False,0,266,factors_audit_chunk_06_completed.csv,says gov scott walker took away 1 6 billion from schools and handed it off as over 2 billion in tax breaks to the rich,False
politifact_053,PolitiFact,genuine,"In the last 10 years, Georgia's middle class income has dropped $6,500.",genuine,true,True,['income'],12,True,1,1.0,0,2014-09-29T00:00:00,https://www.politifact.com/factchecks/2014/sep/29/jason-carter/carter-claim-about-median-household-income-target/,65957,68454,yes,yes,yes,yes,yes,,False,False,False,False,0,267,factors_audit_chunk_06_completed.csv,in the last 10 years georgia s middle class income has dropped 6 500,False
politifact_053,PolitiFact,misleading,"Says Sen. Jon Tester ""took an income raise in the omnibus bill.""",misleading,pants-fire,False,['income'],12,True,1,1.0,0,2018-04-20T00:00:00,https://www.politifact.com/factchecks/2018/apr/20/matthew-rosendale/did-congress-vote-give-itself-pay-raise-year/,62924,65400,yes,yes,yes,yes,yes,,False,False,False,False,0,267,factors_audit_chunk_06_completed.csv,says sen jon tester took an income raise in the omnibus bill,False
politifact_056,PolitiFact,genuine,"Under President George W. Bush, ""we added $4.9 trillion to the debt. Under President Obama … we've added $6.5 trillion to the debt.""",genuine,true,True,['debt'],23,True,1,1.0,0,2013-11-01T00:00:00,https://www.politifact.com/factchecks/2013/nov/01/kelly-ayotte/ayotte-counts-amount-debt-accrued-presidents-bush-/,66911,69408,yes,yes,yes,yes,yes,,False,False,False,False,0,270,factors_audit_chunk_06_completed.csv,under president george w bush we added 4 9 trillion to the debt under president obama we ve added 6 5 trillion to the debt,False
politifact_056,PolitiFact,misleading,"Says under President Barack Obama, the debt increased by 23 percent, which was less than under any president going back to Ronald Reagan.",misleading,false,False,['debt'],23,True,1,1.0,0,2013-10-22T00:00:00,https://www.politifact.com/factchecks/2013/oct/22/tom-colicchio/celebrated-chef-tom-colicchio-tweets-relatively-li/,66967,69464,yes,yes,yes,yes,yes,,False,False,False,False,0,270,factors_audit_chunk_06_completed.csv,says under president barack obama the debt increased by 23 percent which was less than under any president going back to ronald reagan,False
politifact_057,PolitiFact,genuine,"Says ""a pack-a-day smoker who quits because of the tax increase will save about $1,650 a year.""",genuine,true,True,['tax'],17,True,1,1.0,0,2013-04-15T00:00:00,https://www.politifact.com/factchecks/2013/apr/15/nancy-nathanson/would-pack-day-smoker-save-1650-year-if-they-quit-/,67475,69973,yes,yes,yes,yes,yes,,False,False,False,False,0,271,factors_audit_chunk_06_completed.csv,says a pack a day smoker who quits because of the tax increase will save about 1 650 a year,False
politifact_057,PolitiFact,misleading,"Says Donna Campbell is pushing a 35 percent sales tax extending to medicine, groceries and real estate.",misleading,pants-fire,False,['tax'],17,True,1,1.0,0,2012-07-27T00:00:00,https://www.politifact.com/factchecks/2012/jul/27/jeff-wentworth/jeff-wentworth-says-donna-campbell-pushing-35-perc/,70647,73148,yes,yes,yes,yes,yes,,False,False,False,False,0,271,factors_audit_chunk_06_completed.csv,says donna campbell is pushing a 35 percent sales tax extending to medicine groceries and real estate,False
politifact_058,PolitiFact,genuine,"Says his transportation plan ""would make Virginia the first state in the nation to eliminate the state tax on gasoline.""",genuine,true,True,['tax'],20,True,1,1.0,0,2013-01-10T00:00:00,https://www.politifact.com/factchecks/2013/jan/10/bob-mcdonnell/mcdonnell-says-his-roads-plan-would-make-virginia-/,67727,70226,yes,yes,yes,yes,yes,,False,False,False,False,0,272,factors_audit_chunk_06_completed.csv,says his transportation plan would make virginia the first state in the nation to eliminate the state tax on gasoline,False
politifact_058,PolitiFact,misleading,"Says Eric Trump said, ""My father's tax return is irrelevant because we're going to cancel taxes for WEALTHY people anyway.""",misleading,pants-fire,False,['tax'],20,True,1,1.0,0,2017-04-26T00:00:00,https://www.politifact.com/factchecks/2017/apr/26/democraticmomscom/fake-news-story-claims-eric-trump-said-donald-trum/,73070,75582,yes,yes,yes,yes,yes,,False,False,False,False,0,272,factors_audit_chunk_06_completed.csv,says eric trump said my father s tax return is irrelevant because we re going to cancel taxes for wealthy people anyway,False
politifact_059,PolitiFact,genuine,Says Texas has the 15th largest economy in the world.,genuine,true,True,['macroeconomy'],10,True,1,1.0,0,2012-12-18T00:00:00,https://www.politifact.com/factchecks/2012/dec/18/texas-petition/secession-petition-says-texas-has-15th-largest-eco/,67775,70274,yes,yes,yes,yes,yes,,False,False,False,False,0,273,factors_audit_chunk_06_completed.csv,says texas has the 15th largest economy in the world,False
politifact_059,PolitiFact,misleading,Says Texas economy is about 30 percent larger than Australia's.,misleading,false,False,['macroeconomy'],10,True,1,1.0,0,2012-12-20T00:00:00,https://www.politifact.com/factchecks/2012/dec/20/larry-kilgore/larry-kilgore-says-texas-economy-about-30-percent-/,70908,73409,yes,yes,yes,yes,yes,,False,False,False,False,0,273,factors_audit_chunk_06_completed.csv,says texas economy is about 30 percent larger than australia s,False
politifact_060,PolitiFact,genuine,Says he has never voted for raising taxes.,genuine,true,True,['tax'],8,True,1,1.0,0,2012-12-05T00:00:00,https://www.politifact.com/factchecks/2012/dec/05/saxby-chambliss/chambliss-defends-his-record-fighting-tax-increase/,67791,70290,yes,yes,yes,yes,yes,,False,False,False,False,0,274,factors_audit_chunk_06_completed.csv,says he has never voted for raising taxes,False
politifact_060,PolitiFact,misleading,"Says he never voted for a ""tax increase.""",misleading,false,False,['tax'],8,True,1,1.0,0,2012-08-08T00:00:00,https://www.politifact.com/factchecks/2012/aug/08/mark-neumann/gop-wisconsin-senate-primary-mark-neumann-says-4-y/,70667,73168,yes,yes,yes,yes,yes,,False,False,False,False,0,274,factors_audit_chunk_06_completed.csv,says he never voted for a tax increase,False
politifact_062,PolitiFact,genuine,"Says that ""Tennessee law requires that schools receive half of proceeds -- $31 million per year"" -- from a half-cent increase in the Shelby County sales tax.",genuine,true,True,['tax'],27,True,1,1.0,0,2012-11-04T00:00:00,https://www.politifact.com/factchecks/2012/nov/04/stand-children-tennessee/schools-must-get-half-proceeds-county-sales-tax-in/,67822,70321,yes,yes,yes,yes,yes,,False,False,False,False,0,276,factors_audit_chunk_06_completed.csv,says that tennessee law requires that schools receive half of proceeds 31 million per year from a half cent increase in the shelby county sales tax,False
politifact_062,PolitiFact,misleading,"Says Gov. Chris Christie has embarked on a tour to ""demand that New Jersey's Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.""",misleading,false,False,['tax'],27,True,1,1.0,0,2012-09-02T00:00:00,https://www.politifact.com/factchecks/2012/sep/02/barbara-buono/barbara-buono-says-chris-christie-embarked-tour-de/,68102,70602,yes,yes,yes,yes,yes,,False,False,False,False,0,276,factors_audit_chunk_06_completed.csv,says gov chris christie has embarked on a tour to demand that new jersey s democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest,False
politifact_064,PolitiFact,genuine,"Says U.S. Rep. Paul Ryan attacked the president for ""the same amount of Medicare savings that had in his own budget.""",genuine,true,True,['budget'],21,True,1,1.0,0,2012-09-06T00:00:00,https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/clinton-says-ryan-attacked-obama-medicare-cuts-ref/,68084,70584,yes,yes,yes,yes,yes,,False,False,False,False,0,278,factors_audit_chunk_06_completed.csv,says u s rep paul ryan attacked the president for the same amount of medicare savings that had in his own budget,False
politifact_064,PolitiFact,misleading,"The Congressional Budget Office ""has already doubled its estimate for the cost so far from roughly $800 billion to $1.7 trillion.""",misleading,false,False,['budget'],21,True,1,1.0,0,2012-08-02T00:00:00,https://www.politifact.com/factchecks/2012/aug/02/michael-riley/ri-congressional-candidate-michael-riley-says-cong/,68246,70746,yes,yes,yes,yes,yes,,False,False,False,False,0,278,factors_audit_chunk_06_completed.csv,the congressional budget office has already doubled its estimate for the cost so far from roughly 800 billion to 1 7 trillion,False
politifact_065,PolitiFact,genuine,"Says Mitt Romney ""wants to end tax credits for wind producers.""",genuine,true,True,['tax'],11,True,1,1.0,0,2012-08-14T00:00:00,https://www.politifact.com/factchecks/2012/aug/14/barack-obama/obama-says-romney-would-end-wind-power-tax-credits/,68177,70677,yes,yes,yes,yes,yes,,False,False,False,False,0,279,factors_audit_chunk_06_completed.csv,says mitt romney wants to end tax credits for wind producers,False
politifact_065,PolitiFact,misleading,"Congressional Black Caucus introduces bill to ""tax people for being white.""",misleading,pants-fire,False,['tax'],11,True,1,1.0,0,2018-04-11T00:00:00,https://www.politifact.com/factchecks/2018/apr/11/international-news-trends/no-black-congressional-leaders-didnt-propose-tax-w/,62941,65417,yes,yes,yes,yes,yes,,False,False,False,False,0,279,factors_audit_chunk_06_completed.csv,congressional black caucus introduces bill to tax people for being white,False
politifact_066,PolitiFact,genuine,Says Paul Ryan's budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.,genuine,true,True,['budget'],25,True,1,1.0,0,2012-08-15T00:00:00,https://www.politifact.com/factchecks/2012/aug/15/stephanie-cutter/ryans-plan-includes-700-billion-medicare-cuts-says/,68181,70681,yes,yes,yes,yes,yes,,False,False,False,False,0,280,factors_audit_chunk_06_completed.csv,says paul ryan s budget relies on the same 700 billion in savings from medicare that mitt romney and other republicans have been attacking democrats about,False
politifact_066,PolitiFact,misleading,"Says that his transportation budget and Ohio Turnpike plan ""would make sure we have lower tolls than we've had through the history of the turnpike.""",misleading,pants-fire,False,['budget'],25,True,1,1.0,0,2013-04-08T00:00:00,https://www.politifact.com/factchecks/2013/apr/08/john-kasich/gov-john-kasich-says-his-turnpike-plan-would-lower/,67493,69992,yes,yes,yes,yes,yes,,False,False,False,False,0,280,factors_audit_chunk_06_completed.csv,says that his transportation budget and ohio turnpike plan would make sure we have lower tolls than we ve had through the history of the turnpike,False
politifact_067,PolitiFact,genuine,"The property appraiser's budget ""is $1 million less today than when I took office 16 years ago.""",genuine,true,True,['budget'],17,True,1,1.0,0,2012-08-10T00:00:00,https://www.politifact.com/factchecks/2012/aug/10/rob-turner/rob-turner-says-property-appraisers-budget-1-milli/,68200,70700,yes,yes,yes,yes,yes,,False,False,False,False,0,281,factors_audit_chunk_06_completed.csv,the property appraiser s budget is 1 million less today than when i took office 16 years ago,False
politifact_067,PolitiFact,misleading,"Says ""city leadership is threatening to lay off police and emergency services personnel to balance the budget.""",misleading,false,False,['budget'],17,True,1,1.0,0,2012-06-03T00:00:00,https://www.politifact.com/factchecks/2012/jun/03/memphis-police-association/memphis-police-union-says-mayor-wharton-threatened/,70544,73045,yes,yes,yes,yes,yes,,False,False,False,False,0,281,factors_audit_chunk_06_completed.csv,says city leadership is threatening to lay off police and emergency services personnel to balance the budget,False
politifact_068,PolitiFact,genuine,"Says Jim Frishe wanted to ""tax us for doing our taxes"" through an accountant.",genuine,true,True,['tax'],14,True,1,1.0,0,2012-07-20T00:00:00,https://www.politifact.com/factchecks/2012/jul/20/accountability-government/attack-ad-says-jim-frishe-raised-taxes-accountants/,68273,70773,yes,yes,yes,yes,yes,,False,False,False,False,0,282,factors_audit_chunk_06_completed.csv,says jim frishe wanted to tax us for doing our taxes through an accountant,False
politifact_068,PolitiFact,misleading,"""President Zelenskyy's wife orders 4 million dollar Bugatti"" in Paris with U.S. tax money.",misleading,false,False,['tax'],14,True,1,1.0,0,2024-07-03T00:00:00,https://www.politifact.com/factchecks/2024/jul/03/instagram-posts/ukraine-president-first-lady-didnt-purchase-4-mill/,58607,60871,yes,yes,yes,yes,yes,,False,False,False,False,0,282,factors_audit_chunk_06_completed.csv,president zelenskyy s wife orders 4 million dollar bugatti in paris with u s tax money,False
politifact_069,PolitiFact,genuine,Says New Hampshire has the third-highest property tax in the country.,genuine,true,True,['tax'],11,True,1,1.0,0,2012-07-23T00:00:00,https://www.politifact.com/factchecks/2012/jul/23/jackie-cilley/no-income-or-sales-tax-new-hampshire-does-rely-hea/,68277,70777,yes,yes,yes,yes,yes,,False,False,False,False,0,283,factors_audit_chunk_06_completed.csv,says new hampshire has the third highest property tax in the country,False
politifact_069,PolitiFact,misleading,"Says Thom Tillis ""gives tax breaks to yacht and jet owners.""",misleading,false,False,['tax'],11,True,1,1.0,0,2014-08-26T00:00:00,https://www.politifact.com/factchecks/2014/aug/26/senate-majority-pac/ad-says-senate-candidate-thom-tillis-gave-tax-brea/,66058,68555,yes,yes,yes,yes,yes,,False,False,False,False,0,283,factors_audit_chunk_06_completed.csv,says thom tillis gives tax breaks to yacht and jet owners,False
politifact_070,PolitiFact,genuine,"Says Mitt Romney ""had millions in a Swiss bank account.""",genuine,true,True,['banking'],10,True,1,1.0,0,2012-07-16T00:00:00,https://www.politifact.com/factchecks/2012/jul/16/barack-obama/mitt-romney-had-millions-swiss-bank-account-barack/,68295,70795,yes,yes,yes,yes,yes,,False,False,False,False,0,284,factors_audit_chunk_06_completed.csv,says mitt romney had millions in a swiss bank account,False
politifact_070,PolitiFact,misleading,Says President Joe Biden was recorded talking about bank collapse.,misleading,pants-fire,False,['banking'],10,True,1,1.0,0,2023-03-20T00:00:00,https://www.politifact.com/factchecks/2023/mar/20/tiktok-posts/audio-clip-president-joe-biden-talking-about-bank/,77312,79985,yes,yes,yes,yes,yes,,False,False,False,False,0,284,factors_audit_chunk_06_completed.csv,says president joe biden was recorded talking about bank collapse,False
politifact_071,PolitiFact,genuine,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.",genuine,true,True,['tax'],12,True,1,1.0,0,2012-07-17T00:00:00,https://www.politifact.com/factchecks/2012/jul/17/barack-obama/obama-ad-says-romney-stashed-money-cayman-islands/,68299,70799,yes,yes,yes,yes,yes,,False,False,False,False,0,285,factors_audit_chunk_06_completed.csv,says mitt romney had millions in the cayman islands a tax haven,False
politifact_071,PolitiFact,misleading,"Says Democrats ""spent $40,000,000 of YOUR tax dollars trying to impeach Trump.""",misleading,false,False,['tax'],12,True,1,1.0,0,2019-11-15T00:00:00,https://www.politifact.com/factchecks/2019/nov/15/facebook-posts/viral-post-says-democrats-spent-40-million-impeach/,61761,64176,yes,yes,yes,yes,yes,,False,False,False,False,0,285,factors_audit_chunk_06_completed.csv,says democrats spent 40 000 000 of your tax dollars trying to impeach trump,False
politifact_072,PolitiFact,genuine,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,genuine,true,True,['tax'],17,True,1,1.0,0,2012-03-01T00:00:00,https://www.politifact.com/factchecks/2012/mar/01/becky-moeller/becky-moeller-says-local-texas-chambers-commerce-w/,68761,71262,yes,yes,yes,yes,yes,,False,False,False,False,0,286,factors_audit_chunk_06_completed.csv,says local texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties,False
politifact_072,PolitiFact,misleading,"Vice President Kamala Harris' plan ""will raise taxes for the typical American family by an estimated $3,000.""",misleading,false,False,['tax'],17,True,1,1.0,0,2024-10-17T00:00:00,https://www.politifact.com/factchecks/2024/oct/17/donald-trump/donald-trump-says-kamala-harris-plan-would-hike-ta/,78479,81259,yes,yes,yes,yes,yes,,False,False,False,False,0,286,factors_audit_chunk_06_completed.csv,vice president kamala harris plan will raise taxes for the typical american family by an estimated 3 000,False
politifact_073,PolitiFact,genuine,"Says she got unions to agree to ""about $10 million in reduction"" of salaries and health benefits while serving as Dane County executive in Wisconsin.",genuine,true,True,['employment'],25,True,1,1.0,0,2012-01-18T00:00:00,https://www.politifact.com/factchecks/2012/jan/18/kathleen-falk/possible-recall-challenger-wisconsin-gov-scott-wal/,68934,71435,yes,yes,yes,yes,yes,,False,False,False,False,0,287,factors_audit_chunk_06_completed.csv,says she got unions to agree to about 10 million in reduction of salaries and health benefits while serving as dane county executive in wisconsin,False
politifact_073,PolitiFact,misleading,"Says unemployment in Ohio ""is significantly higher than the unemployment rate in states which are not forced union states and it's always been that way.""",misleading,false,False,['employment'],25,True,1,1.0,0,2011-11-21T00:00:00,https://www.politifact.com/factchecks/2011/nov/21/maurice-thompson/ohio-unemployment-significantly-higher-right-work-/,70179,72680,yes,yes,yes,yes,yes,,False,False,False,False,0,287,factors_audit_chunk_06_completed.csv,says unemployment in ohio is significantly higher than the unemployment rate in states which are not forced union states and it s always been that way,False
politifact_075,PolitiFact,genuine,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,genuine,true,True,['employment'],16,True,1,1.0,0,2011-12-05T00:00:00,https://www.politifact.com/factchecks/2011/dec/05/rick-santorum/did-santorums-unemployment-numbers-add-time/,69048,71549,yes,yes,yes,yes,yes,,False,False,False,False,0,289,factors_audit_chunk_06_completed.csv,says the unemployment rate for college graduates is 4 4 percent and over 10 percent for noncollege educated,False
politifact_075,PolitiFact,misleading,"""Over 73% of all donations raised are going to fundraising, overhead, executive salaries, and external donations.""",misleading,pants-fire,False,['employment'],16,True,1,1.0,0,2014-09-02T00:00:00,https://www.politifact.com/factchecks/2014/sep/02/blog-posting/bloggers-incorrectly-blast-als-ice-bucket-challeng/,66039,68536,yes,yes,yes,yes,yes,,False,False,False,False,0,289,factors_audit_chunk_06_completed.csv,over 73 of all donations raised are going to fundraising overhead executive salaries and external donations,False
politifact_077,PolitiFact,genuine,"Says GOP recall challenger Kim Simac ""was delinquent paying her property taxes eight of the last nine years.""",genuine,true,True,['tax'],18,True,1,1.0,0,2011-08-12T00:00:00,https://www.politifact.com/factchecks/2011/aug/12/greater-wisconsin-political-fund/greater-wisconsin-political-fund-says-recall-candi/,69425,71926,yes,yes,yes,yes,yes,,False,False,False,False,0,291,factors_audit_chunk_06_completed.csv,says gop recall challenger kim simac was delinquent paying her property taxes eight of the last nine years,False
politifact_077,PolitiFact,misleading,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.""",misleading,false,False,['tax'],18,True,1,1.0,0,2014-02-07T00:00:00,https://www.politifact.com/factchecks/2014/feb/07/david-clarke-jr/sheriff-david-clarke-blames-milwaukee-mayor-tom-ba/,66661,69158,yes,yes,yes,yes,yes,,False,False,False,False,0,291,factors_audit_chunk_06_completed.csv,says milwaukee mayor tom barrett is responsible for the roughly 7 800 i pay in property taxes per year,False
politifact_078,PolitiFact,genuine,"""ess than one-tenth of Atlanta's transportation needs are covered"" in a referendum to levy a 1-cent sales tax.",genuine,true,True,['tax'],18,True,1,1.0,0,2011-07-20T00:00:00,https://www.politifact.com/factchecks/2011/jul/20/mike-bodker/johns-creek-mayor-says-transportation-vote-covers-/,69497,71998,yes,yes,yes,yes,yes,,False,False,False,False,0,292,factors_audit_chunk_06_completed.csv,ess than one tenth of atlanta s transportation needs are covered in a referendum to levy a 1 cent sales tax,False
politifact_078,PolitiFact,misleading,"Says U.S. Rep. Tom Price is sending letters both supporting and opposing the ""small-business killing Internet Tax Mandate.""",misleading,false,False,['tax'],18,True,1,1.0,0,2013-09-09T00:00:00,https://www.politifact.com/factchecks/2013/sep/09/georgia-campaign-liberty/price-guilty-tomfoolery/,67078,69575,yes,yes,yes,yes,yes,,False,False,False,False,0,292,factors_audit_chunk_06_completed.csv,says u s rep tom price is sending letters both supporting and opposing the small business killing internet tax mandate,False
politifact_079,PolitiFact,genuine,"Then-Sen. Barack Obama ""refused to raise the debt ceiling because he said President Bush had failed in leadership.""",genuine,true,True,['debt'],18,True,1,1.0,0,2011-06-14T00:00:00,https://www.politifact.com/factchecks/2011/jun/14/michele-bachmann/bachmann-said-obama-voted-against-debt-limit-when-/,69637,72138,yes,yes,yes,yes,yes,,False,False,False,False,0,293,factors_audit_chunk_06_completed.csv,then sen barack obama refused to raise the debt ceiling because he said president bush had failed in leadership,False
politifact_079,PolitiFact,misleading,Says Ann Kuster said the debate over America's debt limit is not an important issue of the day.,misleading,false,False,['debt'],18,True,1,1.0,0,2012-06-29T00:00:00,https://www.politifact.com/factchecks/2012/jun/29/charles-bass/charlie-bass-goes-attack-and-distorts-opponents-st/,68358,70859,yes,yes,yes,yes,yes,,False,False,False,False,0,293,factors_audit_chunk_06_completed.csv,says ann kuster said the debate over america s debt limit is not an important issue of the day,False
politifact_080,PolitiFact,genuine,Says he's signed a pledge not to raise taxes four times.,genuine,true,True,['tax'],11,True,1,1.0,0,2011-06-16T00:00:00,https://www.politifact.com/factchecks/2011/jun/16/roger-williams/roger-williams-says-hes-signed-no-tax-pledge-four-/,69645,72146,yes,yes,yes,yes,yes,,False,False,False,False,0,294,factors_audit_chunk_06_completed.csv,says he s signed a pledge not to raise taxes four times,False
politifact_080,PolitiFact,misleading,"""Residential property taxes are up nearly 27 percent under Mayor Taveras.""",misleading,pants-fire,False,['tax'],11,True,1,1.0,0,2014-05-04T00:00:00,https://www.politifact.com/factchecks/2014/may/04/gina-raimondo/gina-raimondo-says-providence-taxes-rose-nearly-27/,71526,74027,yes,yes,yes,yes,yes,,False,False,False,False,0,294,factors_audit_chunk_06_completed.csv,residential property taxes are up nearly 27 percent under mayor taveras,False
politifact_081,PolitiFact,genuine,Says the state budget includes spending on commercials for Fortune 500 companies.,genuine,true,True,['budget'],12,True,1,1.0,0,2011-06-17T00:00:00,https://www.politifact.com/factchecks/2011/jun/17/david-simpson/state-rep-david-simpson-says-state-budget-includes/,69882,72383,yes,yes,yes,yes,yes,,False,False,False,False,0,295,factors_audit_chunk_06_completed.csv,says the state budget includes spending on commercials for fortune 500 companies,False
politifact_081,PolitiFact,misleading,"Says U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.",misleading,false,False,['budget'],12,True,1,1.0,0,2011-09-07T00:00:00,https://www.politifact.com/factchecks/2011/sep/07/joe-biden/vice-president-joe-biden-says-rep-paul-ryans-budge/,70028,72529,yes,yes,yes,yes,yes,,False,False,False,False,0,295,factors_audit_chunk_06_completed.csv,says u s rep paul ryan s budget proposal eliminates medicare in 10 years,False
politifact_082,PolitiFact,genuine,"""The estimated savings of this deal only pay for half of the cost of extending all of the Bush-era tax cuts for another decade.""",genuine,true,True,['tax'],24,True,1,1.0,0,2011-08-29T00:00:00,https://www.politifact.com/factchecks/2011/aug/29/bobby-scott/scott-says-debt-limit-deal-pays-half-bush-tax-cuts/,70019,72520,yes,yes,yes,yes,yes,,False,False,False,False,0,296,factors_audit_chunk_06_completed.csv,the estimated savings of this deal only pay for half of the cost of extending all of the bush era tax cuts for another decade,False
politifact_082,PolitiFact,misleading,"Says in regard to providing ""more tax cuts for the rich,"" Bill Pascrell said, ""Republicans had great ideas. I liked some of their ideas.""",misleading,pants-fire,False,['tax'],24,True,1,1.0,0,2012-05-14T00:00:00,https://www.politifact.com/factchecks/2012/may/14/steve-rothman/steve-rothmans-campaign-edits-hardball-interview-b/,68492,70993,yes,yes,yes,yes,yes,,False,False,False,False,0,296,factors_audit_chunk_06_completed.csv,says in regard to providing more tax cuts for the rich bill pascrell said republicans had great ideas i liked some of their ideas,False
politifact_083,PolitiFact,genuine,"Says his proposed payroll tax cut ""will mean an extra $1,500 in your pocket compared to if we do nothing.""",genuine,true,True,['tax'],20,True,1,1.0,0,2011-10-21T00:00:00,https://www.politifact.com/factchecks/2011/oct/21/barack-obama/obama-says-his-payroll-tax-cut-would-mean-1500-you/,70118,72619,yes,yes,yes,yes,yes,,False,False,False,False,0,297,factors_audit_chunk_06_completed.csv,says his proposed payroll tax cut will mean an extra 1 500 in your pocket compared to if we do nothing,False
politifact_083,PolitiFact,misleading,"""Biden slipped up and came out saying he's going to tax your 401k. Are any of you EVEN paying attention?""",misleading,false,False,['tax'],20,True,1,1.0,0,2020-10-25T00:00:00,https://www.politifact.com/factchecks/2020/oct/25/facebook-posts/bidens-tax-plan-wont-tax-401k-accounts/,75353,77943,yes,yes,yes,yes,yes,,False,False,False,False,0,297,factors_audit_chunk_06_completed.csv,biden slipped up and came out saying he s going to tax your 401k are any of you even paying attention,False
politifact_084,PolitiFact,genuine,"""Rhode Island's exports have increased by 53 percent in the last two years.""",genuine,true,True,['trade'],13,True,1,1.0,0,2012-04-17T00:00:00,https://www.politifact.com/factchecks/2012/apr/17/lisa-tomasso/rhode-island-state-rep-lisa-tomasso-says-exports-o/,70452,72953,yes,yes,yes,yes,yes,,False,False,False,False,0,298,factors_audit_chunk_06_completed.csv,rhode island s exports have increased by 53 percent in the last two years,False
