id,text,label,label_id,source,pair_id,dataset_round,date_published,original_verdict,url,text_original,leading_says_removed,residual_says_removed,affect_anger,affect_fear,affect_joy,affect_sadness,affect_valence
70474,"""I worked with our Mayor and other commissioners to help save the school year when a budget crisis in Salem threatened to cut four weeks of the school year,"" including negotiating with teachers to work for free.",misleading,1,PolitiFact,politifact_086,round1,2012-04-27T00:00:00,false,https://www.politifact.com/factchecks/2012/apr/27/charlie-hales/did-charlie-hales-help-negotiate-one-time-deal-por/,"Says ""I worked with our Mayor and other commissioners to help save the school year when a budget crisis in Salem threatened to cut four weeks of the school year,"" including negotiating with teachers to work for free.",True,False,0.375,0.375,0.438,0.438,0.581
71633,"""It's been 17 years that we've had unemployment higher than the national average in Oregon.""",genuine,0,PolitiFact,politifact_088,round1,2014-08-04T00:00:00,true,https://www.politifact.com/factchecks/2014/aug/04/dennis-richardson/has-oregons-unemployment-rate-been-above-national-/,"""It's been 17 years that we've had unemployment higher than the national average in Oregon.""",False,False,0.438,0.396,0.208,0.479,0.36
74711,"""Even Fairfax County doesn't pay the kind of salaries that Richmond is paying right now.""",misleading,1,PolitiFact,politifact_088,round1,2020-04-01T00:00:00,false,https://www.politifact.com/factchecks/2020/apr/01/kim-gray/does-richmond-pay-top-school-officials-more-fairfa/,"""Even Fairfax County doesn't pay the kind of salaries that Richmond is paying right now.""",False,False,0.396,0.333,0.292,0.333,0.463
71766,"Sen. Rand Paul's 2011 budget ""included a big cut in the CDC.""",genuine,0,PolitiFact,politifact_089,round1,2014-10-27T00:00:00,true,https://www.politifact.com/factchecks/2014/oct/27/doug-muder/blog-sen-paul-wanted-big-cut-cdc-2011/,"Says Sen. Rand Paul's 2011 budget ""included a big cut in the CDC.""",True,False,0.396,0.333,0.231,0.333,0.383
69439,Democrats cut $35 million from the state budget for Information Technology improvements.,misleading,1,PolitiFact,politifact_089,round1,2011-08-04T00:00:00,false,https://www.politifact.com/factchecks/2011/aug/04/chris-christie/gov-chris-christie-claims-democrats-cut-35-million/,Says Democrats cut $35 million from the state budget for Information Technology improvements.,True,False,0.438,0.271,0.208,0.333,0.383
71822,"Only 20 colleges and universities ""have athletic departments with revenue exceeding expenses.""",genuine,0,PolitiFact,politifact_090,round1,2014-12-22T00:00:00,true,https://www.politifact.com/factchecks/2014/dec/22/jim-moran/moran-says-only-20-colleges-make-profit-sports/,"Only 20 colleges and universities ""have athletic departments with revenue exceeding expenses.""",False,False,0.375,0.292,0.23,0.375,0.433
76584,"""Disney lost 172,000 reservations recently, valued at around $636 in revenue lost.""",misleading,1,PolitiFact,politifact_090,round1,2022-04-18T00:00:00,false,https://www.politifact.com/factchecks/2022/apr/18/facebook-posts/theres-no-evidence-disney-recently-lost-172000-res/,"""Disney lost 172,000 reservations recently, valued at around $636 in revenue lost.""",False,False,0.396,0.354,0.208,0.458,0.333
72024,"""Greece is not a big economy. It's about the size of metropolitan Miami.""",genuine,0,PolitiFact,politifact_091,round1,2015-07-06T00:00:00,true,https://www.politifact.com/factchecks/2015/jul/06/paul-krugman/yep-greece-and-miami-metro-have-about-same-gdp/,"""Greece is not a big economy. It's about the size of metropolitan Miami.""",False,False,0.375,0.292,0.38,0.333,0.468
74434,"the California congressional district he represents ""has a higher GDP than Russia.""",misleading,1,PolitiFact,politifact_091,round1,2019-12-20T00:00:00,false,https://www.politifact.com/factchecks/2019/dec/20/ro-khanna/does-ro-khannas-district-have-bigger-gdp-russia-no/,"Says the California congressional district he represents ""has a higher GDP than Russia.""",True,False,0.438,0.271,0.38,0.333,0.604
72093,"Ron Johnson ""opposes entirely a federal minimum wage,"" except perhaps for ""guest workers.""",genuine,0,PolitiFact,politifact_092,round1,2015-08-27T00:00:00,true,https://www.politifact.com/factchecks/2015/aug/27/russ-feingold/us-sen-ron-johnson-wants-no-general-federal-minimu/,"Says Ron Johnson ""opposes entirely a federal minimum wage,"" except perhaps for ""guest workers.""",True,False,0.438,0.333,0.292,0.375,0.35
67909,"As a Member of Congress, Chris Murphy ""was raking in $1 million in salary.""",misleading,1,PolitiFact,politifact_092,round1,2012-10-19T00:00:00,false,https://www.politifact.com/factchecks/2012/oct/19/linda-mcmahon/linda-mcmahon-says-opponent-chris-murphy-was-rakin/,"As a Member of Congress, Chris Murphy ""was raking in $1 million in salary.""",False,False,0.438,0.292,0.271,0.292,0.583
72103,"""Saudi Arabia has the third-largest military budget in the entire world.""",genuine,0,PolitiFact,politifact_093,round1,2015-08-30T00:00:00,true,https://www.politifact.com/factchecks/2015/aug/30/bernie-sanders/bernie-sanders-saudi-arabia-has-third-largest-mili/,"""Saudi Arabia has the third-largest military budget in the entire world.""",False,False,0.333,0.292,0.292,0.292,0.538
68276,"The Pasco County budget ""has doubled in the past three years.""",misleading,1,PolitiFact,politifact_093,round1,2012-07-22T00:00:00,false,https://www.politifact.com/factchecks/2012/jul/22/rachel-oconnor/rachel-oconnor-says-pascos-budget-has-doubled-thre/,"The Pasco County budget ""has doubled in the past three years.""",False,False,0.333,0.292,0.396,0.271,0.604
72184,"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",genuine,0,PolitiFact,politifact_094,round1,2015-11-02T00:00:00,true,https://www.politifact.com/factchecks/2015/nov/02/don-francis/electric-car-sales-hit-brakes-tax-credit-axed-and-/,"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",False,False,0.438,0.458,0.232,0.479,0.26
65722,"President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.",misleading,1,PolitiFact,politifact_094,round1,2015-01-07T00:00:00,false,https://www.politifact.com/factchecks/2015/jan/07/louie-gohmert/louie-gohmert-says-obama-has-not-proposed-one-tax-/,"Says President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.",True,False,0.438,0.292,0.16,0.375,0.402
72195,"""Marco Rubio spent $400K of your tax dollars remodeling offices, and building a members-only lounge.""",genuine,0,PolitiFact,politifact_095,round1,2015-11-09T00:00:00,true,https://www.politifact.com/factchecks/2015/nov/09/florida-democratic-party/rubio-spent-tax-money-renovate-florida-house-state/,"""Marco Rubio spent $400K of your tax dollars remodeling offices, and building a members-only lounge.""",False,False,0.521,0.292,0.25,0.396,0.433
68349,"""Obamacare is . . . the largest tax increase in the history of the world.""",misleading,1,PolitiFact,politifact_095,round1,2012-06-28T00:00:00,pants-fire,https://www.politifact.com/factchecks/2012/jun/28/rush-limbaugh/health-care-law-not-largest-tax-increase-us-histor/,"""Obamacare is . . . the largest tax increase in the history of the world.""",False,False,0.479,0.438,0.271,0.438,0.433
72870,"""Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.""",genuine,0,PolitiFact,politifact_096,round1,2016-11-09T00:00:00,true,https://www.politifact.com/factchecks/2016/nov/09/john-kerry/yep-most-people-clueless-us-foreign-aid-spending/,"""Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.""",False,False,0.375,0.271,0.271,0.333,0.483
70790,"U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.""",misleading,1,PolitiFact,politifact_096,round1,2012-10-05T00:00:00,false,https://www.politifact.com/factchecks/2012/oct/05/tommy-thompson/budget-backed-democrat-tammy-baldwin-spent-trillio/,"Says U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.""",True,False,0.438,0.33,0.27,0.375,0.468
73001,"condoms ""used to be tax-exempt here in Texas.""",genuine,0,PolitiFact,politifact_097,round1,2017-03-10T00:00:00,true,https://www.politifact.com/factchecks/2017/mar/10/donna-howard/donna-howard-says-condoms-used-be-tax-exempt-texas/,"Says condoms ""used to be tax-exempt here in Texas.""",True,False,0.417,0.333,0.333,0.333,0.458
70200,"his 9-9-9 tax reform plan is not ""regressive.""",misleading,1,PolitiFact,politifact_097,round1,2011-12-02T00:00:00,false,https://www.politifact.com/factchecks/2011/dec/02/herman-cain/Cain-says-999-plan-not-regressive/,"Says his 9-9-9 tax reform plan is not ""regressive.""",True,False,0.375,0.292,0.292,0.292,0.5
73506,"New York has ""among the highest tax burdens of any state in the nation""",genuine,0,PolitiFact,politifact_099,round1,2018-04-12T00:00:00,true,https://www.politifact.com/factchecks/2018/apr/12/marcus-molinaro/do-ny-residents-have-among-highest-tax-burdens-mol/,"New York has ""among the highest tax burdens of any state in the nation""",False,False,0.438,0.33,0.16,0.438,0.333
60978,"Joe Biden is proposing a tax increase that's ""the largest in American history.""",misleading,1,PolitiFact,politifact_099,round1,2020-10-08T00:00:00,false,https://www.politifact.com/factchecks/2020/oct/08/preserve-america-pac/bidens-tax-proposal-isnt-largest-american-history/,"Says Joe Biden is proposing a tax increase that's ""the largest in American history.""",True,False,0.438,0.333,0.25,0.438,0.379
73697,"he's a ""small-town supervisor who has kept a balanced budget, who has increased surpluses, who has led us to the highest credit rating our town has ever had.""",genuine,0,PolitiFact,politifact_100,round1,2018-08-29T00:00:00,true,https://www.politifact.com/factchecks/2018/aug/29/nathan-mcmurray/mcmurray-claims-about-grand-island-record-are-true/,"Says he's a ""small-town supervisor who has kept a balanced budget, who has increased surpluses, who has led us to the highest credit rating our town has ever had.""",True,False,0.271,0.292,0.58,0.271,0.758
68674,"""new estimates from the Congressional Budget Office conclude the final price-tag"" for the health care law ""will exceed $2 trillion — more than double what was initially reported.""",misleading,1,PolitiFact,politifact_100,round1,2012-04-01T00:00:00,false,https://www.politifact.com/factchecks/2012/apr/01/frank-lobiondo/frank-lobiondo-says-health-care-reform-law-will-co/,"Says ""new estimates from the Congressional Budget Office conclude the final price-tag"" for the health care law ""will exceed $2 trillion — more than double what was initially reported.""",True,False,0.438,0.39,0.292,0.438,0.383
62536,"""Since passage of the Tax Cuts and Jobs Act, Walmart 'increased their starting wage to $11/hr & has given about $400 million in bonuses.",genuine,0,PolitiFact,politifact_179,round1,2018-10-05T00:00:00,true,https://www.politifact.com/factchecks/2018/oct/05/ann-wagner/walmart-raised-wages-gave-bonuses-ann-wagner-claim/,"""Since passage of the Tax Cuts and Jobs Act, Walmart 'increased their starting wage to $11/hr & has given about $400 million in bonuses.",False,False,0.375,0.25,0.48,0.292,0.608
70675,"Ron Saunders ""made the choice to stand with Rick Scott"" on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",misleading,1,PolitiFact,politifact_179,round1,2012-08-10T00:00:00,false,https://www.politifact.com/factchecks/2012/aug/10/tomorrows-vision-florida/group-linked-state-rep-dwight-bullard-says-state-r/,"Says Ron Saunders ""made the choice to stand with Rick Scott"" on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",True,False,0.438,0.375,0.271,0.396,0.463
65488,"""We are in the sixth year of recovery, and median income is below what it was at the start of the recovery.""",genuine,0,PolitiFact,politifact_180,round1,2015-04-16T00:00:00,true,https://www.politifact.com/factchecks/2015/apr/16/jeb-bush/jeb-bush-correct-median-income-has-fallen-us-end-r/,"""We are in the sixth year of recovery, and median income is below what it was at the start of the recovery.""",False,False,0.438,0.438,0.22,0.5,0.26
70311,"""A cashier earning $20,000 per year pays the same income tax rate as a hedge fund manager earning $20 million per year.""",misleading,1,PolitiFact,politifact_180,round1,2012-02-01T00:00:00,false,https://www.politifact.com/factchecks/2012/feb/01/david-englin/del-englin-says-cashier-and-rich-hedge-fund-manage/,"""A cashier earning $20,000 per year pays the same income tax rate as a hedge fund manager earning $20 million per year.""",False,False,0.438,0.396,0.333,0.438,0.483
72573,"""If you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesn't include benefits.""",genuine,0,PolitiFact,politifact_182,round1,2016-06-29T00:00:00,true,https://www.politifact.com/factchecks/2016/jun/29/thomas-perez/tom-perez-says-union-members-earn-median-200-week-/,"""If you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesn't include benefits.""",False,False,0.438,0.396,0.38,0.438,0.55
70764,"""the governor is going around the state talking about we should fund an income tax cut"" that benefits higher income earners and not lower income earners",misleading,1,PolitiFact,politifact_182,round1,2012-09-24T00:00:00,false,https://www.politifact.com/factchecks/2012/sep/24/john-burzichelli/ohn-burzichelli-says-chris-christie-promoting-tax-/,"Says ""the governor is going around the state talking about we should fund an income tax cut"" that benefits higher income earners and not lower income earners",True,False,0.521,0.37,0.27,0.458,0.483
72748,"According to ""independent experts,"" Donald Trump's tax plan ""would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.""",genuine,0,PolitiFact,politifact_183,round1,2016-09-27T00:00:00,true,https://www.politifact.com/factchecks/2016/sep/27/hillary-clinton/hillary-clinton-correctly-cites-outside-analyses-t/,"According to ""independent experts,"" Donald Trump's tax plan ""would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.""",False,False,0.5,0.458,0.16,0.438,0.26
58937,"Video shows a family learning their debt was resolved by the ""American Debt Relief program"" for American citizens and legal residents who ""have over $20,000"" in credit card debt.",misleading,1,PolitiFact,politifact_183,round1,2023-10-20T00:00:00,false,https://www.politifact.com/factchecks/2023/oct/20/facebook-posts/no-debt-relief-program-will-settle-debt-for-you-bu/,"Video shows a family learning their debt was resolved by the ""American Debt Relief program"" for American citizens and legal residents who ""have over $20,000"" in credit card debt.",False,False,0.37,0.333,0.58,0.292,0.704
69806,"Rep. Paul Ryan's budget proposal cuts ""nothing"" from Medicare, Social Security or defense in the next two to three years, and ""in three years, he does not cut one dime from the debt.""",genuine,0,PolitiFact,politifact_192,round1,2011-05-04T00:00:00,true,https://www.politifact.com/factchecks/2011/may/04/david-stockman/former-reagan-budget-director-says-ryans-plan-save/,"Rep. Paul Ryan's budget proposal cuts ""nothing"" from Medicare, Social Security or defense in the next two to three years, and ""in three years, he does not cut one dime from the debt.""",False,False,0.438,0.333,0.292,0.375,0.5
68179,""" Doherty wants to raise the eligibility age for Social Security benefits for anyone born after 1960, with no regard for the challenges it would cause for people working in physically demanding occupations.""",misleading,1,PolitiFact,politifact_192,round1,2012-08-15T00:00:00,false,https://www.politifact.com/factchecks/2012/aug/15/david-cicilline/says-brendan-doherty-wants-raise-social-security-e/,""" Doherty wants to raise the eligibility age for Social Security benefits for anyone born after 1960, with no regard for the challenges it would cause for people working in physically demanding occupations.""",False,False,0.5,0.438,0.271,0.438,0.36
81439,"Guidelines published by the IRS explain how taxpayers can claim items they have stolen, or earnings from illegal activities.",genuine,0,Snopes,snopes_006,round1,2024-04-24T13:00:04,true,https://www.snopes.com/fact-check/irs-taxes-illegal-income/,"Guidelines published by the IRS explain how taxpayers can claim items they have stolen, or earnings from illegal activities.",False,False,0.438,0.438,0.125,0.438,0.333
89884,"Before the 1973 HMO act was signed into law by Richard Nixon, it was illegal to profit from healthcare.",misleading,1,Snopes,snopes_006,round1,2018-12-04T03:00:53,false,https://www.snopes.com/fact-check/healthcare-profit-1973-hmo-act/,"Before the 1973 HMO act was signed into law by Richard Nixon, it was illegal to profit from healthcare.",False,False,0.375,0.292,0.271,0.375,0.483
82529,"The 1960 writers' and actors' strike resulted in healthcare, pensions, and residuals on broadcast film.",genuine,0,Snopes,snopes_008,round1,2023-07-24T18:46:42,true,https://www.snopes.com/fact-check/hollywood-writers-actors-strike-1960-pensions/,"The 1960 writers' and actors' strike resulted in healthcare, pensions, and residuals on broadcast film.",False,False,0.438,0.333,0.33,0.438,0.483
89385,U.S. senator Kirsten Gillibrand called for taxpayers to fund Social Security benefits for undocumented immigrants.,misleading,1,Snopes,snopes_008,round1,2019-05-29T15:15:41,false,https://www.snopes.com/fact-check/gillibrand-social-security/,U.S. senator Kirsten Gillibrand called for taxpayers to fund Social Security benefits for undocumented immigrants.,False,False,0.396,0.33,0.208,0.333,0.433
83270,Republicans aligned with the U.S. House Freedom Caucus were advocating a 30% sales tax in early 2023.,genuine,0,Snopes,snopes_010,round1,2023-01-21T00:46:58,true,https://www.snopes.com/fact-check/freedom-caucus-30-percent-sales-tax/,Republicans aligned with the U.S. House Freedom Caucus were advocating a 30% sales tax in early 2023.,False,False,0.396,0.333,0.233,0.354,0.36
97192,Non-citizens don't pay taxes but are eligible for federal educational assistance programs not available to U.S. citizens.,misleading,1,Snopes,snopes_010,round1,2008-01-04T17:16:36,false,https://www.snopes.com/fact-check/pell-grants/,Non-citizens don't pay taxes but are eligible for federal educational assistance programs not available to U.S. citizens.,False,False,0.438,0.333,0.271,0.375,0.483
86950,"During the 2020 election, U.S. President Joe Biden called for eliminating the ""stepped-up"" basis for capital gains tax.",genuine,0,Snopes,snopes_014,round1,2021-02-03T14:40:58,true,https://www.snopes.com/fact-check/biden-stepped-up-capital-gains/,"During the 2020 election, U.S. President Joe Biden called for eliminating the ""stepped-up"" basis for capital gains tax.",False,False,0.333,0.271,0.27,0.396,0.483
87751,"During his 2020 presidential campaign, Democratic nominee Joe Biden proposed the largest tax increase in modern U.S. history.",misleading,1,Snopes,snopes_014,round1,2020-10-15T17:02:13,false,https://www.snopes.com/fact-check/biden-biggest-tax-increase/,"During his 2020 presidential campaign, Democratic nominee Joe Biden proposed the largest tax increase in modern U.S. history.",False,False,0.375,0.33,0.27,0.333,0.406
89688,"Paula White, a member of President Trump's evangelical advisory committee, asked her followers to donate their January salaries to her ministry.",genuine,0,Snopes,snopes_018,round1,2019-02-01T17:09:49,true,https://www.snopes.com/fact-check/paula-white-january-salary/,"Paula White, a member of President Trump's evangelical advisory committee, asked her followers to donate their January salaries to her ministry.",False,False,0.396,0.271,0.271,0.333,0.483
89135,Members of the U.S. Congress were initially paid on a per diem basis to preclude them from raising their own salaries.,misleading,1,Snopes,snopes_018,round1,2019-08-20T14:39:19,false,https://www.snopes.com/fact-check/congress-per-diem-pay/,Members of the U.S. Congress were initially paid on a per diem basis to preclude them from raising their own salaries.,False,False,0.438,0.292,0.271,0.375,0.483
89766,The marginal tax rate for high-earning individuals or families in 1980 was 70%.,genuine,0,Snopes,snopes_019,round1,2019-01-04T16:04:40,true,https://www.snopes.com/fact-check/high-income-earners-tax-rate/,The marginal tax rate for high-earning individuals or families in 1980 was 70%.,False,False,0.333,0.292,0.23,0.333,0.483
87684,Joe Biden's tax plan includes a 3% federal property tax on privately-owned homes.,misleading,1,Snopes,snopes_019,round1,2020-10-27T13:16:43,false,https://www.snopes.com/fact-check/biden-property-tax-3/,Joe Biden's tax plan includes a 3% federal property tax on privately-owned homes.,False,False,0.438,0.333,0.25,0.354,0.36
91207,Seattle has imposed an excise tax on the distributors of sweetened drinks.,genuine,0,Snopes,snopes_021,round1,2018-01-06T12:17:22,true,https://www.snopes.com/fact-check/seattle-tax-sweetened-drinks/,Seattle has imposed an excise tax on the distributors of sweetened drinks.,False,False,0.396,0.333,0.25,0.396,0.433
92147,"Eric Trump said his father planned to ""cancel"" taxes on wealthy people.",misleading,1,Snopes,snopes_021,round1,2017-04-17T15:14:12,false,https://www.snopes.com/fact-check/eric-trump-cancel-taxes-wealthy/,"Eric Trump said his father planned to ""cancel"" taxes on wealthy people.",False,False,0.479,0.375,0.25,0.375,0.375
91343,The Republican-sponsored Tax Cuts and Jobs Act includes a deduction benefitting golf course owners.,genuine,0,Snopes,snopes_023,round1,2017-11-17T10:41:38,true,https://www.snopes.com/fact-check/does-the-republican-tax-bill-include-a-loophole-benefitting-golf-course-owners/,The Republican-sponsored Tax Cuts and Jobs Act includes a deduction benefitting golf course owners.,False,False,0.438,0.271,0.271,0.333,0.468
95586,The payment of federal tax refunds for 2014 will be delayed until October 2015,misleading,1,Snopes,snopes_023,round1,2014-10-01T12:00:00,false,https://www.snopes.com/fact-check/tax-defund/,The payment of federal tax refunds for 2014 will be delayed until October 2015,False,False,0.438,0.333,0.16,0.375,0.26
91847,"Despite arguing that government benefits constitute an immoral redistribution of wealth, Ayn Rand received Social Security payouts later in life.",genuine,0,Snopes,snopes_024,round1,2017-06-23T16:38:06,true,https://www.snopes.com/fact-check/ayn-rand-social-security/,"Despite arguing that government benefits constitute an immoral redistribution of wealth, Ayn Rand received Social Security payouts later in life.",False,False,0.479,0.339,0.271,0.375,0.383
89361,"Senior Citizens on Social Security in the U.S. have to pay for Medicare while ""illegal immigrants"" get it for free.",misleading,1,Snopes,snopes_024,round1,2019-06-19T08:34:09,false,https://www.snopes.com/fact-check/seniors-medicare-immigrants/,"Senior Citizens on Social Security in the U.S. have to pay for Medicare while ""illegal immigrants"" get it for free.",False,False,0.583,0.479,0.16,0.521,0.383
97139,The IRS will be distributing 2008 economic stimulus payments according to the last two digits of taxpayers' Social Security numbers,genuine,0,Snopes,snopes_029,round1,2008-03-18T12:00:00,true,https://www.snopes.com/fact-check/economic-stimulus-payments/,The IRS will be distributing 2008 economic stimulus payments according to the last two digits of taxpayers' Social Security numbers,False,False,0.375,0.333,0.23,0.375,0.438
93103,"Marian Robinson, First Lady Michelle Obama's mother, will receive a lifetime pension of $160,000 per year from the U.S. government.",misleading,1,Snopes,snopes_029,round1,2016-10-18T08:19:08,false,https://www.snopes.com/fact-check/marian-robinson-pension/,"Marian Robinson, First Lady Michelle Obama's mother, will receive a lifetime pension of $160,000 per year from the U.S. government.",False,False,0.333,0.208,0.438,0.292,0.685
97191,PayPal has e-mailed notices stating that they will be providing user account information to the Internal Revenue Service,genuine,0,Snopes,snopes_030,round1,2008-01-04T12:00:00,true,https://www.snopes.com/fact-check/paypal-irs-notice/,PayPal has e-mailed notices stating that they will be providing user account information to the Internal Revenue Service,False,False,0.521,0.52,0.16,0.5,0.35
94317,"Papa John's CEO John Schnatter said that he has no obligation to share ""excessive profits"" with his employees.",misleading,1,Snopes,snopes_030,round1,2016-02-19T00:00:00,false,https://www.snopes.com/fact-check/papa-johns-ceo-quote/,"Papa John's CEO John Schnatter said that he has no obligation to share ""excessive profits"" with his employees.",False,False,0.521,0.333,0.208,0.396,0.383
91288,The Tax Cuts and Jobs Act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters.,genuine,0,Snopes,snopes_077,round1,2017-12-08T14:06:03,True,https://www.snopes.com/fact-check/tax-bill-deduction-losses-wildfires/,The Tax Cuts and Jobs Act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters.,False,False,0.438,0.396,0.208,0.438,0.37
99215,The president of Procter & Gamble announced on a popular talk show that he donates a portion of the company's profits to the Church of Satan,misleading,1,Snopes,snopes_077,round1,1999-08-12T12:00:00,False,https://www.snopes.com/fact-check/trademark-of-the-devil/,The president of Procter & Gamble announced on a popular talk show that he donates a portion of the company's profits to the Church of Satan,False,False,0.438,0.333,0.333,0.375,0.422
83292,"A committee has proposed that the city of San Francisco give $5 million each to qualifying Black people as part of a reparations plan to cover ""economic and opportunity losses"" the community has endured throughout history, both due to the city's policies and the wider effects of societal discrimination.",genuine,0,Snopes,round2_snopes_019,round2_replacement,2023-01-17T22:24:10,true,https://www.snopes.com/fact-check/san-francisco-5-million-black-reparations/,"A committee has proposed that the city of San Francisco give $5 million each to qualifying Black people as part of a reparations plan to cover ""economic and opportunity losses"" the community has endured throughout history, both due to the city's policies and the wider effects of societal discrimination.",False,False,0.438,0.438,0.33,0.438,0.532
87892,U.S. House Speaker Nancy Pelosi passed a bill that would help her husband profit off the sale of federally owned U.S. Postal Service property.,misleading,1,Snopes,round2_snopes_019,round2_replacement,2020-08-29T08:00:32,false,https://www.snopes.com/fact-check/pelosi-usps-husband-meme/,U.S. House Speaker Nancy Pelosi passed a bill that would help her husband profit off the sale of federally owned U.S. Postal Service property.,False,False,0.479,0.33,0.208,0.333,0.383
43816,"""The volume of Georgia's debt has increased.""",genuine,0,Grass Fact Check,round2_grass_fact_check_002,round2_replacement,2015-03-20T00:00:00,true,https://factcheck.ge/en/story/16730-the-volume-of-georgia-s-debt-has-increased,"""The volume of Georgia's debt has increased.""",False,False,0.333,0.292,0.208,0.292,0.39
43914,"""The result of the Georgian Dream's faulty economic policy: state foreign debt exceeded the allowed threshold and reached GEL 31.9 billion which constitutes 61.3% of the GDP.""",misleading,1,Grass Fact Check,round2_grass_fact_check_002,round2_replacement,2021-04-05T00:00:00,lie,https://factcheck.ge/en/story/39329--the-result-of-the-georgian-dream-s-faulty-economic-policy-state-foreign-debt-exceeded-the-allowed-threshold-and-reached-gel-31-9-billion-which-constitutes-61-3-of-the-gdp,"""The result of the Georgian Dream's faulty economic policy: state foreign debt exceeded the allowed threshold and reached GEL 31.9 billion which constitutes 61.3% of the GDP.""",False,False,0.438,0.438,0.167,0.531,0.26
17567,We are dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that Yatani is putting together for development expenditure.,genuine,0,Africa Check,round2_africa_check_013,round2_replacement,2020-07-08T00:00:00,correct,https://africacheck.org/fact-checks/reports/its-crisis-fact-checking-top-opposition-leaders-claims-about-kenyas-2020-budget,We are dealing with a situation where the amount set aside for repayment of the debt is much higher than all the money that Yatani is putting together for development expenditure.,False,False,0.458,0.438,0.271,0.396,0.371
19084,Nigeria's debt has increased by N4 trillion in the past six years.,misleading,1,Africa Check,round2_africa_check_013,round2_replacement,2022-04-14T00:00:00,incorrect,https://africacheck.org/fact-checks/reports/online-publication-ties-itself-knots-report-nigerias-debt-profile,Nigeria's debt has increased by N4 trillion in the past six years.,False,False,0.438,0.333,0.192,0.438,0.333
98430,Con artists are circulating letters demanding the completion of fake IRS forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse,genuine,0,Snopes,round2_snopes_020,round2_replacement,2002-05-12T12:00:00,true,https://www.snopes.com/fact-check/form-of-theft/,Con artists are circulating letters demanding the completion of fake IRS forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse,False,False,0.479,0.5,0.083,0.438,0.26
90792,"Article 54 of Obamacare stipulates 30 percent of seniors' social security payments will be ""diverted"" to pay for insurance for undocumented immigrants as of 1 May 2018.",misleading,1,Snopes,round2_snopes_020,round2_replacement,2018-04-16T07:19:02,false,https://www.snopes.com/fact-check/article-54-of-obamacare/,"Article 54 of Obamacare stipulates 30 percent of seniors' social security payments will be ""diverted"" to pay for insurance for undocumented immigrants as of 1 May 2018.",False,False,0.438,0.438,0.208,0.396,0.333
44482,"""Despite banning advertising, gambling business revenue has increased.""",genuine,0,Grass Fact Check,round2_grass_fact_check_008,round2_replacement,2023-11-27T00:00:00,true,https://factcheck.ge/en/story/42400--despite-banning-advertising-gambling-business-revenue-has-increased,"""Despite banning advertising, gambling business revenue has increased.""",False,False,0.438,0.333,0.33,0.375,0.483
43993,"""Pensions in fact dropped nearly to the 2012 figure""",misleading,1,Grass Fact Check,round2_grass_fact_check_008,round2_replacement,2020-06-08T00:00:00,false,https://factcheck.ge/en/story/38488--pensions-in-fact-dropped-nearly-to-the-2012-figure,"""Pensions in fact dropped nearly to the 2012 figure""",False,False,0.438,0.333,0.232,0.438,0.379
44133,"""The budget expenses incurred in April were without particular deviations. There was a large nominal payment because of debt servicing.""",genuine,0,Grass Fact Check,round2_grass_fact_check_004,round2_replacement,2021-06-07T00:00:00,true,https://factcheck.ge/en/story/39585--the-budget-expenses-incurred-in-april-were-without-particular-deviations-there-was-a-large-nominal-payment-because-of-debt-servicing,"""The budget expenses incurred in April were without particular deviations. There was a large nominal payment because of debt servicing.""",False,False,0.375,0.333,0.292,0.375,0.37
44436,"""Georgia surpasses six European Union member countries and all of the EU candidate countries in terms of gross national income.""",misleading,1,Grass Fact Check,round2_grass_fact_check_004,round2_replacement,2024-07-30T00:00:00,false,https://factcheck.ge/en/story/43097--georgia-surpasses-six-european-union-member-countries-and-all-of-the-eu-candidate-countries-in-terms-of-gross-national-income,"""Georgia surpasses six European Union member countries and all of the EU candidate countries in terms of gross national income.""",False,False,0.271,0.292,0.438,0.292,0.638
